TimeStep,CellId,Center_X,Center_Y,Orientation,Major_axis,Minor_axis,lable,parent
1,1,-1.47804963588715,146.5888671875,-77.8006896972656,24.5123729705811,7.5064811706543,1,0
1,2,238.591903686523,1020.82342529297,79.416748046875,47.0448150634766,7.85157489776611,2,0
1,3,57.6092185974121,136.468276977539,88.0322570800781,48.5844535827637,8.0617618560791,3,0
1,4,18.6723136901855,157.792053222656,-82.82666015625,24.3360443115234,8.75405979156494,4,0
1,5,495.063018798828,777.474792480469,61.0543670654297,22.7610492706299,7.57566261291504,5,0
1,6,-58.8703193664551,887.799011230469,-81.6441040039063,20.2554607391357,8.77903747558594,6,0
1,7,-115.902145385742,370.614685058594,-61.8621215820313,43.6357917785645,8.28883743286133,7,0
1,8,-106.91667175293,293.209930419922,-56.1253509521484,20.6115818023682,7.68412637710571,8,0
1,9,271.254638671875,607.143371582031,72.9567260742188,20.6567935943604,7.78606224060059,9,0
1,10,332.783142089844,596.643371582031,67.1888885498047,22.6793022155762,7.5420093536377,10,0
1,11,-66.4223022460938,892.203430175781,-80.6862335205078,23.6138343811035,7.37631416320801,11,0
1,12,-111.920539855957,296.523742675781,-53.9912109375,19.730598449707,8.30058670043945,12,0
1,13,-40.302490234375,634.025390625,-78.0050354003906,26.8413028717041,7.76603984832764,13,0
1,14,133.965118408203,166.205215454102,77.3980712890625,23.0773239135742,7.57137823104858,14,0
1,15,309.075073242188,197.173126220703,47.3880615234375,29.4294033050537,7.61262035369873,15,0
1,16,-359.779388427734,568.654663085938,-48.3524627685547,38.6644058227539,7.51346158981323,16,0
1,17,297.797149658203,275.131225585938,59.4596252441406,38.2216911315918,8.14230632781982,17,0
1,18,287.529510498047,216.004501342773,54.9817504882813,29.7477512359619,8.20028591156006,18,0
1,19,-216.819427490234,942.465393066406,-70.3242340087891,18.2449970245361,7.16702461242676,19,0
1,20,150.060897827148,12.4732503890991,63.0384521484375,24.7787914276123,8.18275833129883,20,0
1,21,-248.890258789063,742.535583496094,-61.8024749755859,26.4714412689209,7.85055875778198,21,0
1,22,536.229370117188,541.932922363281,55.5744934082031,24.643835067749,6.6295428276062,22,0
1,23,594.081359863281,471.878234863281,49.0121154785156,10.4759931564331,6.59025955200195,23,0
1,24,446.530578613281,630.060974121094,64.9535522460938,12.9983501434326,7.97139358520508,24,0
1,25,-58.2318687438965,505.490905761719,-66.2115173339844,32.9433364868164,10.6212453842163,25,0
1,26,504.594879150391,581.288024902344,60.3905944824219,31.252613067627,7.67441272735596,26,0
1,27,149.592544555664,-45.2246284484863,62.4042663574219,19.2563571929932,8.0605640411377,27,0
1,28,184.136093139648,15.6526498794556,81.5290985107422,53.2646446228027,6.86672163009644,28,0
1,29,176.347610473633,37.0251617431641,-86.4243469238281,34.7141189575195,6.5317907333374,29,0
1,30,292.060211181641,443.679321289063,77.4780578613281,44.1449737548828,8.16928005218506,30,0
1,31,386.226409912109,697.105590820313,76.1300506591797,23.0035190582275,7.17480516433716,31,0
1,32,117.383918762207,782.191040039063,-84.8064575195313,22.401237487793,7.19925737380981,32,0
1,33,489.317718505859,324.788116455078,53.7496490478516,20.8217353820801,7.72131490707397,33,0
1,34,-234.584014892578,520.033752441406,-46.5720977783203,20.6179008483887,7.39114856719971,34,0
1,35,240.438995361328,79.6660232543945,67.1092071533203,44.5330352783203,8.35051250457764,35,0
1,36,189.83235168457,-46.3381805419922,65.8250579833984,18.685245513916,6.8717794418335,36,0
1,37,118.302459716797,355.599182128906,-78.0048370361328,28.6261692047119,8.03160667419434,37,0
1,38,305.978607177734,662.461242675781,81.3292999267578,22.2598838806152,8.48358535766602,38,0
1,39,47.8926277160645,712.00390625,-78.1454010009766,22.705135345459,8.18842029571533,39,0
1,40,126.988243103027,503.331665039063,-76.0396423339844,42.671760559082,7.59685945510864,40,0
1,41,-5.55138111114502,510.193420410156,-65.2159271240234,38.0862159729004,11.9590425491333,41,0
1,42,195.075347900391,-75.5215606689453,59.2394104003906,34.5690231323242,7.13325452804565,42,0
1,43,244.825607299805,331.098236083984,86.4878997802734,34.293514251709,8.51634120941162,43,0
1,44,242.577758789063,28.5473861694336,74.0758666992188,21.4220180511475,13.7026453018188,44,0
1,45,233.363998413086,70.8086624145508,79.8465881347656,15.1823034286499,10.9297790527344,45,0
1,46,587.979125976563,316.336395263672,47.6405334472656,21.8980617523193,7.86350870132446,46,0
1,47,275.459747314453,628.065368652344,84.9271392822266,23.6759872436523,8.4738826751709,47,0
1,48,343.62744140625,588.728332519531,79.1884613037109,39.1504364013672,6.5358304977417,48,0
1,49,140.250640869141,602.371337890625,-79.0175323486328,53.5746383666992,10.8930044174194,49,0
1,50,201.610443115234,170.24365234375,-71.8953704833984,31.4166851043701,7.55511999130249,50,0
1,51,419.699493408203,233.315246582031,62.0063934326172,37.3869018554688,8.29618072509766,51,0
1,52,307.898620605469,513.269958496094,86.4929046630859,32.4637985229492,7.32355165481567,52,0
1,53,466.105590820313,390.67724609375,67.2048797607422,20.4517097473145,6.32298564910889,53,0
1,54,495.177734375,370.981079101563,65.6108703613281,28.0750198364258,8.11133480072021,54,0
1,55,461.541961669922,419.096069335938,70.5567321777344,18.236307144165,6.29519605636597,55,0
1,56,495.689147949219,190.375305175781,55.6600189208984,17.4203128814697,5.94984531402588,56,0
1,57,523.375122070313,118.302673339844,48.4262542724609,38.2990074157715,6.78400087356567,57,0
1,58,-56.3145294189453,541.329467773438,-49.821044921875,16.9430923461914,6.11554288864136,58,0
1,59,481.735870361328,55.2629089355469,50.4399108886719,24.6296710968018,7.44030809402466,59,0
1,60,346.597869873047,307.067443847656,84.3849792480469,28.5942058563232,7.62096261978149,60,0
1,61,60.4670143127441,553.086853027344,-61.1732482910156,14.3375625610352,7.23568153381348,61,0
1,62,190.572082519531,297.699554443359,-54.0726165771484,35.3717842102051,8.21914672851563,62,0
1,63,441.198364257813,220.950988769531,70.0762786865234,21.2830867767334,8.75069522857666,63,0
1,64,-359.442932128906,1023.57611083984,-51.8907165527344,35.8457450866699,9.81328010559082,64,0
1,65,588.195434570313,452.992004394531,67.1650085449219,21.735969543457,7.52500057220459,65,0
1,66,155.504867553711,715.584045410156,-73.9405822753906,22.1466960906982,7.83631277084351,66,0
1,67,621.144836425781,340.89599609375,58.6665344238281,35.392017364502,8.05084323883057,67,0
1,68,325.748504638672,-139.041015625,59.1277465820313,21.6920833587646,8.27407455444336,68,0
1,69,152.17985534668,628.308837890625,-69.3620452880859,44.7922744750977,7.9956374168396,69,0
1,70,194.809997558594,653.725158691406,-74.5430603027344,37.966007232666,7.69942951202393,70,0
1,71,755.430969238281,381.199493408203,51.7690734863281,26.2205276489258,8.19615173339844,71,0
1,72,306.129943847656,-204.601257324219,48.4421081542969,22.2362518310547,8.32729816436768,72,0
1,73,-7.56697273254395,868.931640625,-64.2028198242188,25.4362850189209,7.97473669052124,73,0
1,74,393.306396484375,134.118942260742,-82.6714477539063,19.7082843780518,6.46842908859253,74,0
1,75,386.172607421875,-77.759391784668,66.4608612060547,24.8676357269287,10.7746343612671,75,0
1,76,-5.65470170974731,841.161804199219,-60.2878265380859,27.3956699371338,7.79441785812378,76,0
1,77,397.757720947266,732.6044921875,89.2750091552734,27.584400177002,7.75092124938965,77,0
1,78,380.579803466797,94.9209594726563,-86.4299468994141,20.089391708374,6.61481380462646,78,0
1,79,617.552307128906,159.739959716797,54.1833190917969,25.4594879150391,8.29208850860596,79,0
1,80,551.019836425781,273.270965576172,65.7040863037109,27.51243019104,8.20245170593262,80,0
1,81,26.1975479125977,711.290466308594,-57.0500640869141,41.8529357910156,8.27855968475342,81,0
1,82,732.332336425781,471.566802978516,61.4733123779297,61.136604309082,7.85234975814819,82,0
1,83,390.661102294922,136.825073242188,-80.2521514892578,20.0441551208496,5.47356367111206,83,0
1,84,400.599426269531,-144.28450012207,61.7327880859375,39.7437515258789,7.84178829193115,84,0
1,85,389.187347412109,177.312713623047,-75.4090728759766,17.4770278930664,6.81522083282471,85,0
1,86,349.704895019531,335.055603027344,-64.224853515625,52.8578033447266,7.9962272644043,86,0
1,87,414.563690185547,311.466705322266,-83.3704681396484,25.7469272613525,8.10377311706543,87,0
1,88,608.972473144531,411.665161132813,75.7645416259766,27.7808055877686,7.59806346893311,88,0
1,89,623.945251464844,348.605773925781,70.0555114746094,24.6213512420654,7.97362041473389,89,0
1,90,889.639953613281,635.319946289063,62.0732421875,30.6419143676758,8.19746780395508,90,0
1,91,75.6604232788086,1072.74719238281,-68.1132659912109,33.4646263122559,8.1864767074585,91,0
1,92,487.809295654297,272.295776367188,-83.9997406005859,26.0510711669922,7.92237281799316,92,0
1,93,537.0458984375,-24.5971698760986,63.9140319824219,22.4493465423584,7.93145179748535,93,0
1,94,424.070861816406,269.019805908203,-68.3213043212891,30.2146987915039,8.08337593078613,94,0
1,95,402.068542480469,574.251342773438,-78.2809295654297,29.1924457550049,7.65199995040894,95,0
1,96,468.794769287109,-227.517044067383,52.4092559814453,27.6466484069824,7.84294414520264,96,0
1,97,230.016983032227,723.78759765625,-64.7930297851563,30.0829124450684,7.95600080490112,97,0
2,1,-1.84801781177521,145.795166015625,-77.7572937011719,22.3018760681152,7.02306890487671,1,0
2,2,242.856033325195,1020.22314453125,79.2140808105469,47.3701248168945,7.87865686416626,2,0
2,3,59.6601791381836,136.155456542969,87.511962890625,49.0050773620605,8.08589649200439,3,0
2,4,17.86745262146,158.258514404297,-82.3745574951172,24.6700706481934,8.89506053924561,4,0
2,5,486.342315673828,783.56689453125,61.7399139404297,22.6296920776367,7.63362407684326,5,0
2,6,-152.280242919922,876.121215820313,-75.6348114013672,21.1226062774658,6.74215507507324,6,0
2,7,-114.812797546387,371.069183349609,-61.9862823486328,44.5023765563965,8.44290256500244,7,0
2,8,-131.137847900391,283.471862792969,-51.4432067871094,22.7045707702637,6.8089804649353,8,0
2,9,279.378173828125,603.25341796875,72.2436828613281,19.7785625457764,7.9953441619873,9,0
2,10,339.923156738281,593.552978515625,66.5498962402344,23.0164318084717,7.64607763290405,10,0
2,11,-58.9804496765137,893.105712890625,-81.1702117919922,23.1867809295654,8.02503395080566,11,0
2,12,-109.711280822754,297.994232177734,-54.4696197509766,19.6299171447754,8.28743362426758,12,0
2,13,-37.3184089660645,634.651611328125,-78.2169494628906,27.4301452636719,7.86392068862915,13,0
2,14,134.464477539063,166.519775390625,77.4218597412109,23.7856903076172,7.58746862411499,14,0
2,15,306.046173095703,203.039611816406,48.3992309570313,29.2945518493652,7.747389793396,15,0
2,16,-361.801818847656,568.073486328125,-48.1421051025391,39.5076904296875,7.57732629776001,16,0
2,17,301.677490234375,271.639221191406,58.7668609619141,39.2350158691406,8.22883892059326,17,0
2,18,288.233612060547,216.198394775391,54.9414672851563,29.8498249053955,8.49985313415527,18,0
2,19,-192.681823730469,948.154235839844,-71.7548828125,18.7435207366943,7.41704797744751,19,0
2,20,150.651351928711,12.3817262649536,62.998779296875,25.4545440673828,8.12613010406494,20,0
2,21,-257.233734130859,739.862915039063,-61.1484375,27.0246028900146,7.91410398483276,21,0
