TimeStep,CellId,x_center,y_center,Orientation,MajorAxisLength,parent
15,39,76.0849761962891,287.203857421875,-49.1549987792969,26.839693069458,29
15,31,296.862976074219,-14.7842750549316,55.5832672119141,60.1499862670898,16
15,38,322.765991210938,128.759094238281,78.0818023681641,48.7796020507813,22
15,37,293.527587890625,226.323348999023,87.1412963867188,54.4538841247559,22
16,42,80.8268203735352,344.816467285156,-68.2783203125,54.0162048339844,34
16,41,-23.9285011291504,322.812866210938,-46.5625305175781,43.575382232666,34
16,44,68.1457901000977,248.478942871094,-53.6045989990234,27.4652309417725,19
16,46,180.200332641602,222.786239624023,-77.2711181640625,27.1350231170654,43
16,45,169.755920410156,212.724365234375,-74.5940856933594,17.259370803833,43
16,39,294.702667236328,-31.2619304656982,49.6484069824219,28.662841796875,29
16,48,309.910278320313,10.4615116119385,60.6896209716797,31.0924282073975,31
16,47,268.189300537109,79.1089096069336,74.5561828613281,30.4233570098877,31
16,38,337.609802246094,90.4121627807617,71.7761840820313,51.8912048339844,22
16,37,286.762847900391,231.53254699707,87.2298278808594,52.3302040100098,22
17,42,23.5892696380615,347.875701904297,-59.3699951171875,62.1370658874512,34
17,41,36.9723358154297,314.618530273438,-58.6746520996094,64.1757278442383,34
17,44,94.8512954711914,228.856246948242,-60.5923461914063,43.2035789489746,19
17,46,181.042999267578,216.316146850586,-78.1085815429688,31.3334445953369,43
17,48,305.344818115234,4.56916522979736,60.4989318847656,31.6042289733887,31
17,47,265.1318359375,45.2718505859375,68.1671600341797,35.7809867858887,31
17,38,337.188201904297,75.1078567504883,69.7691802978516,60.544075012207,22
17,37,271.645050048828,242.817825317383,-89.8270721435547,63.0386352539063,22
18,42,16.6693592071533,346.59228515625,-58.4026031494141,64.1100158691406,34
18,41,62.9820671081543,304.752410888672,-64.4354248046875,63.7076873779297,34
18,44,86.5144805908203,224.941513061523,-58.4684753417969,48.148265838623,19
18,46,189.032211303711,201.872940063477,-80.4206237792969,33.2220077514648,43
18,48,300.472869873047,43.2181854248047,67.4825134277344,34.6008148193359,31
18,47,258.665740966797,40.8679885864258,68.5400543212891,40.2150688171387,31
18,38,338.793640136719,50.2634086608887,66.6019439697266,73.9912185668945,22
18,37,238.691558837891,277.35595703125,-82.4010772705078,58.6869087219238,22
19,42,-10.9766416549683,345.211547851563,-54.0828704833984,73.9233169555664,34
19,41,81.9316177368164,296.472259521484,-68.6431579589844,65.2967834472656,34
19,44,84.9864349365234,219.613235473633,-58.6757507324219,50.0469703674316,19
19,46,175.774658203125,208.414276123047,-76.5615234375,36.2203941345215,43
19,48,293.482818603516,67.8638610839844,72.8919677734375,34.6675605773926,31
19,47,255.311386108398,24.9449672698975,65.7491760253906,44.5182609558105,31
19,38,337.039306640625,45.0888290405273,66.7473754882813,85.1591720581055,22
19,37,188.377655029297,317.124053955078,-71.9318084716797,60.370475769043,22
