CellLifeId,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
293.0,24.645845413208,22.831980895996104,0.468,5.0,-0.017
294.0,31.8272037506104,32.99730168856108,0.282,13.0,0.006
295.0,18.1500072479248,21.52239812215169,-0.633,15.0,0.013
296.0,19.6463871002197,28.803898493448894,-0.597,27.0,0.019
297.0,12.8252716064453,12.8252716064453,0.0,1.0,0.0
298.0,27.8698711395264,34.28475309673109,0.087,19.0,0.017
299.0,17.8601551055908,20.70306260245187,-0.916,14.0,0.013
300.0,21.2566204071045,20.721244812011715,-0.768,7.0,-0.008
301.0,7.45035839080811,7.45035839080811,0.0,1.0,0.0
302.0,23.9071464538574,24.42883409036173,-0.607,37.0,-0.005
303.0,19.5363807678223,25.483344429417663,-1.054,19.0,0.016
304.0,24.2203121185303,28.06797431065487,-0.506,26.0,0.004
305.0,8.27369213104248,8.27369213104248,0.0,1.0,0.0
306.0,24.1149578094482,20.68400917053222,-0.378,5.0,-0.045
307.0,24.2357330322266,27.03984813690185,0.437,20.0,-0.002
308.0,34.9443778991699,41.06301376342774,0.177,25.0,-0.0
309.0,13.6182050704956,13.6182050704956,0.0,1.0,0.0
310.0,15.7808694839478,15.7808694839478,0.0,1.0,0.0
311.0,14.4525308609009,14.4525308609009,0.0,1.0,0.0
312.0,15.0024242401123,15.0024242401123,0.0,1.0,0.0
313.0,9.76677989959717,9.76677989959717,0.0,1.0,0.0
314.0,12.833701133728,12.833701133728,0.0,1.0,0.0
315.0,13.4220514297485,13.4220514297485,0.0,1.0,0.0
316.0,16.6528720855713,16.6528720855713,0.0,1.0,0.0
317.0,16.1136913299561,16.1136913299561,0.0,1.0,0.0
318.0,16.7537288665771,16.5792589187622,0.153,2.0,-0.007
319.0,18.57177734375,21.70990988787483,-0.106,17.0,0.0
320.0,23.0829086303711,29.153476409912106,-0.096,25.0,0.008
321.0,20.4138240814209,32.5062489345156,-0.204,29.0,0.023
322.0,22.3418922424316,26.937844924926758,0.255,25.0,0.008
323.0,14.4710187911987,21.973601162433628,0.271,16.0,0.014
324.0,21.955099105835,30.538580122448145,0.597,21.0,0.019
325.0,21.8618049621582,25.64438660939534,-0.005,12.0,0.016
326.0,23.8389835357666,33.23978192465646,0.506,28.0,0.016
327.0,22.9712066650391,31.639543900123012,0.573,26.0,0.015
328.0,21.8989486694336,24.134441707445234,0.529,23.0,0.01
329.0,21.5716228485107,23.67431195576985,-0.396,15.0,0.009
330.0,12.1829166412354,12.1829166412354,0.0,1.0,0.0
331.0,14.0206384658813,14.0206384658813,0.0,1.0,0.0
332.0,14.2972764968872,14.2972764968872,0.0,1.0,0.0
333.0,12.1937274932861,12.1937274932861,0.0,1.0,0.0
334.0,16.9124336242676,16.9124336242676,0.0,1.0,0.0
335.0,19.4206523895264,25.920348291811734,-0.391,23.0,0.015
336.0,22.7219772338867,32.37746268052321,-0.446,26.0,0.019
337.0,21.1829948425293,22.72348322187151,-0.399,7.0,0.013
338.0,18.5858955383301,18.318296008639866,-0.514,9.0,0.004
339.0,21.433521270752,23.22200202941896,0.682,10.0,0.011
340.0,17.530309677124,17.530309677124,0.0,1.0,0.0
341.0,18.2005748748779,18.2005748748779,0.0,1.0,0.0
342.0,18.9339294433594,20.0921827952067,-0.104,3.0,0.028
343.0,16.4827098846436,17.419241110483817,0.448,6.0,0.011
344.0,8.35702705383301,8.35702705383301,0.0,1.0,0.0
345.0,18.7950630187988,26.258204240065353,0.145,26.0,0.016
346.0,18.7113227844238,26.670960793128383,0.083,26.0,0.017
347.0,21.7695045471191,21.7695045471191,0.0,1.0,0.0
348.0,16.7094993591309,16.7094993591309,0.0,1.0,0.0
349.0,7.81856203079224,7.81856203079224,0.0,1.0,0.0
350.0,7.60204362869263,7.60204362869263,0.0,1.0,0.0
351.0,14.4045343399048,14.4045343399048,0.0,1.0,0.0
352.0,10.4628868103027,10.4628868103027,0.0,1.0,0.0
353.0,17.2187080383301,16.598725001017264,0.045,6.0,-0.013
354.0,19.1721420288086,19.99228515625,0.331,5.0,0.015
355.0,18.5256824493408,18.5256824493408,0.0,1.0,0.0
356.0,14.1651840209961,14.1651840209961,0.0,1.0,0.0
358.0,20.5926895141602,21.728056127374828,-0.384,11.0,0.004
360.0,21.026050567627,24.231975010463177,0.084,14.0,0.014
361.0,22.9081726074219,26.360783210167533,0.634,13.0,0.017
362.0,8.4267463684082,8.4267463684082,0.0,1.0,0.0
363.0,22.2875576019287,23.956947599138527,0.273,7.0,0.017
364.0,22.8588619232178,27.59931201934815,0.174,10.0,0.012
365.0,22.6820659637451,21.496245702107768,0.368,3.0,-0.024
366.0,22.4675521850586,24.922291183471668,0.311,10.0,0.011
367.0,23.5554714202881,25.035741533551903,0.356,7.0,-0.003
368.0,21.9842166900635,23.391320228576664,0.314,6.0,0.015
369.0,20.2043113708496,22.369762738545717,-0.13,6.0,0.026
370.0,19.6906089782715,21.76197624206544,-0.627,7.0,0.026
371.0,18.5599231719971,18.5599231719971,0.0,1.0,0.0
373.0,7.24947309494019,7.24947309494019,0.0,1.0,0.0
374.0,17.4899997711182,17.4899997711182,0.0,1.0,0.0
376.0,15.863730430603,15.863730430603,0.0,1.0,0.0
