CellId,lable,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
1850.0,14.0,16.986515178043625,22.61123878266993,0.15,9.0,0.042
1851,65.0,13.316090802913603,NaN,NaN,1,NaN
1852.0,7.0,16.738779535776303,21.04813555308781,1.097,22.0,0.009
1853.0,7.0,14.293468068333592,17.577179381354284,0.274,7.0,0.032
1854,65.0,19.825631725564637,NaN,NaN,1,NaN
1855.0,108.0,21.58307263625009,29.34835870290476,-1.736,10.0,0.042
1856.0,95.0,15.098543455667691,16.16540876043595,0.288,3.0,0.038
1857.0,121.0,26.41951613416922,28.08563342112605,-1.899,3.0,0.023
1858.0,7.0,22.492890266733053,17.184739730266752,-0.372,3.0,-0.126
1859.0,7.0,14.646770526045868,21.667642030320934,-0.134,3.0,0.138
1860.0,60.0,19.34050392004857,25.31891339010462,1.145,13.0,0.028
1861.0,60.0,19.680589001073184,25.60514079142659,0.658,17.0,0.023
1862.0,65.0,20.585933998431237,26.91244339789631,-0.315,4.0,0.093
1863.0,7.0,16.722644950550542,26.086852238197253,1.893,16.0,0.033
1864.0,95.0,28.884753924127683,30.672689792139504,0.819,3.0,0.021
1865.0,76.0,20.510548052008296,26.319122528991876,1.433,10.0,0.033
1866,7.0,13.572524263000552,NaN,NaN,1,NaN
1867.0,7.0,20.96994751879954,25.3084391443394,2.553,3.0,0.107
1868.0,108.0,39.53373040134299,41.27732124772002,-0.842,2.0,0.028
1869.0,7.0,13.876970185304232,14.810728970872901,1.236,3.0,0.031
1870,65.0,19.760966534118968,NaN,NaN,1,NaN
1871.0,113.0,25.01449271746206,24.115130544808938,3.075,3.0,-0.009
1872.0,76.0,24.265764220004865,23.797093012312754,2.309,4.0,0.003
1873.0,7.0,14.555506864082982,24.725475531237418,2.552,5.0,0.112
1874.0,7.0,19.897543588684005,19.402245883451883,1.605,3.0,-0.045
1875.0,7.0,13.952353984330466,17.80262852237854,1.477,6.0,0.017
1876.0,113.0,19.6424525517435,25.9074847139391,0.085,8.0,0.038
1877.0,113.0,24.18220733715767,27.809542506650974,4.492,5.0,0.039
1878,7.0,24.442719978831104,NaN,NaN,1,NaN
1879.0,7.0,32.430035866775675,24.674777359045247,0.222,3.0,-0.096
1880.0,7.0,29.260256009306225,25.057104850504594,2.612,2.0,-0.113
1881,122.0,21.83189026398018,NaN,NaN,1,NaN
1882,7.0,14.439756500851765,NaN,NaN,1,NaN
1883.0,113.0,23.127438548342184,25.829984056287092,0.719,7.0,0.03
1884.0,7.0,25.06567122420382,26.162837224464305,1.347,2.0,0.028
1885.0,7.0,15.971407343306312,17.10753010427118,0.416,4.0,-0.001
1886.0,7.0,27.37794302592462,28.890273796273885,1.945,5.0,0.008
1887.0,7.0,23.81340078295045,23.752567823774193,1.476,5.0,0.007
1888.0,7.0,15.3252254021206,28.86996256541938,2.67,2.0,0.339
1889.0,4.0,11.341752941016129,13.398652975973523,-1.174,5.0,0.022
1890.0,90.0,20.99327943115904,18.227216280756494,-1.255,2.0,-0.102
1891.0,4.0,17.161476441770326,22.15456225707388,-1.136,7.0,0.051
1892.0,9.0,13.291722669672453,18.62033463347036,-0.158,9.0,0.042
1893,90.0,44.11902248897435,NaN,NaN,1,NaN
1894.0,85.0,25.175516561047864,34.615465022663116,-0.75,2.0,0.187
1895.0,9.0,18.948036047017805,23.31496203432225,-0.136,9.0,0.015
1896.0,116.0,14.596650236329022,13.711400878663337,0.173,2.0,-0.043
1897.0,85.0,24.11302439975417,24.058645204866487,-0.276,2.0,-0.002
1898.0,116.0,18.635084813760304,18.861352897520746,1.911,6.0,0.025
1899,116.0,12.052885698120704,NaN,NaN,1,NaN
1900.0,4.0,21.446718580070016,23.287214115718086,0.053,15.0,0.014
1901.0,9.0,22.29026306762565,23.55401988290954,0.238,25.0,0.005
1902.0,9.0,11.02179904846666,20.264842674759933,-0.378,14.0,0.041
1903.0,4.0,11.63843489643544,17.54811928647784,0.265,9.0,0.046
1904.0,84.0,26.18751255554311,26.161486167378577,-0.5,2.0,-0.001
1905.0,13.0,19.70319188276896,23.189072222410452,-0.593,13.0,0.017
1906.0,13.0,12.42841997707372,17.941124205875962,-0.237,11.0,0.041
1907,4.0,13.189927276083525,NaN,NaN,1,NaN
1908.0,84.0,25.283673957131008,29.560953796326217,-1.75,6.0,0.034
1909.0,13.0,12.710707184727092,22.991494168409822,-0.321,13.0,0.046
1910.0,23.0,19.148819383130576,22.62581637382389,0.263,5.0,0.026
