CellId,lable,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
1.0,1.0,28.29339847829396,26.700018205165083,0.105,12.0,-0.002
2.0,3.0,28.69276627095412,44.27000637217569,-1.753,2.0,0.123
3.0,4.0,21.14565755264302,22.931807140345153,0.142,6.0,0.009
4.0,5.0,34.68204553101308,39.194147172750995,0.013,7.0,0.012
5.0,6.0,17.864323331461293,45.49250946276589,0.374,9.0,0.042
6.0,8.0,18.658943102452582,23.367885368543256,-0.102,14.0,0.011
7.0,9.0,16.41791821326493,21.898011046169728,-0.003,16.0,0.012
8.0,3.0,28.406018743171806,43.05828913391733,1.17,4.0,0.071
9.0,3.0,30.90545644028049,26.549499735914537,0.708,3.0,-0.07
10.0,3.0,32.13497911495698,35.98196699035184,-0.29,6.0,0.013
11.0,3.0,17.96354493944761,36.19622253671187,0.316,6.0,0.048
12.0,4.0,11.72203791675592,23.796891268901426,0.683,4.0,0.073
13,4.0,13.695225842593633,13.695225842593633,0.0,1,NaN
14.0,5.0,20.396067746128857,20.66169868597078,0.084,3.0,0.003
15.0,5.0,20.943237294982875,30.94389400426611,-0.029,19.0,0.014
16.0,6.0,27.17833524633386,51.76011517931065,0.29,5.0,0.065
17,6.0,28.635011225442597,28.635011225442597,0.0,1,NaN
18.0,4.0,13.013298785902482,13.533147250186964,-0.439,2.0,0.013
19.0,4.0,15.85462870747902,25.739430356645578,-0.723,4.0,0.069
20,6.0,15.657081030206008,15.657081030206008,0.0,1,NaN
21,6.0,14.694774215010176,14.694774215010176,0.0,1,NaN
22.0,12.0,22.44720021563173,33.3569018615368,-0.142,17.0,0.015
23.0,13.0,17.059213123203868,18.029810238971212,-0.091,3.0,0.012
24.0,1.0,15.647883503859868,21.309038046423467,0.032,4.0,0.045
25.0,1.0,11.572576641184533,10.944170787453691,-0.188,2.0,-0.019
26.0,3.0,20.171038183098187,33.262817180467856,1.572,2.0,0.139
27,3.0,19.424270690047106,19.424270690047106,0.0,1,NaN
28.0,3.0,20.263434108022658,27.48586354658848,-0.105,12.0,0.017
29.0,3.0,21.53931742623265,24.24165355602457,-0.203,6.0,0.011
30.0,3.0,20.793015889991576,23.13558266751706,-0.062,6.0,0.011
31.0,3.0,20.097416130126238,26.0673023895972,0.104,12.0,0.015
32.0,4.0,14.788129680749046,21.444152301600003,-0.048,18.0,0.014
33.0,4.0,16.767419248353367,26.717651468552237,-0.005,20.0,0.015
34,6.0,37.10399946661089,37.10399946661089,0.0,1,NaN
35.0,8.0,17.056152470508813,33.072942919091986,0.02,6.0,0.048
36,8.0,13.66010081095474,13.66010081095474,0.0,1,NaN
37.0,6.0,16.132624893915228,19.808126466148003,0.067,10.0,0.013
38.0,6.0,17.7560023548354,26.02679215813428,-0.04,17.0,0.016
39.0,6.0,15.963594323165855,23.355321091058343,-0.031,16.0,0.016
40.0,1.0,25.77362254480885,26.298641482143147,-0.11,2.0,0.007
41,1.0,4.541385054734408,4.541385054734408,0.0,1,NaN
42.0,9.0,13.099836778725916,21.407757720150926,0.388,3.0,0.111
43.0,9.0,16.21358505043409,15.62018262867258,0.146,2.0,-0.013
44.0,1.0,15.78767445356508,25.398397514813883,0.155,12.0,0.014
45,1.0,11.247835441558436,11.247835441558436,0.0,1,NaN
46.0,3.0,17.037272432424707,23.057921538335517,0.332,2.0,0.089
47,3.0,10.9374365033637,10.9374365033637,0.0,1,NaN
48.0,9.0,16.37976639790353,25.234175224997408,0.058,16.0,0.018
49.0,9.0,15.227812775793446,17.110299859784444,0.3,7.0,0.01
50.0,3.0,19.75381927239666,26.772670490975845,0.426,6.0,0.032
51.0,3.0,9.551478643656884,9.755272873464392,0.132,3.0,0.004
52.0,3.0,16.257173053353128,32.08526530785013,0.312,5.0,0.061
53,3.0,14.325309049288636,14.325309049288636,0.0,1,NaN
54.0,8.0,20.87502488437172,25.259458029683714,0.529,6.0,0.044
55.0,8.0,17.16864393889389,17.92189175764974,0.165,5.0,0.006
56.0,15.0,5.552868442405136,7.087968097310379,0.421,3.0,0.032
57.0,16.0,14.2599777775898,13.025222602660373,0.648,3.0,-0.016
58.0,17.0,9.421564773753822,9.267339614616603,-0.089,10.0,-0.007
59.0,3.0,15.381133293677347,15.79416063958228,0.048,2.0,0.009
60.0,3.0,15.205808678785862,24.666245851026204,0.14,16.0,0.019
61.0,3.0,17.42254403604071,26.798387963473893,-0.19,21.0,0.014
62,3.0,17.559155688105218,17.559155688105218,0.0,1,NaN
63.0,18.0,26.026855866850173,29.2953740584785,-0.08,25.0,0.006
64.0,3.0,17.661742125439183,28.953270052475418,1.16,2.0,0.137
65,3.0,17.53820658339629,17.53820658339629,0.0,1,NaN
66.0,3.0,36.94473926063875,38.35543684978798,-0.043,2.0,0.012
67.0,3.0,17.909317414610577,25.249292278055457,0.102,13.0,0.017
68.0,5.0,20.74548302733116,30.12090308888181,-0.01,16.0,0.015
69.0,5.0,21.758663309248725,32.19197586554752,0.007,16.0,0.017
70.0,8.0,22.97957634322619,31.97604579261061,0.096,15.0,0.015
71.0,8.0,20.92383731550516,28.140634705871648,-0.136,12.0,0.016
72.0,19.0,16.26099811205265,20.246239187592376,0.098,10.0,0.015
73.0,3.0,17.51204494396516,26.337050823577332,0.048,15.0,0.018
74.0,3.0,18.172904023203717,25.156339966759244,0.261,13.0,0.016
75.0,3.0,18.130943730675085,26.660372930591855,0.107,15.0,0.018
76.0,3.0,16.745990945909174,24.663497839153266,0.172,13.0,0.02
77.0,12.0,20.833537216774204,27.94557868933201,-0.073,12.0,0.017
78.0,12.0,22.572125889576988,30.71095712544396,-0.01,13.0,0.017
79,1.0,10.710950104317153,10.710950104317153,0.0,1,NaN
80.0,1.0,15.15447363141314,20.612363940465695,-0.425,2.0,0.09
81.0,6.0,16.890741759775032,25.36255938454967,-0.106,16.0,0.016
82.0,6.0,16.194562764213334,22.444395541275718,-0.177,14.0,0.017
83.0,1.0,15.57304895730814,24.318497166405503,0.175,6.0,0.028
84,1.0,10.817008472598047,10.817008472598047,0.0,1,NaN
85.0,4.0,16.16570580949132,30.753630752846192,0.874,3.0,0.099
86,4.0,16.31744047123764,16.31744047123764,0.0,1,NaN
87.0,6.0,18.12701847186885,22.25084365461007,-0.02,12.0,0.011
88.0,6.0,18.77186406317472,23.139735745387718,0.092,13.0,0.01
89.0,4.0,18.582965193538243,28.171435074981943,0.094,17.0,0.017
