CellId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength,AverageOrientation
1,0.0185101875973536,28,22,0.192338751753222,51.3636363636364,-0.91315193935683
2,0.0178108241324654,28,28,0.514477981001925,59.75,-1.13800222857449
3,0.0208314979803786,74,8,0.311972341914243,96.25,-0.953240252219314
4,0.0240591478691488,33,11,1.97960471681515,49.8181818181818,-1.25839567958968
5,0,1,1,NaN,NaN,NaN
6,0,1,1,NaN,NaN,NaN
7,0,1,1,NaN,NaN,NaN
8,0,1,1,NaN,NaN,NaN
9,0.0304303819453647,37,11,1.38391355073849,58.1818181818182,-1.20035241271023
10,0.0168906896998473,67,3,-2.05527446238915,71.3333333333333,-0.949070828515945
11,0.0152464914278756,38,6,5.13527779279304,44,-0.672006312140043
12,0,1,1,NaN,NaN,NaN
13,0.019252413474893,37,3,-3.55130849025331,40,-0.844145677556528
14,0.0185952959428508,100,4,3.25781391061326,112.25,-1.05557131009812
15,0.0211861781986867,38,4,-2.7210949645792,43.25,-1.04784023426378
16,0.0217698764778563,45,9,0.401358539068003,63.7777777777778,-0.826184383248013
17,0,1,1,NaN,NaN,NaN
18,0,1,1,NaN,NaN,NaN
19,0.0180709343669002,26,7,-2.29158508203504,31.4285714285714,-0.968822704836174
20,0.0184168917752105,22,5,-1.58604019317192,25.2,-0.832688391355698
21,0.0148245810027493,43,2,6.95681739287426,45,-1.30291542836973
22,0.0239735060376484,36,4,8.39364710300928,41,-0.902582998535773
23,0.00821184150113045,99,2,0.591486474510328,101.5,-0.89164583480296
24,0.0177978416915049,42,4,8.21997738985017,46.75,-0.862209562488454
25,0.0185952959428508,28,4,5.54478948143434,30.75,-1.13788710479513
26,0.0181784950671342,31,6,6.16451369313435,37.3333333333333,-0.523564202223553
27,0,1,1,NaN,NaN,NaN
28,0.0220161124580385,23,5,-2.04959411577181,26.8,-0.948085261290768
29,0.0167542952187271,28,5,-3.48744332441057,32.4,-0.871044136838862
30,0.0615780559447852,27,5,1.75342083245864,46.6,-0.928813896998392
31,0.0216948266956419,26,5,3.99871181349031,31,-1.4734007160694
32,0.0161796678700798,42,4,-3.75888769051191,46.25,-1.07206990100494
33,0.0142623546829858,75,4,1.53586709323857,80.75,-0.961757834819064
34,0,1,1,NaN,NaN,NaN
35,0.0130870039618204,24,3,9.33929627915008,26,-0.5983577999854
36,0.0113091882566603,28,3,13.355214568884,29.6666666666667,-0.64434679975346
37,0,1,1,NaN,NaN,NaN
38,0,1,1,NaN,NaN,NaN
39,0,1,1,NaN,NaN,NaN
40,0,31,2,21.8216138511001,31,-0.513744140771029
41,-0.0202268095007112,35,2,14.4124757394304,33,-0.606915792807249
42,0,81,1,NaN,NaN,NaN
43,0,39,1,NaN,NaN,NaN
