TimeStep,CellLifeId,label,Orientation,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2,InstantaneousGrowthRate,InstantaneousVelocity
1,1,1,-0.896155312860944,119.734151398425,38.4067602629727,28,8.00010999845335,0,3,4,0.0,-1.409
1,2,2,-1.28348046067427,108.162185593241,62.3788064499803,28,7.9458053423555,0,9,10,0.0,-1.42
2,1,1,-0.889250901501737,117.279993953202,39.1133999620593,28,8.31001829431385,0,3,4,0.046,-2.062
2,2,2,-1.28402055925045,105.453280708338,62.7894085588703,28,8.29330633412175,0,9,10,0.046,-1.436
3,1,1,-0.888352227349895,113.562674826523,40.4086206303158,30,8.11320094753475,0,3,4,0.022,-0.903
3,2,2,-1.26721491283279,100.992333887582,65.8733941280413,30,8.04118989502015,0,9,10,0.022,-0.874
4,1,1,-0.88697142247695,112.264181576651,40.0189567572162,31,8.21962636218414,0,3,4,0.042,0.337
4,2,2,-1.27416000535428,99.3341425371793,66.0075223342335,31,8.06369123469653,0,9,10,0.042,1.321
5,1,1,-0.890150321033864,110.184647604617,46.7414168236932,33,8.29419854184377,0,3,4,0.02,0.29
5,2,2,-1.26208785556065,96.0455508243236,74.0017224081643,33,7.90917471700013,0,9,10,0.0,1.594
6,1,1,-0.887335537422086,108.580348187887,51.380823758312,34,8.22720367855917,0,3,4,0.019,0.036
6,2,2,-1.26701739864972,94.8620217754999,79.2962229610996,33,8.23692006384521,0,9,10,0.039,0.86
7,1,1,-0.903768183569151,107.499326921243,53.7271681583755,35,8.33025802054217,0,3,4,0.037,2.504
7,2,2,-1.25966550065553,92.3430676824293,84.1440060036138,35,8.2075285739704,0,9,10,0.019,3.8
8,1,1,-0.912882791011466,106.401467228097,63.5487302426076,37,8.35663840935524,0,3,4,0.052,1.669
8,2,2,-1.26079970732705,89.9663604079533,94.7113049909059,36,8.19935852610564,0,9,10,0.036,3.168
9,1,1,-0.919422761667571,105.851531092329,69.1510275225496,40,8.45691650202814,0,3,4,0.016,0.008
9,2,2,-1.2650714846469,88.6004922423681,102.363185481569,38,8.27099137475927,0,9,10,0.017,0.854
10,1,1,-0.931837931953629,105.308179825237,69.9986413177445,41,8.43013272019552,0,3,4,0.047,0.152
10,2,2,-1.26166508578249,88.1621155865396,104.423700883549,39,8.12369242275333,0,9,10,0.033,0.13
11,1,1,-0.934992599181652,106.050716406071,69.2861418882265,44,8.49233488912798,0,3,4,0.03,-0.476
11,2,2,-1.25625265010436,86.9046912842179,105.724531171803,41,8.32143435251097,0,9,10,0.016,0.001
12,1,1,-0.937886558498311,105.647803248692,68.5951836180708,46,8.34434644310829,0,3,4,0.069,0.204
12,2,2,-1.24520667744658,86.543598652681,106.022471474509,42,8.33163295701342,0,9,10,0.061,1.063
13,1,1,-0.93875038504061,104.709039274765,70.5681831708556,51,8.35756012513153,0,3,4,0.026,0.281
13,2,2,-1.19119211777901,84.7417415134677,109.490635746907,46,8.10328010413506,0,9,10,0.028,1.125
14,1,1,-0.914079512493231,103.129261823635,73.5850392486143,53,8.39223322179362,0,3,4,0.071,1.403
14,2,2,-1.15713084280438,85.0253305982988,111.400204881223,48,8.04736722023112,0,9,10,0.04,1.556
15,1,1,-0.886276864972723,100.816807453008,80.1507520014137,59,7.96714572484027,0,3,4,0.022,0.011
15,2,2,-1.1126992156688,85.8073297906855,113.73706773888,51,8.12707803395034,0,9,10,0.026,0.265
16,1,1,-0.884028012554485,100.160639582269,80.994783803536,61,7.9555712259005,0,3,4,0.063,1.964
16,2,2,-1.09973871451467,85.9247368596262,114.146797663247,53,8.10364156626556,0,9,10,0.071,1.843
17,1,1,-0.894253364583202,97.4958430029594,88.6263593444751,67,8.0114538471395,0,3,4,0.02,-0.258
17,2,2,-1.05672515516199,86.2236136605775,117.369446234048,59,7.70949657647629,0,9,10,0.022,0.046
18,1,1,-0.897412076170795,95.7726753419415,89.9209597328734,69,7.89280876909144,0,3,4,0.073,2.227
18,2,2,-1.0489465395877,86.8362028540684,117.003030864691,61,7.47243123211685,0,9,10,0.072,1.348
19,1,1,-0.928211902893582,93.5290835253142,96.9504587625374,77,7.9751947264574,0,3,4,0.034,0.256
19,2,2,-1.02517876325576,87.4845251721769,119.03835476723,68,7.35830852694976,0,9,10,0.019,0.254
20,1,1,-0.935368342796646,91.2119432566469,99.6540691060453,81,7.87180803748743,0,3,4,0.07,1.383
20,2,2,-1.01898914811944,87.1894914150112,119.725740342643,70,7.42637322752777,0,9,10,0.072,-0.086
21,1,1,-0.961822426861018,88.8715553066121,104.485712358851,90,7.62400129183082,0,3,4,0.036,0.512
21,2,2,-1.00646950061702,87.7501026406138,119.155560592221,78,7.46465628214535,0,9,10,0.033,0.148
22,1,1,-0.970133228956704,87.052672773172,106.997140234897,95,7.6548763935991,0,3,4,,
22,2,2,-0.992030147605572,87.6820812082413,119.480456487109,82,7.30088787601235,0,9,10,0.062,-0.521
23,2,2,-0.982269713925083,88.685737342053,117.760400182558,90,7.29351202428874,0,9,10,0.029,1.528
23,3,1,-0.906181633410921,94.3267558826874,96.1928455163244,74,7.54088302147419,1,13,14,0.035,1.202
23,4,1,-1.16413539334855,67.1055447840913,140.061553309234,33,7.36873532788495,1,21,22,0.0,2.624
24,2,2,-0.983105223952439,88.3166628838589,120.887786015605,94,7.28375825535295,0,9,10,0.074,-3.073
24,3,1,-0.913670626376432,94.5362654721482,98.5023731290725,78,7.43231383581103,1,13,14,0.057,-2.132
24,4,1,-1.16316520194503,65.318217833439,145.230968747789,33,7.53782399599119,1,21,22,0.111,-0.61
25,2,2,-0.989978601527214,89.3319572881478,114.343876749595,105,7.17821355531798,0,9,10,0.019,3.444
25,3,1,-0.922258571318819,95.7435269061594,92.7895052161759,85,7.56300461715137,1,13,14,0.023,2.218
25,4,1,-1.17502669847283,64.3013500658767,144.682759219534,39,7.56786761194908,1,21,22,0.0,4.191
26,2,2,-0.989723470915698,89.1527120766832,120.964220840837,108,7.058814732772,0,9,10,0.076,0.604
26,3,1,-0.924033180009273,94.9555486470169,98.2780518254258,88,7.61834569937219,1,13,14,0.092,2.105
26,4,1,-1.18409711658654,62.7016461801254,152.205487239043,39,7.6218259913739,1,21,22,0.11,-1.464
27,2,2,-1.00983850632063,87.9457609119219,122.960634611999,121,7.20538197280143,0,9,10,0.022,2.061
27,3,1,-0.959066244755907,92.3547051061464,104.970003688746,101,7.33556922726199,1,13,14,0.026,2.402
27,4,1,-1.36017402594546,61.8024352450404,150.20011798862,46,7.24242053372246,1,21,22,0.014,1.894
28,2,2,-1.01340444004511,87.8728932742994,126.793244547924,125,7.20563593311157,0,9,10,,
28,3,1,-0.974981317481861,91.3330800860334,110.575857690476,105,7.30252176656476,1,13,14,0.072,-1.033
28,4,1,-1.35679303354784,60.8247810586192,153.657592504901,47,7.2740322782959,1,21,22,0.093,-2.786
29,3,1,-1.00753563299624,91.172139419168,108.694483673628,117,6.70592972693549,1,13,14,0.028,1.379
29,4,1,-1.34700963814377,61.7960258216991,148.754391425962,54,7.18504852580358,1,21,22,0.024,0.908
29,5,3,-0.0,,,1,0.0,0,0,0,,
29,6,4,-0.0,,,1,0.0,0,0,0,,
29,7,5,-0.0,,,1,0.0,0,0,0,,
29,8,6,-0.0,,,1,0.0,0,0,0,,
29,9,2,-1.30495043941497,80.0254196190842,136.161041089234,37,7.23705591463814,2,42,43,0.035,1.716
29,10,2,-0.939884616741809,107.697252442945,93.9949011130583,67,8.3105383981735,2,15,16,0.02,1.106
29,11,7,-0.793265015373917,66.0607611269055,168.663676226092,38,6.80035121596304,0,25,26,0.017,2.04
29,12,8,-0.0,,,1,0.0,0,0,0,,
30,3,1,-1.01819481140506,90.1546749441076,112.206773230086,122,7.25125593511468,1,13,14,,
30,4,1,-1.33062482653714,60.6691664021495,150.686572013138,56,7.22704373006764,1,21,22,0.068,-4.217
30,9,2,-1.32102365975583,79.2537307275119,139.580255829551,39,7.25216962204026,2,42,43,0.08,-1.187
30,10,2,-0.958188472449344,108.065652793629,96.0859273935799,69,7.2338805960701,2,15,16,0.082,-2.472
30,11,7,-0.704209069169833,64.3410619317111,172.596284377577,39,6.66039204276538,0,25,26,0.08,-2.108
31,4,1,-1.27871362501688,59.2855935841804,144.420301095231,62,7.14428173743966,1,21,22,0.042,1.749
31,9,2,-1.3095532473251,76.6861059962463,138.977824343748,44,7.10769318536007,2,42,43,0.03,2.281
31,10,2,-0.949139396356683,108.935297507358,89.3594682972743,78,7.20763064351195,2,15,16,,
31,11,7,-0.576199917179233,64.5041109310625,169.156118461637,44,6.7192798139845,0,25,26,0.015,2.463
31,13,1,-0.872008205263635,114.978833989813,68.3855436711919,37,6.91246861966485,3,19,20,0.035,0.43
31,14,1,-1.07450011134789,78.1194107439479,123.829788368015,100,7.21246671231939,3,23,24,0.039,2.03
32,4,1,-1.26129407188254,58.7447775830056,147.468341932644,66,7.09938982227742,1,21,22,0.067,3.037
32,9,2,-1.29837886113727,75.4274989047051,143.542346464271,46,7.12450446088273,2,42,43,0.082,6.226
32,11,7,-0.589674649097159,65.5302266154278,172.717804119198,45,6.52111146529209,0,25,26,0.043,4.112
32,13,1,-0.836311546689698,113.975102430344,71.2689119226146,39,6.78166263879241,3,19,20,0.08,1.827
32,14,1,-1.06464614086839,77.9466284445757,127.521029485927,106,7.21750394928613,3,23,24,0.071,3.012
32,15,2,-0.960254731694149,120.893973657972,74.7473510711495,38,7.03649941771311,10,28,29,0.067,2.856
32,16,2,-0.796566341979981,98.5620222977698,107.831268822272,45,6.95210260609346,10,0,0,0.07,2.859
32,17,9,-0.0,,,1,0.0,0,0,0,,
32,18,10,-0.0,,,1,0.0,0,0,0,,
33,4,1,-1.22131884405986,57.4517345541493,152.854058628683,73,7.26422430924581,1,21,22,,
33,9,2,-1.24662045217403,73.6777915417451,154.858129667432,52,6.82784629114311,2,42,43,0.025,2.067
33,11,7,-0.665571735579986,65.4458087514626,179.330937115529,48,7.02706541081639,0,25,26,0.027,1.424
33,13,1,-0.824117280716253,112.539602550334,78.4130257395858,44,6.59150485163833,3,19,20,,
33,14,1,-1.04696871327003,77.3035988367043,133.163197289214,118,7.04874510954048,3,23,24,0.038,1.447
33,15,2,-1.0471400862392,123.334053095412,78.9139535648368,42,7.06149184543706,10,28,29,0.031,0.94
33,16,2,-0.762766597798722,96.8909241357416,115.00292727065,50,7.41829496447228,10,0,0,0.051,1.398
34,9,2,-1.18068140217693,74.467862027062,157.914987285543,54,6.85068654583045,2,42,43,0.081,-1.661
34,11,7,-0.703117486440133,65.2526269481105,181.671891463936,50,7.14933314700369,0,25,26,,
34,14,1,-1.03617027490617,77.9326931495111,135.306933502574,125,6.98869886363308,3,23,24,,
34,15,2,-1.07696344201896,123.703220512511,80.9384710183075,44,7.00158594771177,10,28,29,0.072,-0.304
34,16,2,-0.761122784667988,95.0328364009348,119.236898444522,54,7.27653664896184,10,0,0,0.07,-0.681
34,19,1,-0.827011088725855,118.565617530478,74.4261335987608,26,6.22236726059502,13,0,0,0.025,-1.484
34,20,1,-0.871126515931731,102.871982554771,90.6474725703654,22,6.45272126488794,13,0,0,0.03,-0.788
34,21,1,-1.32273117836029,63.8261394978959,139.315081906673,43,7.20710381255512,4,30,31,0.059,-2.771
34,22,1,-0.987403489264459,50.4672992414505,175.805429379487,36,6.88602996339511,4,35,36,0.053,-0.819
35,9,2,-1.11817038076949,75.4076776556648,154.702033918301,61,6.70149736349424,2,42,43,0.022,0.446
35,15,2,-1.10700267710283,124.314525148535,79.1493102366684,49,7.00767308433366,10,28,29,,
35,16,2,-0.785329150245917,91.2129908198322,120.905737641327,60,7.09363320820739,10,0,0,0.033,0.857
35,19,1,-0.779665719292459,117.775574295515,71.4684791323846,27,6.52000709238143,13,0,0,0.024,0.809
35,20,1,-0.849371138724854,101.955888075893,89.8993625144816,23,6.63742048306058,13,0,0,0.028,-0.035
35,21,1,-1.28309967837917,63.9483664902004,134.672289287861,47,7.1689125250737,4,30,31,,
35,22,1,-0.922145282400293,49.4174051522479,174.827718238811,39,6.93141175087531,4,35,36,0.033,0.507
