StepNumber,NumberOfCells
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,1
11,2
12,2
13,2
14,2
15,2
16,2
17,3
18,2
19,3
20,3
21,2
22,3
23,3
24,4
25,6
26,6
27,8
28,8
29,8
30,8
31,9
32,9
33,11
34,12
35,14
36,14
37,16
38,16
39,21
40,21
