ImageNumber,ObjectNumber,Children_FilterObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
1,1,1,119.64563106796116,39.46601941747573,0,1
1,2,1,108.22439024390243,62.66829268292683,0,2
2,1,1,116.98550724637681,39.66183574879227,0,1
2,2,1,105.22065727699531,63.375586854460096,0,2
3,1,1,113.38938053097345,41.43805309734513,0,1
3,2,1,101.22421524663677,66.1390134529148,0,2
4,1,1,111.99567099567099,41.04761904761905,0,1
4,2,1,99.26724137931035,66.75,0,2
5,1,1,109.86507936507937,47.32936507936508,0,1
5,2,1,96.32217573221757,74.43096234309624,0,2
6,1,1,108.90196078431373,52.11372549019608,0,1
6,2,1,94.86,79.912,0,2
7,1,1,107.45848375451264,54.72202166064982,0,1
7,2,1,92.61338289962825,84.5092936802974,0,2
8,1,1,105.76363636363637,64.68,0,1
8,2,1,90.57933579335793,95.06273062730628,0,2
9,1,1,105.04635761589404,70.25165562913908,0,1
9,2,1,88.76223776223776,102.7972027972028,0,2
10,1,1,105.06472491909385,71.15533980582525,0,1
10,2,1,88.24745762711865,104.60338983050848,0,2
11,1,1,105.36716417910448,69.90746268656716,0,1
11,2,1,87.11254019292605,105.92282958199357,0,2
12,1,1,105.2,69.47941176470589,0,1
12,2,1,86.47634069400631,106.30914826498423,0,2
13,1,1,104.33420365535248,71.31853785900783,0,1
13,2,1,85.06086956521739,110.32463768115942,0,2
14,1,1,102.625,75.02551020408163,0,1
14,2,1,85.06,111.94571428571429,0,2
15,1,1,100.55503512880563,80.4543325526932,0,1
15,2,1,85.92727272727272,113.92467532467532,0,2
16,1,1,99.66363636363636,81.78863636363636,0,1
16,2,1,85.82608695652173,114.30690537084399,0,2
17,1,1,96.56224899598394,89.75301204819277,0,1
17,2,1,86.38028169014085,118.05633802816901,0,2
18,1,1,95.614,90.622,0,1
18,2,1,86.50909090909092,117.02954545454546,0,2
19,1,1,92.91964285714286,97.64464285714286,0,1
19,2,1,87.49060542797494,119.47599164926932,0,2
20,1,1,90.82263513513513,100.70101351351352,0,1
20,2,1,86.8145956607495,120.4319526627219,0,2
21,1,1,88.7605421686747,105.5632530120482,0,1
21,2,1,88.33868092691623,119.92513368983957,0,2
22,1,1,86.75504322766571,108.4164265129683,0,1
22,2,1,88.30155979202773,119.68284228769497,0,2
23,1,1,93.68833652007648,97.7074569789675,0,1
23,2,1,89.30434782608695,118.3695652173913,0,2
23,3,1,66.882096069869,140.88646288209608,0,3
24,1,1,93.61272727272727,100.13818181818182,0,1
24,2,1,88.84821428571429,121.49107142857143,0,2
24,3,1,65.46638655462185,145.56302521008402,0,3
25,1,1,94.9688013136289,93.61083743842364,0,1
25,2,1,104.9438202247191,93.62921348314607,0,2
25,3,1,76.42666666666666,135.18133333333333,0,3
25,4,1,64.1413043478261,144.4927536231884,0,4
26,1,1,94.37106918238993,99.92610062893081,0,1
26,2,1,104.88121546961327,99.12154696132596,0,2
26,3,1,75.45384615384616,142.05897435897435,0,3
26,4,1,62.44405594405595,152.76573426573427,0,4
27,1,1,91.81032078103208,105.98186889818689,0,1
27,2,1,105.987714987715,98.8009828009828,0,2
27,3,1,74.17848970251717,147.4599542334096,0,3
27,4,1,61.38006230529595,151.01246105919003,0,4
28,1,1,112.0,80.09844559585493,0,1
28,2,1,106.23419203747072,101.69789227166277,0,2
28,3,1,82.79558011049724,122.57090239410681,0,3
28,4,1,73.32,152.52444444444444,0,4
28,5,1,60.8978978978979,154.33033033033033,0,5
29,1,1,89.80243902439024,110.80121951219512,0,1
29,2,1,117.72321428571429,81.54464285714286,0,2
29,3,1,99.93798449612403,108.44573643410853,0,3
29,4,1,79.64206642066421,137.309963099631,0,4
29,5,1,61.641304347826086,149.1711956521739,0,5
29,6,1,65.67078189300412,169.19341563786008,0,6
30,1,1,89.0193842645382,113.85974914481186,0,1
30,2,1,118.38288288288288,81.94594594594595,0,2
30,3,1,99.65283018867925,110.18867924528301,0,3
30,4,1,78.68904593639576,140.3321554770318,0,4
30,5,1,60.7994923857868,151.31472081218274,0,5
30,6,1,64.2834008097166,173.24696356275302,0,6
31,1,1,114.5,68.70338983050847,0,1
31,2,1,120.4,73.244,0,2
31,3,1,78.66528925619835,124.5137741046832,0,3
31,4,1,98.89,104.91333333333333,0,4
31,5,1,59.49176470588235,145.48235294117646,0,5
31,6,1,76.42765273311898,139.55948553054662,0,6
31,7,1,64.62454873646209,169.89169675090253,0,7
32,1,1,113.46530612244898,71.97551020408163,0,1
32,2,1,120.57198443579766,75.78210116731518,0,2
32,3,1,78.27860026917901,127.65948855989232,0,3
32,4,1,98.12179487179488,107.99358974358974,0,4
32,5,1,63.24081632653061,134.43673469387755,0,5
32,6,1,75.30340557275542,144.8359133126935,0,6
32,7,1,53.78974358974359,164.85641025641024,0,7
32,8,1,65.2992700729927,172.97810218978103,0,8
33,1,1,112.07089552238806,78.83582089552239,0,1
33,2,1,123.01736111111111,79.48611111111111,0,2
33,3,1,78.28554360812426,133.94384707287932,0,3
33,4,1,96.82513661202186,115.28415300546447,0,4
33,5,1,63.220588235294116,139.3125,0,5
33,6,1,73.36842105263158,156.22714681440442,0,6
33,7,1,51.17351598173516,172.74429223744292,0,7
33,8,1,66.2879746835443,180.03164556962025,0,8
34,1,1,107.74298375184638,102.76514032496307,0,1
34,2,1,117.57333333333334,75.35333333333334,0,2
34,3,1,102.44961240310077,91.08527131782945,0,3
34,4,1,79.15151515151516,135.34343434343435,0,4
34,5,1,63.34948096885813,140.75432525951558,0,5
34,6,1,73.911227154047,158.26109660574411,0,6
34,7,1,50.41949152542373,176.15677966101694,0,7
34,8,1,65.63880597014925,183.2417910447761,0,8
35,1,1,124.18975903614458,80.18975903614458,0,1
35,2,1,117.6319018404908,72.02453987730061,0,2
35,3,1,88.35395683453237,115.55251798561152,0,3
35,4,1,101.5945945945946,89.86486486486487,0,4
35,5,1,91.20093457943925,121.09813084112149,0,5
35,6,1,63.56875,136.065625,0,6
35,7,1,74.80835380835381,155.74692874692875,0,7
35,8,1,48.95366795366795,174.84169884169884,0,8
35,9,1,55.92418772563177,177.10830324909747,0,9
35,10,1,75.8314606741573,171.08426966292134,0,10
35,11,1,56.39306358381503,190.1271676300578,0,11
36,1,1,129.14973262032086,71.67914438502673,0,1
36,2,1,116.78735632183908,73.24712643678161,0,2
36,3,1,94.61631944444444,107.14756944444444,0,3
36,4,1,100.3,92.2125,0,4
36,5,1,117.96855345911949,93.28930817610063,0,5
36,6,1,89.08482142857143,124.14508928571429,0,6
36,7,1,67.30357142857143,124.60119047619048,0,7
36,8,1,74.63109048723898,156.7447795823666,0,8
36,9,1,59.293413173652695,147.80239520958085,0,9
36,10,1,66.03973509933775,148.72847682119206,0,10
36,11,1,75.63101604278074,171.77005347593584,0,11
36,12,1,47.857142857142854,176.3956043956044,0,12
36,13,1,53.86054421768708,179.91836734693877,0,13
36,14,1,55.397905759162306,191.90575916230367,0,14
37,1,1,130.405,77.335,0,1
37,2,1,116.43,78.585,0,2
37,3,1,115.82671480144404,90.7870036101083,0,3
37,4,1,98.3475935828877,100.50267379679144,0,4
37,5,1,94.42595419847328,125.30687022900763,0,5
37,6,1,77.28205128205128,135.2216117216117,0,6
37,7,1,70.07142857142857,127.45408163265306,0,7
37,8,1,74.93478260869566,162.96442687747034,0,8
37,9,1,57.66839378238342,152.1865284974093,0,9
37,10,1,76.76777251184834,176.72037914691944,0,10
37,11,1,46.120253164556964,183.90189873417722,0,11
37,12,1,49.28012048192771,190.47289156626505,0,12
37,13,1,53.85454545454545,199.9318181818182,0,13
38,1,1,130.6150234741784,72.68544600938966,0,1
38,2,1,116.18867924528301,75.24528301886792,0,2
38,3,1,117.19163763066202,85.73170731707317,0,3
38,4,1,94.28102710413695,122.88587731811698,0,4
38,5,1,97.81592039800995,98.40796019900498,0,5
38,6,1,77.55080213903743,132.1711229946524,0,6
38,7,1,71.04225352112677,123.5774647887324,0,7
38,8,1,74.43953934740883,161.31285988483685,0,8
38,9,1,57.24285714285714,149.5857142857143,0,9
38,10,1,77.2,173.94418604651162,0,10
38,11,1,44.98784194528876,181.95744680851064,0,11
38,12,1,47.46131805157593,189.10888252148996,0,12
38,13,1,52.84388185654009,198.126582278481,0,13
39,1,1,132.0717299578059,66.41772151898734,0,1
39,2,1,116.39301310043668,73.73799126637554,0,2
39,3,1,120.14873417721519,80.41455696202532,0,3
39,4,1,121.27638190954774,94.15075376884423,0,4
39,5,1,97.34761904761905,99.30952380952381,0,5
39,6,1,73.16536458333333,139.89583333333334,0,6
39,7,1,85.26278659611992,134.1093474426808,0,7
39,8,1,72.51528384279476,122.37991266375546,0,8
39,9,1,73.89617486338798,163.1639344262295,0,9
39,10,1,56.94117647058823,150.9185520361991,0,10
39,11,1,79.60162601626017,172.91463414634146,0,11
39,12,1,54.61849710982659,181.4971098265896,0,12
39,13,1,33.16489361702128,193.2872340425532,0,13
39,14,1,51.9921568627451,198.98431372549018,0,14
39,15,1,34.74626865671642,200.86069651741295,0,15
40,1,1,131.55737704918033,67.17213114754098,0,1
40,2,1,121.01223241590215,76.33944954128441,0,2
40,3,1,116.07692307692308,72.07692307692308,0,3
40,4,1,120.3219512195122,96.50731707317073,0,4
40,5,1,97.31944444444444,98.62962962962963,0,5
40,6,1,78.19939577039275,132.20694864048338,0,6
40,7,1,85.59599332220367,132.91151919866445,0,7
