ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_3,Neighbors_FirstClosestDistance_3,Neighbors_FirstClosestObjectNumber_3,Neighbors_NumberOfNeighbors_3,Neighbors_PercentTouching_3,Neighbors_SecondClosestDistance_3,Neighbors_SecondClosestObjectNumber_3,Number_Object_Number,Parent_RunOmnipose,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
1,1,206,440,130,51,110,29,119.64563106796116,39.46601941747573,1.533811921337772,226,0.9463014394335661,16.195287778099022,1,0.4681818181818182,0.6519704183338282,28.762432725099085,26.248809496813376,4.47213595499958,2.28563614642937,2.23606797749979,8.450434075571135,9.298480612749733,-39.21150020374737,63.012193308819754,0.911504424778761,0.38067829639396733,0.014161709837151712,0.12720031060056305,0.10212093007916088,0.009833525647900552,0.00967214269376628,0.04327251774545747,0.056147301835130996,0.04486817237582864,0.007654874893478353,0.004144106389444191,0.00781406918424706,0.019594558378462343,0.018769396241139172,0.021420902066513845,0.021888455147360483,0.005267694508513592,0.0025050209560774366,0.002520141365525417,0.005991517780366049,0.0048991469535421585,0.002554589754434835,0.0049006368204028115,0.003970019412976605,0.01131120070553489,0.0027378614033406697,0.0018135496037647851,0.0025011891132108604,0.0014748216172434123,0.004469336363427255,119.64563106796116,39.46601941747573,0,0.0,25.860978841602513,2,1.0,13.75,0.0,0,1,1,0.0,0.0,nan,0.0,1,1,nan,0.0,0,0.0,0.0
1,2,205,351,115,77,102,50,108.22439024390243,62.66829268292683,1.6631565509442416,224,0.9522474280084553,16.15593100600236,1,0.584045584045584,0.6012663085938958,29.419517996093415,26.92582403567252,4.123105625617661,2.2265236321680115,2.0,8.141523424379786,8.98258564530038,-16.191447235967978,65.45584412271572,0.9151785714285714,0.3600194574768391,0.011532735329077427,0.12435053893741652,0.09729458486204938,0.008164924713093621,0.008352984965928786,0.04753510605593545,0.05379200076537801,0.04540778525227014,0.004606006391305358,0.006707749752338207,0.005501321659209352,0.01908410117354642,0.022798645195128746,0.021451540202737762,0.024589033911686986,0.0023152752327801583,0.0022160727163320335,0.004230451363220168,0.003386576878651848,0.009203059701406752,0.00236531476316969,0.008456080102050043,0.005239589173263376,0.014261236535945618,0.0007779226901488943,0.0011012231102181184,0.0011828082284348722,0.0020884166531585906,0.0020427836251044437,108.22439024390243,62.66829268292683,0,0.0,25.860978841602513,1,1.0,13.157894736842104,0.0,0,2,2,0.0,0.0,nan,0.0,2,1,nan,0.0,0,0.0,0.0
2,1,207,437,127,52,108,29,116.98550724637681,39.66183574879227,1.5264022019110197,224,0.9481323073449435,16.23454913941803,1,0.47368421052631576,0.6551353232771963,29.064600690571133,26.40075756488817,4.242640687119285,2.2873649679121746,2.23606797749979,8.372810782290474,9.238937929866172,-38.41226356334482,63.012193308819754,0.9241071428571429,0.3744822190397537,0.004654470083783543,0.129373732571364,0.09936832841412935,0.004355217990228506,0.004468398142887995,0.04210898565000048,0.059044675197260935,0.04315392771818533,0.0015139539072558236,0.0009235636634367644,0.003509828083830134,0.02392969246811743,0.016853714010951017,0.024840629039470243,0.02037842694412304,0.0008621945609705352,0.0019574645683660833,0.0014131964620360178,0.003012139501249913,0.004974658718116222,0.0042281762190568145,0.0036941926675650738,0.006601290161839655,0.009423015217758554,0.0007713090450503279,0.0013265645710969706,0.0008253831409687257,0.0014255223558848412,0.0026061849387383675,116.98550724637681,39.66183574879227,0,0.0,26.47175261110639,2,1.0,13.75,0.0,0,1,1,2.6673212745694497,2.6673212745694497,nan,2.6673212745694497,1,2,1.0,1.0,1,-2.6601238215843495,0.19581633131654286
2,2,213,392,113,78,99,50,105.22065727699531,63.375586854460096,1.6827512966156453,234,0.9527656070377123,16.46815177937675,1,0.5433673469387755,0.5942648815729354,30.16028392728882,27.65863337187866,4.123105625617661,2.2487612271912663,2.0,8.141523424379786,9.159877245006575,-16.850286790808365,67.11269837220809,0.9102564102564102,0.3511811031883913,0.006493632586312128,0.12739031152612706,0.09238068922478508,0.005162190552078845,0.004411565722004543,0.039715849930796146,0.061184760498289865,0.04006749980684421,0.0026945542884645153,0.0038948835630320563,0.0023514343722182683,0.026659890906555222,0.01706292815553764,0.028167008213984483,0.019286008540976823,0.0022488125952960804,0.0005217221031672638,0.0033593601875142026,0.0006292004220976776,0.0055925415343635425,0.008119709641132603,0.003993413011111326,0.010130799631123226,0.009529988395959445,0.000517925833138276,0.00022961784254958855,0.001150750324109867,0.002347283878547051,0.0006634764926214154,105.22065727699531,63.375586854460096,0,0.0,26.47175261110639,1,1.0,15.189873417721518,0.0,0,2,2,3.0858834685661076,3.0858834685661076,nan,3.0858834685661076,2,2,1.0,1.0,2,-3.0037329669071227,0.7072941715332632
3,1,226,480,124,54,104,30,113.38938053097345,41.43805309734513,1.5812093075263673,242,0.9504862402042613,16.96325844612841,1,0.4708333333333333,0.6324273423133291,30.698961851817227,28.42534080710379,4.47213595499958,2.3335302528743394,2.23606797749979,8.834544715369823,9.540213356843664,-38.68420746110759,67.01219330881975,0.9338842975206612,0.3561288825620628,0.014685872702453046,0.12717105589079886,0.09324443109541042,0.012925829544503633,0.011961318658457256,0.042803029841685734,0.056922600049905105,0.04123171497607275,0.007834459186972233,0.008887209382992365,0.009306471988825005,0.022810934260666365,0.018589200593074767,0.024392995733422882,0.020658076690606757,0.004592592127514019,0.0033303718655861778,0.0053640080369589446,0.006693550341578135,0.006316907490197632,0.004192489911940324,0.00738384196052629,0.0073623427532111055,0.011172301509524384,0.0020067838709503954,0.0011423989032375331,0.0016995800551584395,0.0020234840529552494,0.004437285764653744,113.38938053097345,41.43805309734513,0,0.0,27.53413679203789,2,1.0,13.095238095238095,0.0,0,1,1,6.559694170927349,4.010869659131035,nan,6.678190933700485,1,3,0.982256158299524,2.0,1,-3.596126715403358,1.776217348552862
3,2,223,392,109,81,95,53,101.22421524663677,66.1390134529148,1.692568158459949,243,0.9572716616918111,16.85029431422316,1,0.5688775510204082,0.5908181570128851,31.631541297769292,28.792360097775937,4.47213595499958,2.267059839595895,2.0,8.307925229660027,9.14753142310457,-17.8026659812971,68.87005768508881,0.9176954732510288,0.3424999016597603,0.010110032042214067,0.11792881498779509,0.09496493544597943,0.002697784232148528,0.006473707637201336,0.045667407291830026,0.05505341006599921,0.04473235751296408,0.0015986874416505585,0.0012744198918616776,0.0049216221167213805,0.021790440700840623,0.023903986071176792,0.02419274255799643,0.02417887565750772,0.0022460683873648185,0.0010886957872936192,0.0023831289660498117,0.004309874040618231,0.010938656907023265,0.0057580108418018765,0.009435957500516382,0.008170303275176512,0.013737460846866697,0.000503164877108986,0.0005149070302626161,0.0009476300917704277,0.0025138743186420634,0.0037391020012780933,101.22421524663677,66.1390134529148,0,0.0,27.53413679203789,1,1.0,13.75,0.0,0,2,2,7.81334452431026,4.858814203801497,nan,7.944697672367605,2,3,0.9834665643081418,2.0,2,-3.996442030358537,2.7634265984547
4,1,231,525,123,54,102,29,111.99567099567099,41.04761904761905,1.624427015748171,249,0.9563986681915673,17.14987856615383,1,0.44,0.6156016800418852,32.06014697263114,29.206163733020468,4.242640687119285,2.3133851839442605,2.23606797749979,8.514693182963201,9.363626147855115,-38.72929739869949,68.66904755831214,0.927710843373494,0.3448046129353137,0.026830778225723183,0.11516585715357468,0.09304956584190292,0.02441030373056633,0.020620519977918795,0.04190510299632003,0.05062220189385047,0.041625331592983025,0.01690563554779802,0.01574701911343701,0.015506942225026943,0.01953472743907916,0.01858718824261806,0.021639358328444887,0.020275175883122727,0.010486139405451874,0.006036729005039087,0.009669088115661632,0.01045785641063869,0.005159755742183292,0.004959326814173714,0.00834235251750594,0.006594404170950067,0.010121741589015843,0.0033705394762388835,0.001992438293925689,0.0016037545048206469,0.0034056042949394245,0.006257035238313775,111.99567099567099,41.04761904761905,0,0.0,28.681445345727642,2,1.0,12.5,0.0,0,1,1,7.811744139288186,1.4473648524054037,nan,8.125555786105888,1,4,0.9613796698861761,3.0,1,-1.393709535302463,-0.39043404972608187
4,2,232,406,107,82,93,53,99.26724137931035,66.75,1.7227716786463962,249,0.9605695685380948,17.186959427966244,1,0.5714285714285714,0.5804599717971407,32.87145349599462,29.732137494637012,4.47213595499958,2.2764443713245144,2.0,8.221921916437786,9.139570796013146,-17.808612325865656,70.8700576850888,0.9317269076305221,0.3341533646816264,0.008225628774688715,0.11373936106303129,0.09432380525996119,0.003250205559655753,0.005682619689580189,0.046223767495196126,0.0537305233729259,0.04541694389878807,0.0023005874907030795,0.001975902215738319,0.0041282486457829845,0.022344627260702233,0.02488628933523244,0.02422252843917494,0.025140424169911947,0.0014949716003081978,0.000921502988157864,0.001765143506282166,0.003252853631624328,0.012139713832252215,0.006643243845873751,0.010865952392193711,0.008706739488843547,0.014656376707501348,0.0013605917232649082,0.0006721771270001809,0.00037475506623075775,0.0018644219453020168,0.002703970043578028,99.26724137931035,66.75,0,0.0,28.681445345727642,1,1.0,13.414634146341463,0.0,0,2,2,9.843315010945851,2.050134453668258,nan,9.994832126035863,2,4,0.9848404542288088,3.0,2,-1.9569738673264254,0.6109865470852043
5,1,252,621,122,61,99,34,109.86507936507937,47.32936507936508,1.7444959669008508,273,0.9642031478837237,17.91246396432554,1,0.4057971014492754,0.5732314771564246,35.16464197285757,32.01562118716424,4.47213595499958,2.320863689741369,2.23606797749979,8.460287854927591,9.32441984859288,-39.28804888453474,74.32590180780451,0.9230769230769231,0.3130306002665961,0.02343492888987304,0.1074265758034537,0.08603891297006262,0.022496583352654084,0.017919041223330413,0.03972066666255867,0.05063247878338192,0.039844936687430624,0.01628652317866339,0.016422083946590296,0.013495257590746431,0.0210747362610078,0.020325641278477163,0.023222986414969494,0.020973428183184376,0.010949433532534887,0.008882808737053279,0.010590215915974128,0.009743298041642354,0.009033595516905569,0.0071817313364615845,0.009203041541009474,0.008641675260246532,0.011691253679366,0.004895932326159623,0.003972691462009687,0.003617242541696909,0.005207149037226587,0.006741654954171009,109.86507936507937,47.32936507936508,0,0.0,30.296976962305354,2,1.0,11.458333333333334,0.0,0,1,1,12.54955762611169,6.633231030478592,nan,14.75878681658448,1,5,0.8503109220338981,4.0,1,-2.130591630591624,6.281746031746032
5,2,239,420,104,90,90,60,96.32217573221757,74.43096234309624,1.7965733066676668,258,0.9629413932420762,17.44431859350499,1,0.569047619047619,0.5566151942081491,33.92183877695236,30.463092423455635,4.123105625617661,2.268404254247392,2.0,8.172734811924942,9.1490836041556,-17.060530909134275,73.4558441227157,0.9263565891472868,0.32502894145202815,0.011515925928572679,0.11163523346531753,0.09128016669278129,0.009219721827508735,0.009530480760002928,0.04452145705640908,0.05362978177420206,0.04328747238608931,0.006730917904822891,0.007519730224382891,0.00749642216660235,0.024675387675004337,0.022629271699577513,0.025809583886681475,0.0229626617540636,0.003924715941505134,0.005203240377543753,0.004129787406846987,0.006012610954663358,0.009533393790704186,0.009899520987579985,0.008875790847012352,0.011068623081696514,0.012180974911077305,0.0017962512329002859,0.0010656247952203761,0.0032420791108546208,0.0008614809554049162,0.004857336823466124,96.32217573221757,74.43096234309624,0,0.0,30.296976962305354,1,1.0,13.095238095238095,0.0,0,2,2,16.733890994518624,8.226213842451974,nan,18.221045968487836,2,5,0.9183825683475497,4.0,2,-2.9450656470927754,7.68096234309624
6,1,255,621,121,66,98,39,108.90196078431373,52.11372549019608,1.751253937833322,277,0.9650952673456727,18.01877032173579,1,0.4106280193236715,0.5710194155150424,35.603512749815266,32.64965543462902,4.47213595499958,2.3267617993414653,2.23606797749979,8.460287854927591,9.324527019299266,-39.06393147758171,74.91168824543142,0.9205776173285198,0.30457418753045634,0.013687654140627772,0.10983404814354748,0.08383337303242958,0.013332998193573913,0.009606737695035722,0.03972498185172536,0.05493424306732652,0.039467661449807935,0.010900931903134063,0.008536722866934712,0.007390422780778303,0.02408944236766785,0.02228007245181595,0.027416912434080093,0.021494892087547634,0.007952305677683845,0.0050461485922949625,0.00569765470920184,0.005597421249258668,0.009493036616022481,0.010891961692307767,0.010011583628047216,0.012608140449953304,0.01245905340769221,0.003952587186472585,0.0033769385541928113,0.001332258027720796,0.003688567300695348,0.0040567758521812,108.90196078431373,52.11372549019608,0,0.0,31.14355034980147,2,1.0,11.458333333333334,0.0,0,1,1,16.594906449439726,4.880338301935941,nan,19.639125118520422,1,6,0.84499214447135,5.0,1,-0.9631185807656379,4.784360410830999
6,2,250,465,103,96,88,65,94.86,79.912,1.8523375502253083,271,0.965352650502099,17.841241161527712,1,0.5376344086021505,0.5398584074907758,35.30356603687028,31.78049716414141,4.47213595499958,2.276947734184987,2.0,8.221921916437786,9.212422107151827,-17.505560742177753,76.2842712474619,0.922509225092251,0.31515830315226795,0.01723734818348514,0.10557865563185746,0.09000456824145413,0.014727651203657651,0.013414494448728683,0.044046586238248864,0.050694015004112705,0.04337217998606823,0.010567522988458793,0.011979675788499938,0.009871216021793673,0.02305779046305054,0.023358753184176836,0.024061041488504208,0.023538152143245273,0.00677216067282125,0.007648592743434331,0.007748953806745909,0.0070138603405424885,0.011693792835811935,0.008645601786270248,0.010585994739123781,0.009799490131591005,0.013027327587318902,0.003577561554208435,0.0028113098148195167,0.004207100324203902,0.003750106176878213,0.00483181488399645,94.86,79.912,0,0.0,31.14355034980147,1,1.0,12.5,0.0,0,2,2,21.816332611788752,5.672718190451834,nan,23.893764158939668,2,6,0.9130554929172321,5.0,2,-1.462175732217574,5.481037656903766
