TimeStep,CellLifeId,label,Orientation,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2,InstantaneousGrowthRate,InstantaneousVelocity
1,1,1,0.647965597820412,75.6035211267606,90.0380281690141,27.2640553257124,8.0998507118646,0,20,18,0.01,0.244
1,2,2,1.14559992976735,90.1500742942051,109.954680534918,26.3666553763967,7.95583442725399,0,0,0,,
1,3,3,0.0115943149357858,106.068531468531,61.0867132867133,30.4697683375281,7.57563217655585,0,0,0,-0.004,0.323
1,4,4,0.440998545124171,125.442715700141,81.3847241867044,30.1729470139778,7.59333350740583,0,25,24,0.004,-0.232
1,5,5,-0.539888483544002,131.258019525802,56.5878661087866,29.0431556402245,7.8772691346586,0,0,0,,
1,6,6,0.559779578783593,147.696350364964,93.6189781021898,28.2829333570529,7.71459383583284,0,0,0,0.004,0.131
2,1,1,0.622568529845822,75.9397506925208,90.2340720221607,28.1782578841358,8.12910738823626,0,20,18,0.006,0.466
2,3,3,1.5707963267949,106.397834912043,61.4857916102842,30.115549672451,7.66446692242662,0,0,0,0.011,-0.028
2,4,4,0.45328655123608,125.116504854369,81.24826629681,30.5211967880386,7.61895874189032,0,25,24,0.007,-0.237
2,6,6,0.557999372859007,147.86023054755,93.7262247838617,28.6300996818921,7.6266239462582,0,0,0,0.011,0.157
2,7,7,1.10284083914313,90.6469298245614,110.567251461988,27.1928484701034,7.92230692867834,0,0,17,0.007,0.338
2,8,8,-0.554103901680964,131.630617977528,57.1074438202247,28.3312816052874,7.88823315003009,0,0,0,0.006,0.036
3,1,1,0.553962423449204,75.3880494505494,91.6023351648352,28.7474805328336,7.97722063992549,0,20,18,0.012,2.732
3,3,3,-0.0206404052131015,105.561994609164,62.8268194070081,31.1431030773549,7.63871455922408,0,0,0,-0.002,1.754
3,4,4,0.469135309371773,124.019385026738,82.2727272727273,31.1601416509593,7.65049953932701,0,25,24,0.005,1.129
3,6,6,0.556727270300809,147.13224893918,95.2977369165488,29.6102959065733,7.65447376292665,0,0,0,0.003,1.562
3,7,7,1.05142923888407,89.7010014306152,111.986409155937,27.8014443885664,8.09678484471876,0,0,17,-0.003,1.407
3,8,8,-0.595601478183032,131.097661623109,58.4546079779917,28.8791358767122,8.01530431108171,0,0,0,0.013,1.513
4,1,1,0.512806961784505,77.7305061559507,94.9808481532148,29.8406339602836,7.77279440465606,0,20,18,0.001,0.304
