TimeStep,CellId,Orientation,label,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2,InstantaneousGrowthRate,InstantaneousVelocity
1.0,0.0,3.141592653589793,1.0,149.0,89.5,22.0,7.0,0.0,,,0.432,0.374
1.0,1.0,3.141592653589793,2.0,147.5,98.5,19.0,5.0,0.0,45.0,7.0,-0.2,0.527
1.0,2.0,0.047583102831798466,3.0,147.9502410888672,107.04525756835938,30.15630531311035,7.229903697967529,0.0,46.0,3.0,0.372,0.528
2.0,0.0,0.07677188517247413,1.0,150.97352600097656,89.8441162109375,24.15939712524414,6.902685165405273,0.0,,,0.968,-0.096
2.0,1.0,3.141592653589793,2.0,150.0,99.5,18.0,5.0,0.0,45.0,7.0,0.2,0.032
2.0,2.0,0.041642576641672854,3.0,150.96360778808594,107.37348175048828,32.01388931274414,5.994798183441162,0.0,46.0,3.0,1.224,0.101
3.0,0.0,3.141592653589793,1.0,151.5,88.0,29.0,6.0,0.0,,,0.2,-0.237
3.0,1.0,3.141592653589793,2.0,151.5,97.5,19.0,5.0,0.0,45.0,7.0,0.0,-0.161
3.0,2.0,3.0999501352047694,3.0,153.05284118652344,105.26863098144531,38.13357925415039,7.701650142669678,0.0,46.0,3.0,0.573,-0.291
4.0,0.0,3.141592653589793,1.0,151.0,86.5,30.0,7.0,0.0,,,0.8,0.273
4.0,1.0,3.141592653589793,2.0,151.5,96.0,19.0,4.0,0.0,45.0,7.0,0.4,0.561
4.0,2.0,3.141592653589793,3.0,152.5,103.5,41.0,7.0,0.0,46.0,3.0,,
5.0,0.0,3.141592653589793,1.0,152.0,87.5,34.0,7.0,0.0,,,,
5.0,1.0,3.141592653589793,2.0,154.5,96.5,21.0,5.0,0.0,45.0,7.0,-0.2,0.202
5.0,3.0,2.863292985466785,3.0,165.9811553955078,103.93396759033203,20.878803253173828,7.005387783050537,2.0,50.0,8.0,0.332,0.143
5.0,46.0,0.24497867926188402,3.0,142.14706420898438,102.91178131103516,20.615528106689453,7.033533096313477,2.0,47.0,11.0,0.367,-0.328
6.0,1.0,3.141592653589793,2.0,156.0,96.0,20.0,6.0,0.0,45.0,7.0,-0.2,0.531
6.0,3.0,2.961739132006545,3.0,166.8800048828125,103.8399887084961,22.539567947387695,7.155418395996094,2.0,50.0,8.0,0.552,0.377
6.0,4.0,3.0617626688599597,4.0,152.3759765625,86.94992065429688,35.28726577758789,8.572612762451172,0.0,,,,
6.0,46.0,0.3217505061777093,3.0,141.5,101.0,22.452167510986328,6.640782356262207,2.0,47.0,11.0,0.426,0.11
7.0,1.0,3.141592653589793,2.0,158.5,97.0,19.0,6.0,0.0,45.0,7.0,-0.069,-0.962
7.0,3.0,2.819842047543543,3.0,169.0,104.00000762939453,25.298219680786133,7.589465618133545,2.0,50.0,8.0,1.984,-0.66
7.0,5.0,0.1106572145133426,5.0,164.51219177246094,86.89024353027344,17.337753295898438,7.619776248931885,0.0,54.0,10.0,0.655,-0.525
7.0,6.0,2.9764439091234722,6.0,143.5,88.49999237060547,21.536266326904297,7.726752281188965,0.0,57.0,9.0,0.893,-1.526
7.0,46.0,0.4266274876702246,3.0,142.32534790039062,100.78424072265625,24.57989501953125,7.282931327819824,2.0,47.0,11.0,1.408,-0.721
8.0,1.0,0.32175053946722293,2.0,155.0,93.5,18.657438278198242,6.640783309936523,0.0,45.0,7.0,0.063,0.278
8.0,3.0,2.516107526534597,3.0,166.09127807617188,102.43408966064453,35.21951675415039,7.476263999938965,2.0,50.0,8.0,0.766,0.221
8.0,5.0,0.3805063312800144,5.0,162.362060546875,85.34481811523438,20.6121826171875,7.799203872680664,0.0,54.0,10.0,0.132,0.372
8.0,6.0,3.141592653589793,6.0,137.0,84.5,26.0,9.0,0.0,57.0,9.0,0.4,0.053
8.0,46.0,0.33667482763699974,3.0,140.12472534179688,97.6436538696289,31.619253158569336,8.117181777954102,2.0,47.0,11.0,0.633,0.211
9.0,1.0,0.32175053946722293,2.0,156.35000610351562,93.95000457763672,18.973663330078125,6.640782833099365,0.0,45.0,7.0,0.086,0.224
9.0,3.0,2.4592761349254966,3.0,166.84706115722656,103.31175231933594,39.0482292175293,7.373083114624023,2.0,50.0,8.0,0.628,0.319
9.0,5.0,0.3487710051766805,5.0,164.1788330078125,85.88321685791016,21.27350616455078,7.689218997955322,0.0,54.0,10.0,0.306,0.223
9.0,6.0,3.141592653589793,6.0,137.0,85.0,28.0,8.0,0.0,57.0,9.0,0.0,0.106
9.0,46.0,0.32175053946722293,3.0,140.8500213623047,98.45001220703125,34.785057067871094,7.905694007873535,2.0,47.0,11.0,0.571,0.044
10.0,1.0,0.24497867926188402,2.0,157.4117889404297,94.35294342041016,19.402849197387695,6.305926322937012,0.0,45.0,7.0,-0.034,0.299
10.0,3.0,2.48054946571305,3.0,168.4346160888672,103.7730712890625,42.186485290527344,7.542698383331299,2.0,50.0,8.0,0.594,0.253
10.0,5.0,0.3430239368338031,5.0,165.20587158203125,86.32352447509766,22.803606033325195,7.466667175292969,0.0,54.0,10.0,0.581,0.45
10.0,6.0,3.141592653589793,6.0,137.0,86.0,28.0,8.0,0.0,57.0,9.0,0.6,-0.031
10.0,46.0,0.3097029313279224,3.0,140.9303436279297,98.71771240234375,37.63979721069336,8.34323501586914,2.0,47.0,11.0,0.607,-0.028
11.0,1.0,0.1418970678182456,2.0,159.45001220703125,93.8499984741211,19.233304977416992,5.798276424407959,0.0,45.0,7.0,0.153,0.009
11.0,3.0,2.582993349944155,3.0,169.949462890625,103.71910858154297,45.15591049194336,8.373983383178711,2.0,50.0,8.0,0.888,0.12
11.0,5.0,0.24497867926188402,5.0,168.08824157714844,85.64706420898438,25.70877456665039,7.033533096313477,0.0,54.0,10.0,0.34,0.17
11.0,6.0,3.141592653589793,6.0,136.5,86.5,31.0,7.0,0.0,57.0,9.0,0.622,-0.061
11.0,46.0,0.27300869940632017,3.0,140.8234405517578,98.63055419921875,40.67559814453125,7.857786655426025,2.0,47.0,11.0,0.797,-0.001
12.0,1.0,3.141592653589793,2.0,160.0,93.0,20.0,6.0,0.0,45.0,7.0,,
12.0,3.0,2.5882982336775386,3.0,170.79586791992188,103.47901153564453,49.59651184082031,8.658120155334473,2.0,50.0,8.0,,
12.0,5.0,0.24497867926188402,5.0,169.3823699951172,84.97059631347656,27.406526565551758,7.033533096313477,0.0,54.0,10.0,0.728,-0.311
12.0,6.0,3.0890096031306142,6.0,136.05938720703125,86.62845611572266,34.11068344116211,7.883824825286865,0.0,57.0,9.0,1.578,-0.805
12.0,46.0,0.23109064371701385,3.0,140.8688507080078,98.557373046875,44.66267013549805,7.329258441925049,2.0,47.0,11.0,-3.088,-1.885
13.0,5.0,0.24497867926188402,5.0,168.8823699951172,82.47058868408203,31.044557571411133,6.790997505187988,0.0,54.0,10.0,-0.006,0.051
13.0,6.0,3.141592653589793,6.0,132.0,85.5,42.0,7.0,0.0,57.0,9.0,,
13.0,7.0,2.7430701706934473,2.0,161.5270538330078,97.75177001953125,26.387876510620117,7.4215898513793945,1.0,60.0,12.0,0.549,0.38
13.0,8.0,3.141592653589793,3.0,148.5,108.5,31.0,7.0,3.0,62.0,13.0,0.372,-0.597
13.0,45.0,2.736700821472359,2.0,155.387939453125,91.40518951416016,18.514211654663086,6.827935695648193,1.0,,,-0.215,0.671
13.0,46.0,0.19739556394651794,3.0,131.09617614746094,96.01923370361328,29.221303939819336,7.452413558959961,2.0,47.0,11.0,0.421,-0.039
13.0,50.0,2.49809150807632,3.0,179.08001708984375,96.44000244140625,32.0,6.40000057220459,3.0,51.0,14.0,0.694,0.007
14.0,5.0,0.3487710051766805,5.0,170.22262573242188,80.26277160644531,31.013181686401367,7.005732536315918,0.0,54.0,10.0,0.52,0.088
14.0,7.0,2.714965165919568,2.0,164.1849365234375,97.00685119628906,29.13172721862793,7.282932281494141,1.0,60.0,12.0,0.747,0.097
14.0,8.0,0.2954408381631939,3.0,146.14877319335938,106.65399169921875,32.85966491699219,7.986146926879883,3.0,62.0,13.0,0.575,-0.225
14.0,9.0,3.141592653589793,6.0,125.0,85.0,24.0,6.0,6.0,65.0,17.0,0.2,-0.139
14.0,45.0,2.677945096238595,2.0,159.90000915527344,90.30000305175781,17.441329956054688,6.7082037925720215,1.0,,,0.005,0.418
14.0,46.0,0.09065988742783065,3.0,132.4754180908203,93.77049255371094,31.325366973876953,6.337501525878906,2.0,47.0,11.0,0.535,0.112
14.0,50.0,2.437098594368835,3.0,178.58706665039062,97.42597961425781,35.4682731628418,6.514580726623535,3.0,51.0,14.0,0.589,0.238
14.0,57.0,3.141592653589793,6.0,149.5,84.0,19.0,6.0,6.0,58.0,23.0,0.4,0.301
15.0,5.0,0.39060706879392604,5.0,171.2825469970703,79.02811431884766,33.614768981933594,7.125460624694824,0.0,54.0,10.0,0.668,0.141
15.0,7.0,2.761086322309779,2.0,164.36209106445312,97.6551742553711,32.86807632446289,8.1705961227417,1.0,60.0,12.0,0.637,-0.063
15.0,8.0,0.32175053946722293,3.0,144.50001525878906,107.00000762939453,35.73373794555664,7.905694007873535,3.0,62.0,13.0,0.438,-0.585
15.0,9.0,3.141592653589793,6.0,124.5,84.5,25.0,5.0,6.0,65.0,17.0,0.6,-0.304
15.0,45.0,2.72336837126515,2.0,162.32989501953125,90.24227905273438,17.46395492553711,6.599750518798828,1.0,,,0.085,0.269
