"Cell ID","Region num birth","Region num death","Cell birth time","Cell death time","Cell age","Old pole age","Error frame","stat0","Long axis (L) birth","Long axis (L) death","Short axis birth","Short axis death","Area birth","Area death","Region score birth","Region score death","X position birth","Y position birth","Fluor1 sum","Fluor1 mean","Fluor2 sum","Fluor2 mean","Num of neighbors","Region gray val","Focus1(1) long axis birth","Focus1(1) short axis birth","Focus1(1) score birth","Focus1(1) intensity birth","Focus1(2) long axis birth","Focus1(2) short axis birth","Focus1(2) score birth","Focus1(2) intensity birth","Focus1(3) long axis birth","Focus1(3) short axis birth","Focus1(3) score birth","Focus1(3) intensity birth","Focus1(4) long axis birth","Focus1(4) short axis birth","Focus1(4) score birth","Focus1(4) intensity birth","Focus1(5) long axis birth","Focus1(5) short axis birth","Focus1(5) score birth","Focus1(5) intensity birth","Focus1(1) long axis pole align","Focus1(1) long axis norm pole align","Focus1(1) long axis normalized","Focus1(2) long axis normalized","Focus1(3) long axis normalized","Focus1(4) long axis normalized","Focus1(5) long axis normalized","Focus1(1) short axis normalized","Focus1(2) short axis normalized","Focus1(3) short axis normalized","Focus1(4) short axis normalized","Focus1(5) short axis normalized","Focus1(1) gaussianFitWidth","Focus1(2) gaussianFitWidth","Focus1(3) gaussianFitWidth","Mother ID","Daughter1 ID","Daughter2 ID","dL max","dL min","L death / L birth","Fluor1 sum death","Fluor1 mean death","Fluor2 sum death","Fluor2 mean death","Focus1(1) long axis death","Focus1(1) short axis death","Focus1(1) score death","Focus1(1) intensity death","Focus1(2) long axis death","Focus1(2) short axis death","Focus1(2) score death","Focus1(2) intensity death","Focus1(2) long axis death","Focus1(3) short axis death","Focus1(3) score death","Focus1(3) intensity death","Focus1(4) long axis death","Focus1(4) short axis death","Focus1(4) score death","Focus1(4) intensity death","Focus1(5) long axis death","Focus1(5) short axis death","Focus1(5) score death","Focus1(5) intensity death","Focus1(1) gaussian fit width death","Focus1(2) gaussian fit width death","Focus1(3) gaussian fit width death","Long axis/Short axis birth","Long axis/Short axis death","Neck width","Maximum width","Cell dist to edge","Generation","Generation0","Progenitor","Growth Rate"
1,1,2,1,8,7,NaN,NaN,0,38,81,8.15531830109877,7.35726523618705,310,596,49.2126045675266,-49.9697559284091,398.454838709677,550.058064516129,NaN,NaN,NaN,NaN,NaN,254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,12,2,2.13157894736842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.65953609620366,11.0095256049215,7.95622436022434,9.33486441216034,1,0,0,1,0.108123284992293
2,2,1,1,5,4,NaN,NaN,0,38,61,7.72457291220877,7.67255306819035,295,468,47.2963131471706,-35.9788556183282,398.793220338983,508.915254237288,NaN,NaN,NaN,NaN,NaN,254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,10,11,7,4,1.60526315789474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.91936582538312,7.95041747614624,7.11554944081718,9.12317117055257,1,0,0,2,0.118321926111731
3,3,3,1,5,4,NaN,NaN,0,37,62,7.78132358874377,7.03226265762751,288,436,49.2486158631104,-40.8716183724235,411.892361111111,523.677083333333,NaN,NaN,NaN,NaN,NaN,254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,12,13,8,4,1.67567567567568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.75497511162794,8.81650800297568,7.54978835904816,9.50996678889684,14.3178215026855,0,0,3,0.129054118100217
4,4,3,1,3,2,NaN,NaN,0,62,80,7.83276589944029,7.54991702871431,486,604,-43.7098245551611,-49.764907257717,413.775720164609,468.5329218107,NaN,NaN,NaN,NaN,NaN,254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,8,9,10,8,1.29032258064516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.91546700054324,10.5961429371659,6.044991165174,10.0108281771342,1,0,0,4,0.127446124814395
5,5,8,1,6,5,NaN,NaN,0,43,75,8.29896818137829,7.86469331177487,357,591,49.0827101442602,-49.6688423000088,421.53781512605,550.551820728291,NaN,NaN,NaN,NaN,NaN,254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,18,19,9,5,1.74418604651163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.18136701577985,9.53629048544225,8.19763245970353,9.78382023206662,1,0,0,5,0.11125759956855
6,6,8,1,5,4,NaN,NaN,0,42,70,7.7619031516321,8.06674498305834,326,565,49.6250142512147,-44.5604675941842,429.59509202454,463.708588957055,NaN,NaN,NaN,NaN,NaN,254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,14,15,8,4,1.66666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.41104406735204,8.67760170267103,7.7619031516321,9.49334010289738,1,0,0,6,0.127706405941498
7,7,7,1,5,4,NaN,NaN,0,40,62,8.1986166598086,7.87029773654209,328,488,49.5761941206877,-41.4200746864896,431.012195121951,506.216463414634,NaN,NaN,NaN,NaN,NaN,254.003048780488,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,16,17,9,2,1.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.87887184628215,7.87771976047763,8.1986166598086,9.00037129720052,1,0,0,7,0.109563732732789
8,3,6,4,8,4,NaN,NaN,1,48,79,7.64585055600185,7.46639646727717,367,590,48.2948435363672,-49.9970347381604,410.356948228883,428.901907356948,NaN,NaN,NaN,NaN,NaN,254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,NaN,NaN,11,4,1.64583333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.27791501395759,10.580740032522,7.00545454025269,9.89760245809066,1,1,1,4,0.124561710389783
9,5,5,4,8,4,NaN,NaN,1,43,76,7.48834739709759,6.81434243943217,322,518,48.7212493770393,-49.3902922694453,416.698757763975,476.524844720497,NaN,NaN,NaN,NaN,NaN,254.006211180124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,NaN,NaN,14,5,1.76744186046512,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.74225496224526,11.1529469901916,7.354730212297,9.09927177429199,10.2956304550171,1,1,4,0.142383306148192
10,1,1,6,8,2,NaN,NaN,1,39,49,7.9583699179531,8.45409843138739,311,415,48.5538791174368,47.5845848002093,382.305466237942,486.292604501608,NaN,NaN,NaN,NaN,NaN,254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,7,3,1.25641025641026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.90050103250677,5.7960053810207,7.59651993179614,10.1983112541463,1,1,1,2,0.11412932599049
