CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
0,1,26.543434143066406,26.543434143066406,0.0,1,NaN,1.6951513272827368
1,2,25.04680633544922,25.04680633544922,0.0,1,NaN,1.2120256510676728
2,3,30.854814529418945,30.854814529418945,0.0,1,NaN,1.7196862730692017
3,4,27.88553810119629,27.88553810119629,0.0,1,NaN,1.3397057163673964
4,5,33.57086944580078,33.57086944580078,0.0,1,NaN,1.77619172705039
5,6,30.256738662719727,30.256738662719727,0.0,1,NaN,1.414194465214967
6,7,37.090213775634766,37.090213775634766,0.0,1,NaN,1.784857004091992
7,8,34.085411071777344,34.085411071777344,0.0,1,NaN,1.5350971850146022
8,9,38.505149841308594,38.505149841308594,0.0,1,NaN,1.7894652881079947
9,10,37.0,37.0,0.0,1,NaN,1.5707963267948966
10,11,43.378135681152344,43.378135681152344,0.0,1,NaN,1.784857004091992
11,12,41.14381790161133,41.14381790161133,0.0,1,NaN,1.6041173239783988
12,13,45.3466682434082,45.3466682434082,0.0,1,NaN,1.7975951699019501
13.0,14.0,43.17108917236328,43.17108917236328,-0.487,13.0,0.02,1.6030432086929318
14,15,25.293720245361328,25.293720245361328,0.0,1,NaN,1.8736811662580528
15,16,23.0,23.0,0.0,1,NaN,1.5707963267948966
16.0,17.0,20.0,20.0,1.151,7.0,0.026,1.5707963267948966
17,18,25.591995239257812,25.591995239257812,0.0,1,NaN,1.8736811662580528
18,19,24.0,24.0,0.0,1,NaN,1.5707963267948966
19,20,28.442365646362305,28.442365646362305,0.0,1,NaN,1.8568477910608525
20,21,26.0,26.0,0.0,1,NaN,1.5707963267948966
21,22,30.35262680053711,30.35262680053711,0.0,1,NaN,1.8438050594907303
22,23,27.3524227142334,27.3524227142334,0.0,1,NaN,1.475844647079484
23,24,32.70481872558594,32.70481872558594,0.0,1,NaN,1.804539512247143
24,25,30.448139190673828,30.448139190673828,0.0,1,NaN,1.4711276561567357
25,26,34.60041046142578,34.60041046142578,0.0,1,NaN,1.7894652714632377
26,27,32.304691314697266,32.304691314697266,0.0,1,NaN,1.4876549675656583
27,28,38.52592849731445,38.52592849731445,0.0,1,NaN,1.7975951699019501
28,29,36.101951599121094,36.101951599121094,0.0,1,NaN,1.5232132281242874
29.0,17.0,21.643661499023438,21.643661499023438,0.319,15.0,0.037,1.831398740197353
30.0,30.0,19.637731552124023,19.637731552124023,-0.241,7.0,0.02,1.7975951699019501
31.0,31.0,18.9649600982666,18.9649600982666,0.638,8.0,0.022,1.862253075967332
32,32,38.10920715332031,38.10920715332031,0.0,1,NaN,1.5385494407356721
33.0,33.0,19.400001525878906,19.400001525878906,0.461,8.0,0.024,0.9272951812814234
34.0,34.0,22.851459503173828,22.851459503173828,0.096,6.0,0.026,1.7359449880374334
35.0,14.0,26.906673431396484,26.906673431396484,2.13,3.0,0.026,1.9890206756985669
36.0,30.0,15.493175506591797,15.493175506591797,0.128,7.0,0.069,1.7681918907414147
37.0,17.0,14.794672966003418,14.794672966003418,0.169,10.0,0.071,1.8157750060567805
38.0,34.0,21.15352439880371,21.15352439880371,1.372,7.0,0.024,1.8490959782731475
39.0,31.0,19.28321647644043,19.28321647644043,1.117,9.0,0.023,1.997423814465121
40,14,10.988844871520996,10.988844871520996,0.0,1,NaN,1.8490959782731475
41.0,33.0,19.0,19.0,1.226,6.0,0.02,1.5707963267948966
42,14,26.912263870239258,26.912263870239258,0.0,1,NaN,1.9195672986820635
