TimeStep,ObjectNumber,Orientation,lable,Center_X,Center_Y,divideFlag
15,23,-21.52497269898638,94.0,200.33877551020407,239.89795918367344,False
15,24,-8.793997106081648,156.0,281.47058823529414,235.36764705882356,True
15,28,-7.92918849632659,94.0,211.13333333333333,254.26666666666668,False
15,31,-6.93817295112484,94.0,204.58156028368796,283.1737588652482,False
15,38,21.26908126912651,13.0,276.2068965517241,281.2758620689655,False
15,39,9.453225570343198,145.0,295.65727699530515,302.5023474178404,False
15,42,14.023690614432912,111.0,221.7967479674797,305.3252032520325,False
15,43,-37.07854664505203,207.0,271.05442176870747,323.68027210884355,False
15,45,-40.5864233228172,207.0,277.6523605150215,338.6394849785408,True
15,46,24.38073036172665,111.0,234.5766129032258,342.18145161290323,False
15,48,32.056486866836664,13.0,246.33333333333331,333.1666666666667,False
15,49,16.93158485697304,13.0,252.875,349.46527777777777,False
16,1,55.24686962442024,67.0,212.17991631799163,145.07112970711296,True
16,2,60.86727160336774,112.0,249.5439189189189,151.0033783783784,True
16,3,56.22160694835687,66.0,195.7159090909091,151.01136363636363,False
16,12,-20.570686155948327,241.0,276.046875,177.4375,False
16,14,-11.013584795909182,115.0,289.017094017094,188.74786324786325,False
16,16,-7.28202913481482,94.0,212.7405063291139,202.31012658227849,False
16,21,7.874863507429304,127.0,298.06535947712416,231.33986928104576,False
16,25,16.542426464367487,156.0,281.61538461538464,229.46153846153845,False
16,26,-30.158086758658317,94.0,199.34701492537317,245.38805970149252,False
16,27,-2.641724004624197,156.0,281.3269230769231,241.42307692307693,False
16,28,-19.67782863236002,127.0,293.49645390070924,262.2482269503546,False
16,30,-31.892051488180776,94.0,209.6451612903226,257.741935483871,False
16,33,6.50551379179002,94.0,202.8023255813953,293.8178294573643,True
16,35,7.496114701520418,13.0,275.82758620689657,285.9310344827586,False
16,36,9.143617462798726,145.0,294.5,308.67676767676767,False
16,44,3.140798014776724,111.0,220.11320754716985,307.64150943396226,False
16,49,-30.974077855173505,207.0,269.6271186440678,337.1186440677966,False
16,50,19.294142904659303,111.0,231.9879032258065,345.6975806451613,False
16,52,-35.046435113112686,207.0,278.48659003831415,350.27203065134097,True
16,53,13.713572579313007,13.0,248.8842975206612,351.2809917355372,False
17,1,43.4629250771707,67.0,207.69182389937103,141.8427672955975,True
17,2,74.80121544189056,112.0,235.8310810810811,146.25675675675674,False
17,3,36.79666578313598,66.0,199.2616033755274,154.2194092827004,False
17,4,29.091801568485486,67.0,218.2142857142857,154.82142857142858,False
17,6,59.85646672857445,112.0,264.6849315068493,158.7945205479452,False
17,10,-31.40439378593064,241.0,281.2020202020202,177.66666666666666,False
17,11,-20.963066624082533,115.0,292.9727626459144,190.5486381322957,False
17,15,-4.599699721117698,94.0,212.15827338129495,209.41007194244605,False
17,19,13.00285053897374,127.0,302.52941176470586,231.8455882352941,False
17,21,8.179926303119972,295.0,287.0483870967742,235.93548387096772,False
17,23,-48.02516119544112,94.0,197.34703196347036,254.0319634703196,False
17,25,-11.184265553849349,298.0,300.7724550898204,265.2694610778443,False
17,31,0.0,304.0,286.6,263.0,False
17,35,23.155913592550903,94.0,200.8048780487805,286.7723577235772,False
17,38,7.84848985400302,13.0,278.3333333333333,286.75,False
17,39,-15.101618877471326,111.0,220.6,294.2,False
17,42,13.60366094814307,145.0,300.8351063829787,316.1276595744681,False
17,44,-57.0821524523424,94.0,208.1891891891892,304.72972972972974,False
17,45,9.85815297413206,111.0,224.51136363636363,312.97727272727275,True
17,47,-39.19968132608349,207.0,286.3333333333333,334.4761904761905,False
17,48,11.949909195047551,111.0,234.9040590405904,353.4649446494465,True
17,51,-37.93058252337288,207.0,272.93333333333334,354.51428571428573,False
17,52,-37.619074845166494,315.0,287.4765342960289,358.96389891696754,False
17,54,6.557585301558014,13.0,250.98461538461535,361.1615384615384,False
18,1,32.219205061359766,67.0,199.80373831775705,132.5607476635514,False
18,2,66.45673222298424,112.0,226.02758620689656,138.91724137931035,False
18,3,28.01892334453685,66.0,193.70305676855892,150.09606986899564,False
18,4,27.442568091859595,67.0,206.35185185185185,142.55555555555554,False
18,5,66.80335360010237,112.0,259.43624161073825,151.33557046979865,False
18,12,-27.95338048881967,320.0,279.5769230769231,166.57692307692307,True
18,14,-18.245676846924063,115.0,290.43307086614175,182.5748031496063,False
18,18,-5.172706098864968,94.0,209.28676470588235,208.77941176470588,False
18,19,20.288947397390977,127.0,301.05970149253733,225.9701492537313,False
18,23,23.97923221081678,295.0,287.77142857142854,233.22857142857143,True
18,24,-59.09871823229258,94.0,187.9391304347826,252.7173913043478,False
18,25,-11.845336854422522,298.0,301.9294117647059,264.7235294117648,False
18,34,-26.18836300347264,304.0,288.06666666666666,263.7333333333333,False
18,35,30.51901284542591,94.0,195.97552447552448,285.1013986013986,False
18,38,-6.3726447365664285,336.0,218.08333333333331,289.5833333333333,True
18,42,10.45951311542032,111.0,220.87755102040816,303.1224489795918,False
18,44,12.132581337751914,145.0,298.0234375,318.6171875,False
18,45,6.87541623715006,111.0,222.6341463414634,315.7560975609756,False
18,47,-2.834905245590533,111.0,228.94052044609663,354.4200743494424,False
18,48,-40.775721480602186,315.0,288.4845360824742,361.2749140893471,True
18,49,-44.565109414768976,207.0,266.51502145922746,364.3605150214592,True
18,50,-8.755919492827951,111.0,241.79432624113477,371.822695035461,False
19,1,35.2554249854247,67.0,197.1635514018692,128.85046728971963,True
19,2,68.01212672037596,112.0,222.7309941520468,130.93567251461988,False
19,3,31.72630231471504,66.0,189.84016393442624,143.66803278688525,False
19,5,-21.272597350377755,320.0,285.0,151.28225806451613,False
19,10,-19.475527052799062,115.0,293.08196721311475,171.75409836065575,True
19,11,-49.21348451074034,320.0,279.8,167.6,False
19,13,0.2783431482517087,94.0,207.50617283950615,201.8148148148148,True
19,17,18.268234211879243,127.0,301.0088495575221,222.5221238938053,True
19,21,-21.97918666199501,295.0,288.75,233.58333333333331,False
19,22,90.0,295.0,287.5,237.0,False
19,23,-65.61623792209191,94.0,183.34728033472803,248.4560669456067,False
19,24,-14.267699680429056,298.0,305.9953488372093,263.9813953488372,False
19,29,31.55713313711437,94.0,192.90967741935484,282.01290322580644,True
19,30,-45.0,304.0,290.5,262.5,False
19,35,7.708298770685465,336.0,216.06666666666663,285.93333333333334,False
19,36,90.0,336.0,217.4,293.0,False
19,37,13.383878129107917,111.0,221.6082474226804,309.07216494845363,True
19,41,13.67844071488588,145.0,297.5,318.69166666666666,True
19,42,-3.946399254407436,111.0,227.10877192982457,359.11929824561406,False
19,44,-33.61327258574898,315.0,296.1746031746032,353.015873015873,False
19,50,-24.517728667996455,207.0,279.4,353.1,False
19,51,-42.8529035467631,207.0,260.04419889502765,377.4972375690608,True
19,53,-43.40212397009208,315.0,277.7482014388489,378.8920863309352,False
19,54,-10.569814060413114,111.0,237.98639455782316,387.9047619047619,True
20,1,40.7144485009828,67.0,185.06870229007637,114.90076335877863,False
20,2,71.26040816122867,112.0,218.05917159763317,124.31952662721892,False
20,3,33.2673548373802,67.0,195.43421052631575,129.06578947368422,False
20,4,30.36640237349163,66.0,185.3884297520661,141.0082644628099,False
20,7,-20.96382301809529,320.0,286.78169014084506,143.40140845070422,False
20,10,-18.25113561932124,115.0,296.93706293706293,157.62237762237763,False
20,15,-5.120416890894946,94.0,205.72519083969465,192.4198473282443,False
20,16,-10.900704743175904,115.0,287.85714285714283,182.42857142857144,False
20,21,-3.743428986986337,94.0,203.9318181818182,218.0909090909091,False
20,22,46.61680606244393,127.0,301.55555555555554,219.66666666666663,False
20,24,24.029348787047912,127.0,305.4,229.2,False
20,30,-70.76761284468206,94.0,179.2543103448276,246.57327586206893,False
20,37,-35.63777404718631,298.0,301.5625,259.375,False
20,39,34.40572516448335,94.0,181.87134502923976,270.22222222222223,False
20,47,-1.074911364501024,336.0,217.64285714285717,286.1428571428572,False
20,48,31.987343187437745,94.0,201.53488372093025,297.4573643410853,False
20,53,39.69017236192244,111.0,220.0,300.25,False
20,55,17.14343848860448,145.0,294.6,310.0,False
20,57,8.478913805425476,111.0,222.2,318.7818181818182,False
20,58,4.9205952086491065,145.0,296.6507936507937,326.1428571428572,False
20,61,-6.291914814390249,111.0,222.4814814814815,371.5892255892256,False
20,62,-37.10391888612087,315.0,298.6054421768707,354.421768707483,False
20,63,-38.26138264692097,207.0,277.8421052631579,356.94736842105266,False
20,66,45.0,207.0,271.2,364.2,False
20,68,-35.07238000157633,315.0,275.82978723404256,384.8439716312057,False
20,69,-36.56583433092006,207.0,253.07253886010363,392.40932642487047,False
20,70,90.0,111.0,240.0,387.0,False
20,71,-33.91893021619792,111.0,231.7175572519084,398.3053435114504,False
