Channel_kt2440,Count_FilteredNuclei,Count_IdentifySecondaryObjects,Count_Watershed,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05CorrectIlluminationCalculate,ExecutionTime_06CorrectIlluminationApply,ExecutionTime_07Watershed,ExecutionTime_08IdentifySecondaryObjects,ExecutionTime_09TrackObjects,ExecutionTime_10MeasureObjectSizeShape,ExecutionTime_11MeasureObjectNeighbors,ExecutionTime_12SaveImages,FileName_kt2440,Frame_kt2440,Group_Index,Group_Number,Height_kt2440,ImageNumber,ImageSet_ImageSet,MD5Digest_kt2440,Metadata_FileLocation,Metadata_Frame,Metadata_Series,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05CorrectIlluminationCalculate,ModuleError_06CorrectIlluminationApply,ModuleError_07Watershed,ModuleError_08IdentifySecondaryObjects,ModuleError_09TrackObjects,ModuleError_10MeasureObjectSizeShape,ModuleError_11MeasureObjectNeighbors,ModuleError_12SaveImages,PathName_kt2440,ProcessingStatus,Scaling_kt2440,Series_kt2440,Threshold_FinalThreshold_IdentifySecondaryObjects,Threshold_OrigThreshold_IdentifySecondaryObjects,Threshold_SumOfEntropies_IdentifySecondaryObjects,Threshold_WeightedVariance_IdentifySecondaryObjects,TrackObjects_LostObjectCount_IdentifySecondaryObjects_50,TrackObjects_MergedObjectCount_IdentifySecondaryObjects_50,TrackObjects_NewObjectCount_IdentifySecondaryObjects_50,TrackObjects_SplitObjectCount_IdentifySecondaryObjects_50,URL_kt2440,Width_kt2440
-1,67.0,67.0,69.0,0.0,0.0,0.53125,0.0,0.1875,0.015625,0.90625,0.984375,1.203125,0.5,0.78125,0.140625,kt2440_T010.tif,0,11,1,861,11,b'eLu2g37oG03IQz0hGxga6JVkpoGLJ1ggAIMX5DlQ8eWMUo6BGOBQABdm4AAGMsDRA6SBkWYHAL27pvA=',313d050bc146c044b5bd5233d2d650ce,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T010.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\2. Ilastik Output\3. ilastik outputs\3. Cropped Object Classification,Done,255,0,3.7236929983919254e-08,3.723693e-08,-13.516901504792036,0.0008022702944983365,1,2,2,5,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T010.tif,912
-1,68.0,68.0,70.0,0.0,0.0,0.515625,0.0,0.359375,0.015625,1.015625,1.078125,1.0625,0.546875,0.71875,0.140625,kt2440_T011.tif,0,12,1,861,12,b'eLu2g37oG03IQz0hGxga6pVkpoGLJ1ggAIMX5DlQ8eWMUo6BGOBQABdm4AAGMsDRA6SBkWYHAL4IpvE=',a184583f824515140d16ce41bcb5984a,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T011.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\2. Ilastik Output\3. ilastik outputs\3. Cropped Object Classification,Done,255,0,3.193952480273765e-08,3.1939525e-08,-13.51561676758472,0.0007989053235276527,3,0,1,8,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T011.tif,912
-1,72.0,72.0,74.0,0.0,0.0,0.359375,0.0,0.15625,0.015625,1.078125,1.25,1.25,0.484375,0.703125,0.171875,kt2440_T012.tif,0,13,1,861,13,b'eLu2g37oG03IQz0hGxga6ZVkpoGLJ1ggAIMX5DlQ8eWMUo6BGOBQABdm4AAGMsDRA6SBkWYHAL5VpvI=',828d617aca009f03ea83d09c2cf6ef41,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T012.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\2. Ilastik Output\3. ilastik outputs\3. Cropped Object Classification,Done,255,0,3.385139279998839e-08,3.3851393e-08,-13.514278341143624,0.0008148033634310104,0,1,2,10,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T012.tif,912
-1,71.0,71.0,73.0,0.0,0.0,0.3125,0.0,0.15625,0.015625,0.984375,0.90625,1.59375,0.390625,0.859375,0.234375,kt2440_T013.tif,0,14,1,861,14,b'eLu2g37oG03IQz0hGxga65VkpoGLJ1ggAIMX5DlQ8eWMUo6BGOBQABdm4AAGMsDRA6SBkWYHAL6ipvM=',d3f620d52ac36f86bc011b1b57fd3566,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T013.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\2. Ilastik Output\3. ilastik outputs\3. Cropped Object Classification,Done,255,0,3.7236929983919254e-08,3.723693e-08,-13.502575833239261,0.0008312920504464735,0,2,1,8,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T013.tif,912
-1,70.0,70.0,73.0,0.0,0.0,0.359375,0.0,0.1875,0.015625,1.109375,0.9375,1.25,0.453125,0.6875,0.203125,kt2440_T014.tif,0,15,1,861,15,b'eLu2g37oG03IQz0hGxia6JVkpoGLJ1ggAIMX5DlQ8eWMUo6BGOBQABdm4AAGMsDRA6SBkWYHAL7vpvQ=',42d1cc44a2776286a759ee9f381e7f6f,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T014.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\2. Ilastik Output\3. ilastik outputs\3. Cropped Object Classification,Done,255,0,4.137490705602431e-08,4.1374907e-08,-13.498349003585485,0.0008528668646007876,2,2,2,7,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T014.tif,912
-1,71.0,71.0,74.0,0.0,0.0,0.453125,0.0,0.171875,0.015625,1.03125,1.03125,1.3125,0.484375,0.53125,0.171875,kt2440_T015.tif,0,16,1,861,16,b'eLu2g37oG03IQz0hGxia6pVkpoGLJ1ggAIMX5DlQ8eWMUo6BGOBQABdm4AAGMsDRA6SBkWYHAL88pvU=',bdebf36eb0a8ce13699983a66e8f717c,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T015.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\2. Ilastik Output\3. ilastik outputs\3. Cropped Object Classification,Done,255,0,3.7236929983919254e-08,3.723693e-08,-13.497351788543627,0.0008472449083682315,2,1,1,10,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T015.tif,912
-1,70.0,70.0,73.0,0.0,0.0,0.5,0.0,0.140625,0.0,0.71875,0.828125,1.03125,0.375,0.59375,0.15625,kt2440_T016.tif,0,17,1,861,17,b'eLu2g37oG03IQz0hAwNZryQzDVw8wQIBGLwgz4GKL2eUcgzEAIcCuDADBzCQAY4eIA2MNDsAv4mm9g==',570a2ba249cbd4a7bea0978766e1e3cb,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T016.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\2. Ilastik Output\3. ilastik outputs\3. Cropped Object Classification,Done,255,0,3.862443875846111e-08,3.862444e-08,-13.494724451842796,0.0008578088529878711,0,1,0,9,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T016.tif,912
-1,70.0,70.0,73.0,0.0,0.0,0.59375,0.0,0.171875,0.0,0.78125,1.015625,1.1875,0.359375,0.640625,0.140625,kt2440_T017.tif,0,18,1,861,18,b'eLu2g37oG03IQz0hGxia65VkpoGLJ1ggAIMX5DlQ8eWMUo6BGOBQABdm4AAGMsDRA6SBkWYHAL/Wpvc=',df6eb19111e476e1b29b6854a0ba89de,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T017.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\2. Ilastik Output\3. ilastik outputs\3. Cropped Object Classification,Done,255,0,3.7236929983919254e-08,3.723693e-08,-13.504272319170386,0.0008616805648541101,1,1,0,9,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T017.tif,912
-1,73.0,73.0,76.0,0.0,0.0,0.390625,0.0,0.171875,0.015625,0.921875,0.90625,1.25,0.65625,0.828125,0.234375,kt2440_T018.tif,0,19,1,861,19,b'eLu2g37oG03IQz0hGxha6JVkpoGLJ1ggAIMX5DlQ8eWMUo6BGOBQABdm4AAGMsDRA6SBkWYHAMAjpvg=',832de843a5f27868251cf485266db4e8,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T018.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\2. Ilastik Output\3. ilastik outputs\3. Cropped Object Classification,Done,255,0,3.3097350637945055e-08,3.309735e-08,-13.508105434242502,0.0008834537039717095,1,1,1,13,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T018.tif,912
-1,74.0,74.0,77.0,0.0,0.0,0.4375,0.0,0.203125,0.0,1.03125,1.046875,1.125,0.515625,0.625,0.171875,kt2440_T019.tif,0,20,1,861,20,b'eLu2g37oG03IQz0hGxha6pVkpoGLJ1ggAIMX5DlQ8eWMUo6BGOBQABdm4AAGMsDRA6SBkWYHAMBwpvk=',512630369e56e1ec6f1485c6a8793f54,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T019.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\2. Ilastik Output\3. ilastik outputs\3. Cropped Object Classification,Done,255,0,3.830595574072504e-08,3.8305956e-08,-13.496942795619585,0.0008952203915874487,1,3,2,11,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T019.tif,912
-1,77.0,77.0,80.0,0.0,0.0,0.296875,0.0,0.1875,0.015625,1.375,1.21875,1.671875,0.59375,0.796875,0.1875,kt2440_T020.tif,0,21,1,861,21,b'eLu2g37oG03IQz0hGxgZ6JVkpoGLJ1ggAIMX5DlQ8eWMUo6BGOBQABdm4AAGMsDRA6SBkWYHAL4JpvE=',49c6a1c4be49062ff5f44e2672d6e6c7,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T020.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\2. Ilastik Output\3. ilastik outputs\3. Cropped Object Classification,Done,255,0,4.636758532683416e-08,4.6367585e-08,-13.497250094023446,0.0009081287402341343,0,1,1,14,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T020.tif,912
-1,75.0,75.0,78.0,0.0,0.0,0.515625,0.0,0.265625,0.015625,1.171875,1.34375,1.03125,0.453125,0.96875,0.1875,kt2440_T021.tif,0,22,1,861,22,b'eLu2g37oG03IQz0hGxgZ6pVkpoGLJ1ggAIMX5DlQ8eWMUo6BGOBQABdm4AAGMsDRA6SBkWYHAL5WpvI=',bb6930893b98422770ad3f5aa9ac8827,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T021.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\2. Ilastik Output\3. ilastik outputs\3. Cropped Object Classification,Done,255,0,3.944895965446449e-08,3.944896e-08,-13.497746962017288,0.0009144037331943452,2,3,1,12,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T021.tif,912
-1,77.0,77.0,80.0,0.0,0.0,0.328125,0.0,0.484375,0.0,1.09375,1.09375,1.40625,0.46875,0.875,0.15625,kt2440_T022.tif,0,23,1,861,23,b'eLu2g37oG03IQz0hGxgZ6ZVkpoGLJ1ggAIMX5DlQ8eWMUo6BGOBQABdm4AAGMsDRA6SBkWYHAL6jpvM=',4a106a72237dc3b5ddc17f432b7d746d,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T022.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\2. Ilastik Output\3. ilastik outputs\3. Cropped Object Classification,Done,255,0,3.566965744994377e-08,3.5669657e-08,-13.500586576709363,0.0009109714888989644,2,1,0,17,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/2.%20Ilastik%20Output/3.%20ilastik%20outputs/3.%20Cropped%20Object%20Classification/kt2440_T022.tif,912
