CellLifeId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength
1,0.00381602249708462,26,25,26.0675667440533,27.28
2,0,28,25,1.37443795839269,27.96
3,0,25,7,27.6472497762729,24.5714285714286
4,-0.00136782118366802,20,25,7.46297885732312,19.24
5,0.00519610552286185,23,71,4.16977531067264,26.5633802816901
6,0.00411068479539355,12,25,15.5689973471089,13.36
7,0.00314088095083689,16,25,15.1382062705396,16.36
8,0.00595049470171226,12,25,15.1581164125431,13.8
9,0,20,25,14.6435333820357,20.16
10,-0.0108124028828844,15,25,18.5318645503185,13.76
11,0.00617566434614347,26,8,56.0232944689632,26.875
12,0.011782206727441,9,25,18.4299261126249,10.12
13,0.00535121854565736,9,25,18.2399489195931,9.48
14,0,14,25,17.8186089682774,13.6
15,0.00136782118366802,19,25,11.3868301148222,19.8
16,0,30,1,125.81018239098,30
17,0.00152422436906529,17,25,9.80486733250535,16.8
18,0.00517749371842554,14,25,12.7861996134447,15.4
19,0,17,25,9.81486031082537,16.72
20,0,17,25,12.8063435360088,17.24
21,0.00108858652054013,24,25,8.338094324533,24.56
22,0.00108858652054013,24,25,9.26261724718005,24.8
23,0.00280961375087537,18,25,4.61909202897932,19.12
24,0.0016166565817716,16,25,6.88468197695343,16.28
25,0.00172102723033523,15,25,7.40919031324186,15.8
26,0.00254160479478201,20,25,7.14423881642488,21.56
27,0,24,25,15.3708144623518,24.04
28,0.0222738779550888,11,5,77.307910402479,12.2
29,0.0815521305644667,12,6,62.3847678094733,14.1666666666667
30,0.00242887576466599,30,9,-2.95807796312885,30.7777777777778
31,0.00585336198099035,9,12,-11.6118742276247,9.91666666666667
32,0,17,25,4.04273514047931,16.72
33,0,15,25,3.63109177875835,15.6
34,0.00314088095083689,16,25,3.2732784513788,16.64
35,0.00172102723033523,15,25,3.78537184548126,15.48
36,0.00411068479539355,12,25,1.66937525869054,12.36
37,0,12,25,1.92024963529107,12.04
38,0.00183980990631871,14,25,6.05532006515865,14.24
39,0.00183980990631871,14,25,6.00955478948092,14.48
40,0.0011349230511679,23,25,-10.026287304741,23.76
41,0.00118538033522223,22,25,-13.1084601096408,22.44
42,0,21,25,-8.19857880602142,20.92
43,0.00381602249708462,13,25,-11.6734362721845,13.76
44,-0.00197621259076591,14,25,-12.4829942484358,13.12
45,0.00266889222818621,19,25,-9.59326649101787,20.36
46,0.00486190818117213,20,25,-13.9209315606496,21.48
47,0,15,24,10.0530828275594,14.6666666666667
48,0.00539322262335994,14,24,10.0693589227511,15.5833333333333
49,0.0268983447741969,12,21,16.1248389819134,27.3333333333333
50,-0.00667022563946137,13,8,48.558279354885,12.625
51,0.057273325054332,12,9,41.8608096886393,14
52,0.0027447397093971,13,18,11.4785931193348,13.0555555555556
53,0,11,18,10.7908673463844,11.2777777777778
54,0,14,17,27.0567706788615,14
55,0.00604512469910816,12,17,26.3910745964482,13.2941176470588
56,0.00287470297862299,14,16,-1.43126948291058,15.1875
57,0.00287470297862299,14,16,-1.34829478700869,14.875
58,0,10,2,-66.4847766183077,10
59,0,13,10,39.0251990951268,13
60,0.00494053147691478,13,10,37.8727156506006,13.2
61,0,10,4,-33.432260480966,10
62,0,32,1,331.069272233983,32
63,0.000613269968772904,28,75,0.618536190445547,29.2933333333333
64,0.000706887975216547,13,253,0.76326644788254,13.6442687747036
65,0.000817272538350038,11,253,0.772483389176433,14.8695652173913
66,-0.000433383811994066,20,250,0.798343627122274,19.708
67,0.0125058425940651,14,33,11.6186954921388,21.6060606060606
68,0.00488425068864534,18,122,3.27010476966945,26.3524590163934
69,0.00770514839541837,15,87,4.39533604234261,24.9080459770115
70,0,20,141,2.52745761555973,20.3333333333333
71,0.0116072386314036,15,47,9.7690331262337,21.2765957446809
72,-0.000574940595724597,15,80,5.79537848334477,13.65
73,0.00796095861353703,10,92,5.1200522304436,18.1739130434783
74,0.00941018527391092,11,82,5.55920375538591,16
75,0.0127262601649188,14,48,9.16722695371485,22.2083333333333
76,0.00754148750513708,12,81,5.52091760742065,14.3333333333333
77,0.000276261390737175,20,230,1.26683962666814,20.9304347826087
78,0.0022157403090297,16,199,1.2911135280577,17.8793969849246
79,0,16,190,1.30447736827742,17.9736842105263
80,0.00942884051603378,18,26,9.63431496372796,21.3076923076923
81,0.00744789644139046,17,72,4.53244062178787,24.6944444444444
82,0.00980599413667514,18,25,10.0782527279605,20.96
83,0.00770222897985808,17,52,6.28570958357795,22.8269230769231
84,-0.000191652556433121,25,142,1.50623003501965,24.2816901408451
85,0.000833893031237929,26,166,1.42865901480357,25.5602409638554
86,0.00531854727404572,20,93,1.30762778548129,28.4193548387097
87,0.00300648254219186,16,214,0.892344648026464,21.4439252336449
88,0.000373914398909154,16,210,0.954785930441198,18.2142857142857
89,0,22,22,8.23700011496165,21.8636363636364
90,0.0090524775731626,13,64,6.0562746079451,21.15625
91,0,24,25,15.5837319078748,23.84
92,0.00822868362001374,14,59,6.3044895316933,20.135593220339
93,0.000310363730319851,16,253,-0.0895111331433348,16.1897233201581
94,0.00051161005122782,14,253,-0.0802872237884206,15.699604743083
95,0.00377512955217458,20,83,4.04044983442932,30.6385542168675
96,0,17,170,0.747270084661995,17.4058823529412
97,-0.00358474121941046,15,95,1.08088974102116,15.6
98,0.00706109486971216,18,73,1.31383134888405,24.8630136986301
99,0.000472295690489274,17,157,0.66923494841279,19.3694267515924
100,0.00861123513733821,14,64,0.902763844493978,19.59375
101,0.00899870910212005,14,72,0.721146323199844,22.0138888888889
102,0.000736413638829378,15,214,0.780491659817739,16.2616822429907
103,0.00038991633319005,15,214,0.783189352575903,16.5
104,0.000406194149742445,24,253,-0.965038260241745,25.7233201581028
105,0.00595396058578147,24,39,-8.18201652388829,26.974358974359
106,-0.000135429448718757,22,229,-0.795219314286356,22.3580786026201
107,0.00903473850474829,14,61,-4.73341967320739,19.4918032786885
108,0.00757537902251306,16,61,-4.79610583255452,20.7377049180328
109,0.000351861377139717,21,253,-0.947613504171593,22.7470355731225
110,0.0100941078053256,24,19,-18.0100117531122,28.1052631578947
111,0.0128024944825106,16,49,13.1855411120805,26.1224489795918
112,0.0136385053918992,15,40,16.6970129784181,23.925
113,0,10,5,-26.5909987700944,10
114,0,5,21,16.1449152867699,11.8571428571429
115,-0.0513835599424194,7,2,162.892207097391,6.5
116,-0.0195834845519056,8,16,20.5504824110736,6.5625
117,0,10,19,-6.71111674223567,10
118,0.0126154365495894,16,51,-6.43174339522338,26.078431372549
119,0.0109585515085548,16,51,-6.41087054260224,23.8235294117647
120,0,10,2,90.3865817107306,10
121,0.00229899562374775,11,201,0.968884141270206,21.4925373134328
122,0.013814559089157,11,50,5.06852421408997,20.5
123,0.0133966185651185,14,47,5.45480589323683,22.5106382978723
124,-0.000389312648723175,12,149,2.67197410378857,22.6442953020134
125,0,11,2,191.793570801188,11
126,0,13,2,127.614079824665,13
127,0.115524530093324,14,4,59.7556177193725,21
128,0,10,9,-14.4741851386032,10.1111111111111
129,-0.0186538595978474,14,20,16.8748327117203,14.15
130,0,6,22,14.928795256592,7.40909090909091
