ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_3,Neighbors_FirstClosestDistance_3,Neighbors_FirstClosestObjectNumber_3,Neighbors_NumberOfNeighbors_3,Neighbors_PercentTouching_3,Neighbors_SecondClosestDistance_3,Neighbors_SecondClosestObjectNumber_3,Number_Object_Number,Parent_RunOmnipose,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
1,1,209,378,83,116,65,95,73.32535885167464,105.24401913875599,1.2889839464764599,220,0.9031239524645335,16.312788383647018,1,0.5529100529100529,0.7758048521345665,24.965308518896354,23.430749027719962,5.385164807134504,2.5417553742843104,2.23606797749979,9.899494936611665,10.719602488171942,38.24775284548178,58.18376618407357,0.95,0.4847123221305083,0.012415304433790079,0.15820814857905788,0.11193849720953823,0.008152563781946084,0.008112043107652744,0.035758008864766794,0.04869059196934612,0.04288338701854572,0.0006359370030102678,0.006353989742999709,0.003275621077119272,0.0036444622757473,0.0004122552378887789,0.009421764687818029,0.017628241641488872,0.002127583985604118,0.0026024347198724696,0.0015634693002260385,0.0014010488626455108,0.011576437360052021,0.010885658399584558,0.008543671233586615,0.006592664884694174,0.007261961245869773,0.0035286359560913324,0.0024068957656756228,0.004307442918762288,0.0018449666935634035,0.001796265735057513,73.32535885167464,105.24401913875599,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,0.0,0.0,nan,0.0,1,1,nan,0.0,0,0.0,0.0
2,1,235,418,85,114,66,92,74.99148936170212,102.52340425531915,1.2848582310658678,245,0.9140333136350497,17.297725082009,1,0.562200956937799,0.7782959830287574,27.275355439472566,25.238858928247925,5.385164807134504,2.634427152324502,2.23606797749979,10.087266288567513,11.063951376210138,38.27076048399962,61.59797974644666,0.9591836734693877,0.46971945527906317,0.0009269605544165886,0.1502932813353907,0.11457791560268774,0.0012558350996256203,0.00019936200306918804,0.03809246715123558,0.05134586848785805,0.045704678001089835,0.0008173067695981356,0.0005830634406874348,4.287691431786222e-05,0.005181491308531338,0.008306175451635011,0.008191468700479092,0.0208056240687917,2.3157809928009034e-05,0.0009009654779102916,0.00019271052698907943,9.221565559726274e-06,0.005174897738856522,0.009251881177785972,0.007858674638515199,0.007283277513326473,0.009890492555064214,0.0006549094689610308,0.000867790876655828,0.0004554058987817723,5.592293211496321e-05,1.9832880403188935e-06,74.99148936170212,102.52340425531915,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,3.190256450572977,3.190256450572977,nan,3.190256450572977,1,2,1.0,1.0,1,1.666130510027486,-2.7206148834368378
3,1,245,480,86,114,66,90,75.71020408163265,101.42040816326531,1.3830867793045585,260,0.9224662613837774,17.66192765414112,1,0.5104166666666666,0.7230204315182729,28.592230618792232,26.40075756488817,5.385164807134504,2.6182586317574104,2.23606797749979,9.978801059658185,11.038822863692374,38.97652612435642,65.25483399593904,0.9423076923076923,0.44389843525200073,0.010189213556081355,0.14915077582204797,0.10810073732822574,0.004391734963538396,0.00841783381144292,0.037745423046003736,0.05660184798536122,0.0417786060030016,0.0017377033844595262,0.0030129063843414568,0.006994941315977391,0.011489809417983717,0.008875766787501673,0.0151487463235652,0.01682221512697635,0.0025535632521054147,0.0028418311326618875,0.004542248498946501,0.005918042331408615,0.00408260335454024,0.004949747565913317,0.007605473666026743,0.0008248182905434357,0.005338015298307622,0.002681023179776051,0.0009345340834028963,0.0019053691813823183,0.00404848346406005,0.004418961370705937,75.71020408163265,101.42040816326531,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,4.50638299113006,1.316492015824962,nan,4.506748466397939,1,3,0.9999189048888342,2.0,1,0.7187147199305315,-1.1029960920538429
4,1,255,480,89,113,69,89,78.66666666666667,100.33333333333333,1.3769921933390226,266,0.9298593596089183,18.01877032173579,1,0.53125,0.7262205296713653,29.8541071377022,27.80287754891569,5.385164807134504,2.633110890916122,2.23606797749979,9.978801059658185,10.983778863474518,38.27191150337169,66.42640687119285,0.9586466165413534,0.420020807124795,0.027118071559477708,0.14160080509278328,0.10321751673010485,0.01925511455752313,0.020936101253962374,0.040763407156315844,0.052904927157219714,0.04161660251751825,0.009130640836560351,0.01130786525980047,0.014947578022370137,0.010748109781012679,0.013938683292386721,0.014244790804474118,0.01884909368169805,0.0017486759567583287,0.0018244668971921995,0.00340295976710772,0.010335466377083756,0.0009538843502672613,0.0042957384811379735,0.0017661930048425592,0.0032325380335135405,0.008691196621092037,0.004550958725328831,0.002830451643769293,0.0053962953214580665,0.002800556672154488,0.006650280029195089,78.66666666666667,100.33333333333333,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,7.25564637052238,3.149984555926849,nan,7.656733022324788,1,4,0.947616476814203,3.0,1,2.956462585034018,-1.0870748299319786
5,1,267,550,92,113,70,88,80.7752808988764,99.89138576779027,1.463886747430144,287,0.9347399485685165,18.437867513470433,1,0.48545454545454547,0.683112953755133,31.175317398034267,28.600699292150182,5.385164807134504,2.6280070138216414,2.23606797749979,10.061444889643173,11.077605355384101,38.621119666235955,70.08326112068522,0.9303135888501742,0.4124798036122471,0.023936713964578627,0.13788398546547317,0.10346627482090448,0.018383322704479697,0.018011494131913074,0.037107225872859355,0.05698636957611568,0.040490198731222976,0.010597310445457508,0.009387645095110158,0.012886223384217582,0.016613218032790096,0.011521777486734774,0.018704057073415898,0.016361407115554002,0.004068397355467081,0.001145555059351002,0.003162856305655501,0.00842366806269622,0.0007547024063751814,0.0005574698233214994,0.002897044603170987,0.0026347063541027273,0.0056569088692820756,0.0021914399507722204,0.005109807972283085,0.002392872296371414,0.0037201537758902374,0.005109164432162014,80.7752808988764,99.89138576779027,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,9.17344114895598,2.154430697647727,nan,9.811163719972516,1,5,0.9350003129885267,4.0,1,2.1086142322097317,-0.44194756554306025
6,1,282,598,95,112,72,86,83.29787234042553,98.61702127659575,1.4761440574476894,296,0.9429635852157118,18.948708441878455,1,0.47157190635451507,0.6774406569295405,33.08267304641883,30.23243291566195,5.385164807134504,2.6399988837720683,2.23606797749979,9.971641204866131,11.013086055228655,39.38959536104987,72.32590180780451,0.9527027027027027,0.39283758382419676,0.006069677195381557,0.131384806384457,0.10447891940879359,0.0044575071012059285,0.005864847750102714,0.04548168494281801,0.055262079797719875,0.04643053297155766,0.001960217622808914,0.003448337165043502,0.004276597457132691,0.01738461970089341,0.018798650430277692,0.01952835285524566,0.023300542531534206,0.002171704779834572,0.0015216574244075064,0.0033150614565147867,0.0022647121419236394,0.003008983114048956,0.0013672434128342173,0.0024957688200689925,0.0028396472125296456,0.012027907195102003,0.000766891766736284,0.001949787307475295,0.0009388427159833191,0.001222421025892104,0.0010550681991366544,83.29787234042553,98.61702127659575,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,11.973642968971257,2.8262116759709195,nan,12.637375395943435,1,6,0.9474786174995454,5.0,1,2.5225914415491246,-1.2743644911945182
7,1,331,780,93,111,67,81,79.12084592145015,95.45015105740181,1.672101676423444,355,0.9579713952290058,20.529059630371258,1,0.42435897435897435,0.5980497562438658,38.726521972412414,35.4682957019364,5.385164807134504,2.670757824294411,2.8284271247461903,10.304196746386168,11.109234970442118,39.87273885187704,83.39696961966999,0.9323943661971831,0.33500976892475265,0.007224109043465694,0.1185718224501372,0.09164322300682559,0.00466547176269893,0.0045618593040768615,0.043433478763717566,0.056696660024393726,0.04271337734181387,0.0038700282827078326,0.0026027110108658067,0.0035472515627030738,0.024372197566747467,0.022264706623840596,0.026310209441332714,0.02287684305852983,0.002951878836041259,0.000781673840625957,0.00221564002223468,0.002766663568903634,0.009033656375454538,0.008555844748518237,0.008430574649899459,0.01005526513830558,0.012971902515873575,0.0011669670387736415,0.001380988312463881,0.00028981871435750296,0.0019459192158025487,0.0021118932700790495,79.12084592145015,95.45015105740181,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,11.380137185943909,5.241814255583242,nan,17.879189651526676,1,7,0.6365018441969587,6.0,1,-4.177026418975373,-3.166870219193939
8,1,347,837,93,110,66,79,78.9971181556196,93.95389048991355,1.7050262273828567,372,0.9640021812306556,21.019374919894773,1,0.4145758661887694,0.5865012419984634,41.255540016456706,37.20215047547655,5.0,2.6648701212423376,2.8284271247461903,9.877569118027772,10.969614160322791,40.318858627717795,86.22539674441619,0.9327956989247311,0.319229856953108,0.0007928710134518326,0.10905641928993931,0.09120752544489434,0.0004754981115557169,0.0010285241718939581,0.04209179033253222,0.05548720583082185,0.043786194471625954,0.0007155186310379652,0.0009289910082287753,0.0006654066435886118,0.024183315183627985,0.024587950725822736,0.026338963601713287,0.024347522017723843,0.0006653238572364539,0.0003630057065182968,0.0007211254740613676,0.00040709362685592093,0.012104533939997839,0.010266211405142627,0.010760894605765554,0.010388230000841154,0.014474952349523715,0.0006943165778814832,0.0005300162630323045,0.0003099632231384831,0.0003640534010739153,0.00030377195511696066,78.9971181556196,93.95389048991355,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,12.634708485331156,1.501367458638198,nan,19.380557110164876,1,8,0.6519270015568541,7.0,1,-0.12372776583055156,-1.4962605674882639
9,1,384,1020,97,112,67,78,81.28385416666667,94.54166666666667,1.8359797653446006,415,0.9677489631582424,22.111625566165472,1,0.3764705882352941,0.5446683121871482,44.71663709930346,40.0,5.385164807134504,2.697428091323071,2.8284271247461903,10.380684981717495,11.264860603271622,41.27001875725851,94.12489168102785,0.9253012048192771,0.30557749073643903,0.008237037133581142,0.10207004387840987,0.08922974461545236,0.005701315922758991,0.008222646701370042,0.043147989315262605,0.05210619644870842,0.043736606235168854,0.003214189673010248,0.006962131529841271,0.006461579635930223,0.024551070678471558,0.025269728417973883,0.025656632215037653,0.024473325109374312,0.001638532253924513,0.0038838419444596393,0.005059718652058951,0.004703672176044023,0.01366246024739039,0.011048132965365562,0.012214337898681798,0.010937856928238994,0.014332037010713339,0.0005817701747778963,0.0017911734958049738,0.002229599267132178,0.002736402492021726,0.0031830750903787917,81.28385416666667,94.54166666666667,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,13.33709099150135,2.3610680672479516,nan,21.74162517741283,1,9,0.6134357888460487,8.0,1,2.2867360110470685,0.587776176753124
10,1,411,1120,100,113,68,78,83.34063260340632,95.35766423357664,1.8734921075008908,438,0.9710284907774789,22.875783109789968,1,0.3669642857142857,0.5337625901898947,47.42618550919136,42.638011210655684,5.385164807134504,2.734672862955858,2.8284271247461903,10.532693384772479,11.333138768756791,42.29721783827289,98.36753236814714,0.9383561643835616,0.2878445835457381,0.002885007088030182,0.09955704793650302,0.08397517190101678,0.002751526581705579,0.002654797021680702,0.04298101115994413,0.05108167065053862,0.042306547523304934,0.0035750022035674284,0.0007829522634687521,0.002400492383844805,0.023836999400157186,0.026660262858327306,0.026319625066756544,0.02483769282449656,0.0031394844363040646,0.0005903277434184218,0.0014425779308297796,0.001968723865629107,0.014106045055686465,0.012101151364061915,0.014007245639614389,0.012766166791612818,0.015491941235189316,0.001871869696202486,0.001357513786412851,0.000685670299606446,0.0011567010649153422,0.0015622761662494587,83.34063260340632,95.35766423357664,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,14.072871833186337,2.2127335056531736,nan,23.954358683066,1,10,0.587486896200433,9.0,1,2.0567784367396484,0.8159975669099708
