CellId,lable,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
3456.0,3.0,38.233098271218005,30.00181370942161,0.432,16.0,-0.007
3457.0,7.0,18.38447027197648,18.44976566034502,0.463,2.0,0.002
3458.0,4.0,16.538380300672802,17.31785630016064,-0.478,2.0,0.03
3459.0,146.0,23.158102237248382,26.3981563973741,-0.81,11.0,-0.03
3460,7.0,58.81741777289293,NaN,NaN,1,NaN
3461.0,4.0,32.44149885504509,47.270436300229385,-0.211,9.0,0.042
3462.0,9.0,22.007370089415204,28.725289920739787,0.19,11.0,-0.006
3463,4.0,59.413912920999806,NaN,NaN,1,NaN
3464.0,9.0,6.184925405604536,6.229322253886282,0.8,2.0,0.005
3465,265.0,4.346129984141888,NaN,NaN,1,NaN
3466.0,146.0,25.644973685722118,27.826829163927812,-1.565,5.0,0.007
3467.0,265.0,15.451850808839444,27.34218823507626,-0.385,13.0,0.041
3468.0,9.0,22.2187340265531,19.756289346006856,2.041,3.0,-0.118
3469.0,9.0,9.65134308268936,25.514677018538297,-0.611,10.0,0.072
3470.0,10.0,16.16008824574823,26.121459047243967,0.647,10.0,0.069
3471.0,4.0,6.652876790111255,6.8438788742508745,-0.115,2.0,0.019
3472.0,18.0,23.0398708742593,30.726518152776876,1.874,16.0,0.029
3473.0,18.0,22.20611978485985,27.951124063513056,0.941,16.0,0.021
3474.0,10.0,19.091073151698247,18.668544802661394,0.534,2.0,-0.015
3475.0,18.0,4.780914437337574,4.896006615064271,-0.116,2.0,0.016
3476.0,18.0,15.072856276162089,30.82586424516031,-0.318,16.0,0.043
3477.0,23.0,19.289101772420228,25.89368559477264,1.318,16.0,0.025
3478.0,26.0,15.308476989789444,19.488906717067813,-0.231,16.0,0.02
3479.0,20.0,16.577579728658016,21.114755364937576,0.056,14.0,0.023
3480.0,26.0,16.302713604946906,19.257968364245947,0.151,16.0,0.018
3481.0,23.0,17.895327053732625,18.072664376617475,0.308,2.0,0.007
3482.0,23.0,23.231941734091457,29.034551216888477,0.149,15.0,0.022
3483,20.0,17.642707643238406,NaN,NaN,1,NaN
3484.0,23.0,25.03773487286089,26.984227773420734,0.39,14.0,-0.009
3485.0,154.0,20.39879054262533,29.190310647008943,-0.365,16.0,0.028
3486.0,154.0,16.26606278751894,15.847125830486911,0.241,3.0,-0.008
3487.0,28.0,18.074075792015137,25.921233564074257,1.811,3.0,0.186
3488.0,28.0,18.696734863821444,23.82315131439474,-0.133,12.0,0.025
3489.0,28.0,18.31053881277828,18.93876969695709,0.243,2.0,0.022
3490.0,28.0,21.019485190200136,27.8276104168554,0.57,16.0,0.024
3491.0,43.0,21.676260819504,24.809614110536174,-0.349,13.0,0.017
3492.0,33.0,22.01694975969132,21.16613651206095,-0.501,10.0,-0.003
3493.0,43.0,20.90130809028845,23.78375618712333,-0.407,13.0,0.013
3494.0,38.0,13.146499469103269,16.923800292336757,0.628,2.0,0.151
3495,38.0,4.381780460041329,NaN,NaN,1,NaN
3496.0,161.0,31.590371741940963,32.223148077507474,-0.236,2.0,0.013
3497.0,161.0,27.38228297183572,28.114623453928704,-0.17,2.0,0.017
3498.0,49.0,22.68421780871137,31.14329022267453,-0.569,16.0,0.041
3499.0,49.0,19.78933368101844,26.115568189516292,-0.854,14.0,0.026
3500.0,313.0,30.83529262304205,31.413785073339913,-1.184,3.0,-0.002
3501.0,53.0,14.052702487796276,16.99742592574989,-0.386,13.0,0.033
3502.0,167.0,21.126778320240327,21.86040192232709,-1.408,5.0,0.017
3503.0,53.0,21.372767178462063,28.627009652399202,-0.359,14.0,0.038
