TimeStep,CellLifeId,Orientation,label,Center_X,Center_Y,InstantaneousGrowthRate,InstantaneousVelocity,divideFlag,Major_axis,Minor_axis,parent
1,1,-0.44628129941767375,1,100.68109339407744,79.91571753986332,1.048,-0.65,False,56.07909090363298,10.435643573111006,0
1,2,-3.130140568908439,2,54.704081632653065,130.79931972789117,0.929,-0.833,False,36.17955776198514,10.428291238743103,0
2,1,-0.4592049206235571,1,100.50739957716702,74.81183932346723,0.513,-0.051,False,61.319289148709,10.523458638802731,0
2,2,-3.114681122131618,2,54.78616352201258,126.23584905660375,0.22,0.058,False,40.82295790663088,10.133217887089623,0
3,1,-0.46612672966234453,1,99.80859375,75.318359375,1.347,-0.722,False,63.88295813109472,10.959178149558827,0
3,2,-3.1100359576980017,2,53.8859649122807,126.93567251461988,1.02,-1.232,False,41.92311321381963,10.564336544258389,0
4,1,-0.48067158049786496,1,100.78994614003592,67.71992818671454,0.709,-0.142,False,70.62018429551594,11.195625464593798,0
4,2,-3.1070053043913104,2,54.06084656084656,120.13756613756614,0.418,-0.165,False,47.02399964644459,10.533918544133664,0
5,1,-0.49174180501994685,1,100.67808219178082,66.60445205479452,1.718,-0.219,False,74.1652679019664,11.252194584474545,0
5,2,-3.1126436287859405,2,53.6498673740053,119.41644562334216,1.141,-0.544,False,49.11498514375372,10.100842051990462,0
6,1,-0.5085625374945243,1,101.46993670886076,63.34335443037975,0.895,0.094,False,82.75723546998788,11.306881507185569,0
6,2,-0.0217715861868005,2,52.178660049627794,117.09677419354838,0.434,0.14,False,54.821932332516326,10.772144698184077,0
7,1,-0.5174402128867743,1,101.73676470588236,63.80294117647059,1.997,-0.476,False,87.23398617076332,11.774669134615277,0
7,2,-0.051787206716482084,2,51.544186046511626,118.14418604651163,1.211,-0.671,False,56.99060760155208,12.04583420439134,0
8,1,-0.5409678340786238,1,101.58355437665784,59.46419098143236,0.973,-0.1,False,97.21756265234698,12.127003851085211,0
8,2,-0.04900343449639769,2,50.643892339544514,114.87784679089027,0.416,0.053,False,63.045790053892674,12.995458297996027,0
9,1,-0.5481609461888861,1,100.82120051085568,59.77394636015325,2.553,-0.145,False,102.08460436445412,12.247953213882978,0
9,2,-0.053296755295250735,2,50.17034068136272,115.374749498998,1.202,0.066,False,65.12633970322233,13.44479283440902,0
10,1,-0.5612836175451865,1,99.97021764032073,59.78579610538373,0.929,-0.094,False,114.84988351215034,12.409024219732569,0
10,2,-0.055406644582016905,2,49.54189944134078,116.0074487895717,0.699,0.166,False,71.13691486349087,14.771825505569408,0
11,1,-0.5617226738109982,1,98.45484221980414,61.36343852013058,,,True,119.49622970275036,12.378073411860475,0
11,2,-0.06692312588591721,2,49.21640488656195,117.04537521815008,,,True,74.63277870710988,15.75600258708317,0
12,3,-0.6079237381786562,1,120.48971962616822,45.00560747663551,0.316,-0.175,False,71.22958249567749,11.345899265477428,1
12,4,-0.4997643934495293,1,74.50414937759336,73.86307053941908,0.919,0.095,False,62.84140250224157,11.718082731354434,1
12,5,-2.8885777256972847,2,65.71768707482993,114.6122448979592,0.343,-0.288,False,41.70303211094731,9.2864128452845,2
12,6,-0.5210357593071173,2,30.300911854103344,117.7629179331307,0.458,0.171,False,44.09149603694492,10.91995325351098,2
13,3,-0.5765127104838107,1,119.41252302025782,45.38489871086556,1.872,-0.508,False,72.80722176929686,12.315250470841438,1
13,4,-0.4865717034047826,1,75.37837837837837,73.65444015444015,1.64,0.253,False,67.43540323391412,12.052115947103166,1
13,5,-2.8029016064440073,2,64.02631578947368,113.91776315789474,1.105,-0.319,False,43.418097999677336,9.423487197728926,2
13,6,-0.4002537287487854,2,31.450704225352112,118.34366197183098,0.858,0.081,False,46.37962472270299,12.629683877526958,2
14,3,-0.5155381413419122,1,116.38704318936875,46.16112956810631,0.85,-0.66,False,82.16779546866013,13.98931541550234,1
14,4,-0.4405161507207029,1,78.02645502645503,72.71075837742504,0.857,-0.17,False,75.63419881135597,12.62210344365926,1
14,5,-2.800779749062639,2,62.0462962962963,113.19444444444444,0.597,-0.368,False,48.94432834729161,8.975200919691474,2
14,6,-0.2955700244748287,2,33.192,118.28533333333333,,,True,50.66990565464692,15.397019035235472,2
15,3,-0.4908939851681089,1,112.88006482982172,46.030794165316046,,,True,86.4179817859569,13.916336083675455,1
