StepNumber,NumberOfCells
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,2
11,2
12,2
13,2
14,3
15,4
16,4
17,4
18,4
19,4
20,5
21,4
22,6
23,4
24,4
25,4
26,5
27,6
28,7
29,6
30,8
31,7
