2	0	31	0
3	0	0	0
4	0	4	0
5	0	34	0
6	0	0	0
7	0	32	0
8	1	31	0
9	1	4	0
10	5	28	0
11	5	5	0
12	6	36	0
13	29	29	0
14	29	29	0
15	29	31	10
16	30	30	0
17	31	42	0
18	32	42	8
19	32	42	2
20	32	42	0
21	32	42	2
22	32	42	0
23	33	42	0
24	33	42	0
25	35	42	5
26	35	42	5
27	37	42	0
28	37	42	0
29	43	55	0
30	43	55	0
31	43	44	0
32	43	53	0
33	43	55	0
34	43	55	0
35	43	44	0
36	43	70	0
37	43	53	0
38	43	53	0
39	43	59	0
40	43	52	0
41	45	45	35
42	45	45	0
43	46	50	0
44	46	60	0
45	51	51	43
46	51	51	0
47	52	57	46
48	53	72	0
49	53	71	40
50	54	69	0
51	54	72	0
52	54	64	0
53	54	72	38
54	54	64	37
55	54	72	0
56	56	58	0
57	56	72	30
58	56	56	0
59	56	72	30
60	56	72	34
61	56	56	33
62	56	56	0
63	56	72	34
64	57	58	0
65	57	67	0
66	57	67	0
67	58	58	0
68	59	72	0
69	59	67	0
70	59	59	0
71	59	72	0
72	60	60	70
73	60	64	39
74	60	72	39
75	61	61	0
76	61	61	0
77	62	62	0
78	62	72	76
79	63	63	0
80	64	64	0
81	65	65	0
82	65	65	0
83	65	72	0
84	65	72	0
85	65	72	73
86	65	65	0
87	66	66	81
88	66	72	0
89	68	69	0
90	68	69	0
91	68	68	65
92	68	68	0
93	69	72	0
94	69	72	92
95	70	72	0
96	70	71	0
97	70	71	0
98	71	72	36
99	71	71	0
100	71	71	0
101	71	71	0
102	72	72	0
103	72	72	0
104	72	72	0
105	72	72	0
106	72	72	0
