TimeStep,CellLifeId,label,Orientation,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2
1,1,1,-1.48395304505659,37.5867341644258,114.503768508467,26,9.97937840609029,0,2,3
2,1,1,-1.49341364547933,39.1073054754954,113.782992545936,27,8.56140103535633,0,2,3
3,1,1,-1.48673520758694,41.5339621543945,113.733531055863,29,8.56932930787802,0,2,3
4,1,1,-1.49248832923837,17.3182279894584,116.183064504762,29,8.8452106918694,0,2,3
5,1,1,-1.49243132354914,22.2582848203263,117.493068965822,30,8.91768615128304,0,2,3
6,1,1,-1.5055095727712,26.3552403846294,115.982130423245,34,8.98616419160493,0,2,3
7,1,1,-1.53521609144512,28.3755727286731,113.8106329098,36,9.07522907499069,0,2,3
8,1,1,-1.5658384025828,26.1349579039003,113.680012290481,40,8.49196201780524,0,2,3
9,1,1,1.55404665286401,32.6601402725089,115.146748890751,41,8.78758913353636,0,2,3
10,1,1,1.54928927421964,33.6602312677406,114.451505394587,44,8.9333312953023,0,2,3
11,2,1,1.53127545326584,31.0814159789237,99.2896563036313,32,8.15300278508813,1,8,9
11,3,1,-1.52371926598707,33.647059673648,125.731107920185,24,8.25144442310232,1,4,5
12,2,1,1.49534218623662,31.5342679700065,100.973073845125,33,8.31202708286476,1,8,9
12,3,1,-1.41104074066969,32.6954438130784,128.293195351626,24,8.14655839945132,1,4,5
13,2,1,1.49669687159454,32.9627441086892,101.104031663806,30,8.7094000211605,1,8,9
13,3,1,-1.45954326058392,34.0741148280418,126.980670388266,24,8.46127821459288,1,4,5
14,2,1,1.4914394495341,33.5447206573291,100.658910417464,32,8.42815400001885,1,8,9
14,3,1,-1.38301163812178,34.735472885038,128.464238299505,26,8.00251586182141,1,4,5
15,2,1,1.47431510116901,35.6646507041303,100.076331610656,32,8.80021347129433,1,8,9
15,3,1,-1.3289461059021,36.9140511532818,127.889353785686,29,8.1167006473089,1,4,5
16,2,1,-1.35959436814585,32.6207454776375,101.497402701029,34,7.85196346074363,1,8,9
16,3,1,-1.33209684896393,37.6222623246233,119.226573298736,38,7.70036068553845,1,4,5
17,2,1,-1.41471461686777,33.7077243753219,102.126078020857,36,7.86219454380242,1,8,9
17,4,1,-1.43888814971767,41.2615259811398,107.128687276242,20,7.45672667632816,3,6,7
17,5,1,-1.15368987062513,37.0779841923965,127.003176667615,22,7.34634651177,3,10,11
18,2,1,-1.47337446456603,35.2820095873788,103.347473927615,36,7.97512327207927,1,8,9
18,4,1,-1.49852762069682,43.2522058154347,106.442610246585,22,7.80268082104749,3,6,7
18,5,1,-1.13296614045764,38.439150789733,128.275175468327,23,7.35267414345675,3,10,11
19,2,1,-1.50863225540503,36.4130898234825,104.480869542937,38,8.03712318833516,1,8,9
19,4,1,-1.51984644978824,44.4009278364885,105.511297664231,24,7.78095248704609,3,6,7
19,5,1,-0.972776295431151,40.631503614527,128.596774014602,25,7.224149315617,3,10,11
20,2,1,-1.51610508886121,36.2454115737324,105.514163204389,41,7.87820197952083,1,8,9
20,4,1,-1.51218707586443,44.2485757024642,105.041717030557,26,7.68131710599781,3,6,7
20,5,1,-0.881564017915655,41.0079724579955,129.154132774187,28,7.27754642695137,3,10,11
21,2,1,-1.44665447107294,32.9076710934368,106.365784089791,50,7.6005152624975,1,8,9
21,4,1,-1.44915838174956,40.9050326008922,105.866719671879,34,7.6119863303842,3,6,7
21,5,1,-0.769238674035068,41.6277942364505,127.779220223668,34,7.32221574649414,3,10,11
22,2,1,-1.44050193442045,32.504164201536,106.143513289926,50,7.64041415629981,1,8,9
22,4,1,-1.43197148375592,40.5083793593371,105.209620702504,38,7.01755196328968,3,6,7
22,5,1,-0.801292360113599,41.7178895226941,125.840872056226,37,7.54297846055913,3,10,11
23,2,1,-1.41664850931038,33.3494667111722,106.075088229382,52,7.53419004197774,1,8,9
23,4,1,-1.41603490066042,41.3441443811698,104.651951666287,42,7.02408177444812,3,6,7
23,5,1,-0.822486880548561,42.7630405833148,125.953980742339,41,7.49760989364961,3,10,11
24,2,1,-1.38513205224587,35.2537066376018,107.860892794829,57,7.54598795102264,1,8,9
24,5,1,-0.873229334119373,44.7575847661895,127.01915126153,43,7.49410954104687,3,10,11
24,6,1,-1.50263856733198,45.2381050007988,94.7623218410398,22,7.59816765102114,4,12,13
24,7,1,-1.31577698178498,41.3123028561128,117.15003872807,24,6.66528351238132,4,18,19
25,2,1,-1.36153416011356,36.4268304479489,107.445684652536,61,7.21952619890775,1,8,9
25,5,1,-0.980071872915905,46.7542875323023,123.740175580999,47,7.40837377329985,3,10,11
25,6,1,-1.48959467542179,46.311112444123,94.8232950429498,22,7.62811943024829,4,12,13
25,7,1,-1.24132815062774,42.3917699273639,117.346892728231,24,6.24914201280794,4,18,19
26,6,1,-1.42448744779448,46.8511294814589,90.3977903402375,32,6.90594643804851,4,12,13
26,7,1,-1.17093406376491,41.8552030485165,120.194088425948,29,6.60186340946835,4,18,19
26,8,1,-1.40854087335617,39.8681117257476,89.8923623398297,40,7.12241033229959,2,14,15
26,9,1,-1.29756556240275,31.4883916951181,126.862174000442,38,7.07794503283284,2,20,21
26,10,1,-1.46347704131057,53.3071133970429,104.965753189508,30,7.4226220831699,5,16,17
26,11,1,-0.894151518186225,42.9029293217077,132.883251262658,31,6.78553727581752,5,0,0
27,6,1,-1.40314871375222,47.5504416922162,87.8135782858659,36,7.02872643044758,4,12,13
27,7,1,-1.19479708457784,41.108671655511,119.608530493061,31,6.41085260797551,4,18,19
27,8,1,-1.39181620358543,40.6460131965476,86.8169611902369,44,6.84091824080668,2,14,15
27,9,1,-1.27110992556112,31.1298957414351,126.264675141645,39,7.14132088456917,2,20,21
