TimeStep,CellLifeId,Orientation,label,Center_X,Center_Y,InstantaneousGrowthRate,InstantaneousVelocity,divideFlag,Major_axis,Minor_axis,parent
33,10,-2.5000976719038297,3,66.90701754385965,71.65964912280701,2.271,-0.765,False,87.04897715902216,11.104272911430147,5
33,16,-0.48248829083710876,3,159.40251572327043,76.93396226415095,1.086,1.11,False,45.994725161613474,9.303372443124712,11
33,35,-0.5236487949708539,2,184.72064056939504,104.40391459074732,,,True,89.34671522537985,9.075961386203364,20
33,24,-0.36256418698862675,2,237.425,89.10357142857143,,,False,41.73040915266005,9.69668010263364,18
33,30,-0.6794360054417787,2,210.66089965397924,97.48442906574394,1.475,0.343,False,43.87679652223338,9.31570345848162,26
33,17,-0.05093808828360382,3,121.12048192771084,90.61746987951808,,,True,49.08518423687648,9.312452299681222,11
33,31,-0.3421352099375097,2,233.63013698630135,98.0890410958904,,,True,45.9502128669445,8.93289161510858,27
33,33,-0.5151926784128806,2,176.2764505119454,117.83276450511946,1.181,-0.051,False,44.32609365068144,9.155362116734374,26
33,32,-0.23032293059573986,2,207.23701298701295,112.03246753246754,1.684,0.702,False,47.24457230589687,9.57924796700232,27
33,34,-0.47343820978858375,2,178.43396226415095,126.24528301886792,0.657,0.246,False,24.50367906779806,8.42705783137402,27
33,36,-2.8456933008202454,2,157.03370786516854,130.2078651685393,0.681,0.048,False,26.755256925104888,8.675652437440679,20
34,28,-3.0031262171813524,3,108.66926345609065,68.19334277620396,,,True,188.0446368721147,50.33006602389692,4
34,10,-2.477913463180383,3,63.74208860759494,69.37816455696202,1.059,-0.489,False,98.4034539544905,10.90767814816874,5
34,16,-0.42102347563533626,3,166.44817927170868,74.96078431372548,11.696,-2.948,False,51.42282363664239,9.85871515760874,11
34,37,-0.6286959519947023,2,205.8754325259516,92.66782006920415,0.613,0.195,False,45.926749483218885,8.667653512438898,35
34,30,-0.6636775837984903,2,212.9073482428115,96.6964856230032,0.647,0.329,False,51.25258137001206,8.396482289175134,26
34,38,-0.214284312267942,3,136.15469613259668,90.12154696132596,,,False,25.42585725660649,9.182038159789506,17
34,39,-3.069754327187667,3,112.25125628140704,92.321608040201,,,False,27.772491931637934,9.411507451981675,17
34,40,-0.36247890945325145,2,242.27906976744185,96.11046511627907,0.286,0.034,False,26.283575237116374,8.686384941687061,31
34,41,-0.19285463671934816,2,220.920245398773,104.43558282208588,,,True,25.41908539769457,8.543434625216976,31
34,42,-0.4552124128083367,2,167.86053412462908,114.7774480712166,,,True,54.13207376485271,9.129991687662478,35
34,33,-0.49420216642372217,2,174.81055900621118,119.54347826086956,0.494,0.028,False,50.23290846184626,9.47573669483388,26
34,32,-0.17433166861413035,2,210.58064516129036,113.22873900293256,0.499,0.217,False,55.66525038428251,8.872772222278016,27
34,34,-0.38102723619002044,2,179.20441988950276,127.2817679558011,0.255,0.118,False,27.78745235525662,8.405229480391874,27
34,36,-2.8414558716613634,2,155.58152173913044,132.30978260869566,0.106,0.06,False,30.160248571446523,8.242270347136623,20
35,43,-2.834837100635669,3,94.45218800648298,68.3063209076175,,,True,167.17638198974967,41.81564997072742,28
35,10,-2.4689286974000617,3,61.73795180722892,67.89759036144578,,,True,103.69768321416804,10.796301624255944,5
35,44,-0.12550106673570083,3,180.64016736401675,62.66945606694561,1.048,0.253,False,35.3837127712296,9.743436545578287,28
35,16,-0.33000411078106595,3,145.75558475689883,83.15374507227332,,,True,109.90496856925,14.372741165249373,11
35,37,-0.6240050600525777,2,207.3960396039604,91.64686468646865,0.909,0.498,False,48.989295059624105,8.338125502761612,35
