TimeStep,CellLifeId,label,Orientation,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2,InstantaneousGrowthRate,InstantaneousVelocity
1,1,1,-1.48694998106017,73.2930424528302,30.7995283018868,33.1684651784482,8.05844046838659,0,0,0,0.033,-0.299
1,2,2,1.25914462255663,76.2909292035398,60.0514380530973,33.7721888628276,8.48475121021178,0,0,0,0.013,1.389
2,1,1,-1.401910827852,71.8625792811839,32.9429175475687,36.1353904475519,8.5301778884241,0,0,0,0.016,-1.276
2,2,2,1.34454895608546,75.8493222106361,63.8920750782065,34.9035443086463,8.79439862042414,0,0,0,0.009,-1.706
3,1,1,-1.34490846733093,71.2067010309278,29.6649484536082,37.5556200112228,8.5861655459518,0,0,0,0.083,1.308
3,2,2,1.44421113168949,76.1593625498008,59.4482071713147,35.7083380502841,9.28734817807393,0,0,0,0.02,1.66
4,1,1,-1.34493667801337,69.7533980582524,37.302427184466,45.0615903498521,7.80862445274653,0,0,0,0.031,-0.186
4,2,2,1.5674482276655,75.5804761904762,64.1038095238095,37.5039648122751,10.1752652201119,0,0,0,0.024,-0.72
5,1,1,-1.34402121420675,69.6751893939394,36.8560606060606,47.8346835658852,7.63568371163515,0,0,0,0.164,0.046
5,2,2,-1.54087874503841,75.8260056127222,62.1234798877456,39.6796213588558,9.95163148634575,0,0,0,0.046,-0.486
6,1,1,-1.34215414211777,68.7755102040816,38.6503992901508,62.5720380734298,6.95509482991779,0,0,0,0.064,0.504
6,2,2,-1.51252596388395,75.8187444739169,60.9756852343059,43.8272762714147,9.93126605417539,0,0,0,0.044,0.245
7,1,1,-1.36178806846693,68.1039301310044,41.2982532751092,68.3214520939447,6.76193925106709,0,0,0,-0.131,-0.234
7,2,2,-1.5123102114311,75.4771551724138,61.9775862068966,47.7835122403762,9.24295218558727,0,0,0,0.138,-1.781
8,1,1,-1.39040606079038,67.2851629502573,41.9601200686106,56.5568696602954,8.15215548640931,0,0,0,-0.25,6.14
8,2,2,-1.52644460931951,75.2918983320095,57.9181890389198,60.2218819787351,8.05387578747152,0,0,0,-0.31,-4.497
9,1,1,-1.42548311552735,75.5232,46.1496,34.0940935919419,5.80205670964252,0,0,0,,
9,2,2,-1.54374997284223,64.5262237762238,60.1984265734266,32.3401432365325,5.87607225723286,0,0,0,,
9,3,3,-1.27708292675813,69.0773026315789,32.5797697368421,30.7659210658266,7.10485816005733,0,0,0,,
9,4,4,1.5104730871643,74.5716586151369,73.6602254428341,27.3534481515919,7.49070806509088,0,0,0,,
10,5,5,-1.43402751650475,66.6219415943173,50.0639305445935,54.4419560093764,10.596825610862,0,0,0,0.005,0.93
10,6,6,-1.51374030038307,75.3067597354886,59.9437913299045,62.1793922998233,8.52574139090702,0,0,0,0.008,0.372
11,5,5,-1.43821308417789,66.1899546827795,52.89916918429,54.9183410701422,11.6656430853819,0,0,0,-0.08,1.338
11,6,6,-1.50508854941965,75.097332372026,61.0940879596251,62.9275263796829,8.67269150876748,0,0,0,-0.224,-1.516
12,5,5,-1.36056358949793,76.5411622276029,40.8032687651332,47.7568760796992,5.88625485469577,0,0,0,,
12,6,6,1.46755121032512,64.2448529411765,69.3507352941176,42.7983973264092,5.53697349097379,0,0,0,,
12,7,7,-1.29866894905969,68.375866851595,35.4230235783634,45.1183859312216,5.77869031367893,0,0,0,,
12,8,8,1.55419624703297,74.0567423230975,76.7923898531375,36.0878460622418,7.67056564725219,0,0,0,,
13,9,9,1.46798116146877,63.6927966101695,70.5762711864407,45.0578117791114,5.5115414020782,0,0,0,,
13,10,10,-1.31169438245925,67.9258530183727,35.4133858267717,48.2651970981667,5.68971418302575,0,27,25,0.057,1.574
13,11,11,-1.56788729991505,73.3769430051813,77.9993523316062,37.4723624636141,7.74289432078839,0,0,14,,
13,12,12,-1.35688189211296,76.2417840375587,40.4037558685446,51.429287468922,5.858189634847,0,28,0,0.023,1.344
14,10,10,-1.33627540901717,67.0285888077859,41.7439172749392,53.3625102635199,5.74556298639341,0,27,25,0.025,0.273
14,12,12,-1.35812819443922,75.4030082987552,45.9517634854772,53.4977916897454,6.41195035066546,0,28,0,0.011,0.07
14,13,13,1.49222510940798,62.5889029003783,81.4155107187894,45.2539581412653,6.25130089629133,0,0,0,,
14,14,11,-1.52822012340146,71.8439306358381,88.3947976878613,37.8096332147371,9.59629535217015,11,0,0,,
15,10,10,-1.33982378397817,66.0951557093426,43.9515570934256,55.5925258797722,5.8592059536152,0,27,25,0.001,-1.135
15,12,12,-1.35206085756038,74.5572864321608,47.5065326633166,54.4762656909395,6.69195407099569,0,28,0,-0.036,-1.421
15,15,14,1.5003954912785,61.3384798099762,84.9922802850356,43.6987450556997,7.09554281009796,0,0,0,,
15,16,15,-1.50027288324861,70.7012061403509,91.8031798245614,38.8932358075406,10.09674402799,0,0,0,,
16,10,10,-1.31967665944083,66.1082365364308,40.7766631467793,55.7176129401306,6.46243096113253,0,27,25,0.043,-0.828
16,12,12,-1.31145736913666,74.2429864253394,43.9457013574661,51.2055110564934,9.49701178526098,0,28,0,0.038,-0.717
16,17,16,1.43050997075772,59.9959183673469,82.4326530612245,38.5157120151276,15.1642256092594,0,0,0,,
16,18,17,-1.4258248568542,71.3351012536162,87.7068466730955,48.9134262135874,8.19384325921382,0,0,0,,
17,10,10,-1.34160860384808,65.4734927234927,39.4324324324324,59.5872842743511,5.88795545987924,0,27,25,0.101,0.839
17,12,12,-1.31211985602817,73.4925569176883,43.0993870402802,54.5934914148103,8.67631088855954,0,28,0,0.107,0.682
17,19,18,1.40172389444028,58.5589668615984,81.5443469785575,40.1891619655235,16.2668959544661,0,0,0,,
17,20,19,-1.387609324618,71.1418047882136,85.6012891344383,52.5362530589779,7.76549825222167,0,24,23,,
18,10,10,-1.34588389297353,65.4089201877934,41.9192488262911,68.7215433480314,5.49699122978763,0,27,25,0.025,-0.694
18,12,12,-1.30454511296411,73.0645161290323,45.7782258064516,64.1894560032572,7.54958208510998,0,28,0,0.023,-0.636
18,21,20,1.26447884960062,53.3494809688581,73.2352941176471,32.7551358208927,5.89468830479891,0,43,0,0.003,-0.353
18,22,21,-1.35215786769215,60.6375432525952,97.7820069204152,34.6541677284571,5.28312024222537,0,0,33,0.032,-0.613
18,23,19,-1.32651667032997,69.8876582278481,98.0878164556962,36.7908114453304,6.10947175991789,20,0,82,0.016,-0.649
18,24,19,-1.17745955700403,74.8321033210332,70.4741697416974,30.1156993138789,5.81919757306179,20,0,0,0.008,-1.113
19,10,10,-1.34802020441175,65.1472222222222,40.3819444444444,70.96278490637,5.38438113833393,0,27,25,,
19,12,12,-1.29672392696738,72.5416018662519,44.8118195956454,66.28956286568,7.66750218718996,0,28,0,,
19,21,20,1.32095055264186,52.6909547738693,73.0577889447236,33.0666662224183,5.80961653931677,0,43,0,0.032,1.17
19,22,21,-1.33786363077313,60.3542345276873,96.8754071661238,37.5743239997829,5.1966049985015,0,0,33,-0.045,1.705
19,23,19,-1.32379440964272,69.5690440060698,97.1198786039454,38.2330360094948,5.98617647082012,20,0,82,0.099,-0.213
19,24,19,-1.17726602502706,74.8945035460993,67.947695035461,30.8179955647158,5.85128098584312,20,0,0,0.065,-1.209
20,21,20,1.42552978304335,52.2294207317073,75.532012195122,35.9739991799197,6.28889386096525,0,43,0,0.032,0.126
20,22,21,-1.27440027600985,59.9787610619469,100.101769911504,33.519102448437,5.71704377813683,0,0,33,0.024,-0.286
20,23,19,-1.24159622127122,70.7335616438356,95.8780821917808,47.1294825776941,5.5437394384886,20,0,82,0.018,0.059
20,24,19,-1.32053910904138,76.8582930756844,62.8921095008052,36.629935358933,5.77827120486608,20,0,0,0.035,-0.416
20,25,10,-1.33571650736226,61.6960431654676,56.6357913669065,36.0211350341459,4.85571366391176,10,34,32,0.009,0.339
20,26,22,-1.32252149901714,65.3839122486289,73.8610603290676,26.6212126750348,9.52773026795285,0,0,0,0.056,-0.9
20,27,10,-1.32349959946361,68.7043269230769,25.9086538461538,39.7609982967967,5.40526642499046,10,0,0,0.028,0.019
20,28,12,-1.32356045861,76.1930184804928,32.2217659137577,64.585915514206,5.45849802171332,12,0,0,,
21,21,20,1.47398692789581,51.6183310533516,76.1798905608755,38.8387390500746,6.58457239847708,0,43,0,0.022,4.329
21,22,21,-1.22643919690049,60.5355411954766,99.2641357027464,35.7143943442323,6.14952865140085,0,0,33,0.113,3.584
21,23,19,-1.2021295857767,71.2751288659794,95.5863402061856,48.7381025955887,5.61138119689848,20,0,82,0.05,3.399
21,24,19,-1.31887963079449,77.3716617210683,61.2589020771513,39.7805322205488,5.87355670042444,20,0,0,0.117,1.392
21,25,10,-1.33431527215296,61.6232517482517,57.4624125874126,36.8550004969575,5.03837149368331,10,34,32,0.059,4.191
21,26,22,-1.3026509589241,66.1292569659443,71.3637770897833,31.6704966470759,12.0207845733117,0,0,0,,
21,27,10,-1.33445331111027,68.8831070889894,25.5098039215686,42.3221184389444,5.29623580091024,10,0,0,0.047,1.533
21,29,23,-1.33588294291486,77.1799568965517,28.5759698275862,57.1858756503061,5.82831393104712,0,0,46,0.115,0.614
22,21,20,-1.52065523235262,49.617758186398,85.1070528967254,40.7743792259145,7.12313683789013,0,43,0,-0.013,-0.923
22,22,21,-1.15996380242907,61.2364864864865,105.105405405405,45.8575871396281,6.43519742631455,0,0,33,,
22,23,19,-1.15283085034382,72.185520361991,101.233031674208,53.2166772946207,5.62504566452768,20,0,82,0.023,-0.394
