TimeStep,CellLifeId,Orientation,label,Center_X,Center_Y,InstantaneousGrowthRate,InstantaneousVelocity,divideFlag,Major_axis,Minor_axis,parent
1,1,-0.8864265435930776,1,119.64563106796116,39.46601941747573,0.06,-0.492,False,28.762432725099085,9.298480612749731,0
1,2,-1.28820226186432,2,108.22439024390243,62.66829268292683,0.148,-0.445,False,29.41951799609341,8.98258564530038,0
2,1,-0.90037585447068,1,116.9855072463768,39.66183574879227,0.327,-0.56,False,29.064600690571133,9.238937929866172,0
2,2,-1.2767033423899814,2,105.22065727699533,63.375586854460096,0.294,-0.383,False,30.16028392728882,9.159877245006577,0
3,1,-0.8956295380740128,1,113.38938053097344,41.43805309734513,0.272,-0.289,False,30.698961851817227,9.540213356843664,0
3,2,-1.260081189788475,2,101.22421524663676,66.1390134529148,0.248,-0.259,False,31.63154129776929,9.14753142310457,0
4,1,-0.8948425702035155,1,111.995670995671,41.04761904761905,0.621,0.069,False,32.06014697263114,9.363626147855117,0
4,2,-1.2599774064972955,2,99.26724137931036,66.75,0.21,0.421,False,32.87145349599462,9.139570796013146,0
5,1,-0.8850905170752799,1,109.86507936507935,47.32936507936508,0.088,0.221,False,35.16464197285757,9.32441984859288,0
5,2,-1.273033890292242,2,96.32217573221756,74.43096234309624,0.276,0.461,False,33.92183877695236,9.1490836041556,0
6,1,-0.8890021037376422,1,108.90196078431372,52.11372549019608,0.447,-0.028,False,35.603512749815266,9.324527019299266,0
6,2,-1.2652666544360327,2,94.86,79.912,0.513,0.268,False,35.30356603687028,9.212422107151829,0
7,1,-0.9025956273883897,1,107.45848375451264,54.72202166064982,0.231,0.677,False,37.83681097344837,9.587516400344182,0
7,2,-1.2621399942266398,2,92.61338289962823,84.5092936802974,0.191,1.186,False,37.868243490755546,9.254207862877657,0
8,1,-0.9101352371922817,1,105.76363636363637,64.68,0.827,0.48,False,38.99266699546777,9.2327283425147,0
8,2,-1.2553233955856007,2,90.57933579335791,95.06273062730628,0.418,0.902,False,38.82328579640785,9.081745981256338,0
9,1,-0.9184686718764203,1,105.04635761589404,70.25165562913908,0.193,0.104,False,43.12556522753434,9.276414056239023,0
9,2,-1.2573986915566333,2,88.76223776223776,102.7972027972028,0.213,0.208,False,40.91448021442105,9.12819293563508,0
10,1,-0.9302897814922501,1,105.06472491909383,71.15533980582525,0.761,-0.089,False,44.09048999207194,9.383048297311047,0
10,2,-1.2660166694784931,2,88.24745762711865,104.60338983050848,0.486,0.057,False,41.97895878657302,9.15808171698587,0
11,1,-0.9360687080159964,1,105.36716417910448,69.90746268656716,0.21,-0.075,False,47.89525343832285,9.551821932086302,0
11,2,-1.2534063662940087,2,87.11254019292605,105.92282958199355,0.254,-0.021,False,44.40672393542672,9.12166362577185,0
12,1,-0.9410471532771288,1,105.2,69.47941176470589,1.06,0.061,False,48.946037562064085,9.46155261610208,0
12,2,-1.2448408291382222,2,86.47634069400631,106.30914826498424,0.781,0.454,False,45.678316307737546,9.08098792531386,0
13,1,-0.9383217546699438,1,104.33420365535248,71.31853785900783,0.427,0.149,False,54.24598212748602,10.331804180671591,0
13,2,-1.1919734934866997,2,85.06086956521739,110.32463768115942,0.246,0.257,False,49.585419014956905,9.109565506875038,0
14,1,-0.9123760064788817,1,102.625,75.02551020408163,1.323,0.331,False,56.38343166901242,10.388143579103058,0
14,2,-1.1623342696867411,2,85.06,111.94571428571427,1.141,0.42,False,50.81535497961735,9.196463846233016,0
15,1,-0.8839728661988302,1,100.55503512880564,80.4543325526932,0.501,0.029,False,62.99664478963624,10.359189741749256,0
15,2,-1.1170115188952396,2,85.92727272727272,113.92467532467532,0.233,0.049,False,56.521499259336935,9.81235826944056,0
16,1,-0.8794315698766515,1,99.66363636363636,81.78863636363636,1.578,0.581,False,65.50220356690544,10.250938547412137,0
16,2,-1.1065699630575228,2,85.82608695652173,114.306905370844,1.455,0.668,False,57.68779280265888,9.906452709371326,0
17,1,-0.8942728942148636,1,96.56224899598394,89.75301204819277,0.356,-0.019,False,73.39243990817222,9.986218901943356,0
17,2,-1.0609999832838046,2,86.38028169014085,118.056338028169,0.277,-0.15,False,64.96197232836705,10.273265416927522,0
