CellId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength,AverageOrientation
1,-0.00648984599539335,39.9508723514838,31,-0.10764025173314,43.0132910187948,-0.384374538348115
2,0.0165590839615075,61.9994076527775,11,-0.380084186815245,81.8432041168767,-0.514929052160948
3,0.0544516297994782,9.12901285970616,2,-0.443668645261411,10.8927338370667,0.0640985881979934
4,0.0161396329832639,57.5195610836248,5,0.148370797258875,63.3181418265267,-0.40933629097343
5,-0.00178155592870925,63.6530959460036,2,-0.173089676137787,63.314703113993,-0.54251445491456
6,0.0207505831174364,44.9644035183996,3,-0.39300952190239,49.8526618509634,0.372352177366443
7,NaN,48.7925331202219,1,NaN,NaN,NaN
8,0.0638828763330642,41.6274602483372,3,-1.68241886080368,61.6815811042436,-0.479989070827289
9,0.00895754198186079,31.0754130830962,8,-0.0910946149402552,35.5043429162543,0.0184362347671509
10,0.031358322971072,32.4020659401795,6,0.456793046046075,42.8544815820287,0.368962678254709
11,0.0128996955680598,28.3307347774893,10,0.168534344435561,40.1846801670592,0.35924181404183
12,0.00485980989400412,39.0519373852411,5,-0.0865418651345578,40.8648073443942,-0.679406490035607
13,-0.00173490183217275,43.5138411887905,5,0.436496801581344,54.5346340340134,-0.211630708105659
14,0.00385639070757371,63.6165027888212,4,0.313370466522631,64.1632028894548,-0.261793051954424
15,0.0168830997550812,48.0760054361256,5,-0.235465706511143,56.6794371830848,-0.44025422542354
16,0.0275066392480435,28.5289923268217,7,0.197083686220832,39.4576501539046,-0.629059421622343
17,0.0112085265813887,43.5827558442839,5,0.480304581391156,47.5401155036708,-0.431265060865655
18,NaN,32.7300007638763,1,NaN,NaN,NaN
19,0.0300212111569758,24.7443732432559,5,0.17303337405376,27.8476513218244,-0.166129030718146
20,0.0183652049831296,33.6097221395985,6,0.0836163601279812,38.8021145779455,-0.419462088764603
21,0.0226983396020342,25.2858333323409,9,0.263350954284638,35.7145661159475,0.315239890029115
22,0.0119503170905175,31.710833080487,7,-0.15808782747515,36.2140350872416,-1.1476534226462
23,0.0191317335987179,60.9305107978126,3,0.318517934374855,66.1771325478702,-0.359147952558629
24,-0.0216310558535611,44.880447467666,10,0.037512573177356,45.6692974909837,-0.278728456732138
25,0.0121686704836863,31.0972165357304,9,0.333128928066339,36.6527727199226,-0.416111596541129
26,0.0141590876125733,27.3179289888287,8,0.0886286635160456,33.7942532163588,-0.62331025859495
27,-0.000996536540286271,25.9236218099669,4,0.23641152041429,26.7040632178288,0.298873917501909
28,0.0242110498616303,39.5390925141379,3,0.177447303266181,44.2395518513742,-0.384811778425522
29,0.0046969179170656,47.9902860252967,6,0.539165980439618,46.3012191934163,-0.436653090291882
30,0.00630318449306248,24.5783502146641,2,-0.115246633521259,25.0520161996585,-0.35542612193749
31,0.00728737856518981,34.0980501058063,6,0.0931317700848682,37.0976105612702,0.402989778879218
32,0.017465412462523,34.4138317658445,6,-0.214518616361498,41.5077444881589,-0.134628677020844
33,-0.0249707290038336,41.6893896757208,6,-0.104866826881072,35.3624778588539,-0.657117225913557
34,0.0302678766552308,28.4973886475136,5,0.13611290492428,36.452968743622,-0.444525571991162
35,-0.00200861346458755,29.1161608094191,5,-0.157346467794584,29.526474442103,-0.0291742806616813
36,0.0100122362472748,26.3743621217063,4,0.0212236195786512,28.2447732907302,-0.721866303646057
37,0.0193392694682443,22.8403315787576,4,-0.340469369009343,26.0761003452952,0.0485538010075493
38,0.00669794777460971,48.7902779070734,2,0.187196477975519,49.7906283613044,-0.738785435828623
39,0.0286963107933393,20.8098924754492,2,0.206745548513631,22.7648684391521,0.501159444716099
40,-0.0199413626026605,34.1141189511811,4,-0.455545787823854,30.1885736570962,-1.11232805411068
41,NaN,76.9751282355203,1,NaN,NaN,NaN
42,0.0213103408384465,26.0204420691475,3,-0.178103405760102,28.9753331437644,-1.18580015430969
43,0.0101016409269613,26.7019982000672,3,-0.170689864934992,28.4075532147907,-0.639690140401819
44,0.0168969190591071,42.2489215270885,3,-0.334142349501197,45.4877750689951,-0.263022200984208
45,NaN,19.5011793301207,1,NaN,NaN,NaN
46,NaN,28.1970496519925,1,NaN,NaN,NaN
47,NaN,NaN,1,NaN,NaN,NaN
48,0.00697900472549007,20.306914187747,2,-0.188953920178785,20.7411076095225,0.510033934988874
49,0.0248188595342416,39.4007344374461,2,0.0760486982979695,42.5640656933079,-0.992157386960609
50,0.00686396997653975,27.5276921086408,2,0.112275661823588,28.1063742456309,-0.00485530331198427
51,NaN,44.6471446244923,1,NaN,NaN,NaN
52,NaN,25.8335560586887,1,NaN,NaN,NaN
53,NaN,35.9634368569935,1,NaN,NaN,NaN
54,NaN,25.8105545396071,1,NaN,NaN,NaN
55,NaN,32.9083651516688,1,NaN,NaN,NaN
56,NaN,42.1717786746767,1,NaN,NaN,NaN
57,NaN,31.2229115578791,1,NaN,NaN,NaN
58,NaN,33.0657669478032,1,NaN,NaN,NaN
