CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
1,1.0,63.85190003789794,,,1,NaN,-1.6767623321578713
2.0,1.0,30.32037721552007,49.788025466634615,0.412,10.0,0.041,-1.390523863808577
3.0,1.0,31.24126854372828,48.792823691162575,-0.195,10.0,0.042,-1.5842243000757952
4.0,1.0,39.10211345013342,55.87406628305231,-0.101,8.0,0.051,-1.3446312895365908
5.0,1.0,37.17201678165208,49.39137000887777,-0.024,8.0,0.033,-1.3358979094230146
6.0,1.0,34.35008251696171,43.54462621378064,0.693,6.0,0.034,-1.6990640710519973
7.0,1.0,34.15574555647654,43.198591564013356,0.507,6.0,0.036,-1.5233909245477157
8.0,1.0,25.74290455720922,37.23657673083758,-0.264,8.0,0.032,-1.3117991474163697
9.0,1.0,26.76733854819228,36.85372712886795,0.861,8.0,0.03,-1.5843898388031938
10.0,1.0,30.43658751122252,38.109499129067615,0.828,5.0,0.038,-1.2555343505110546
11.0,1.0,30.198707569939,44.235698723070605,0.482,9.0,0.041,-1.2063335123920558
12.0,1.0,33.76273445667397,42.46885338219648,0.19,7.0,0.03,-1.3077440682439156
13.0,1.0,63.27725707703263,65.7396307761626,0.448,6.0,0.029,-1.335426538714868
14.0,1.0,32.847708365521065,36.12233193825605,1.632,3.0,0.034,-1.3168085957112108
15.0,1.0,23.821806713293917,41.15669911083295,2.275,6.0,0.054,-1.1580436709596171
16.0,1.0,17.83850669427334,27.57895259902751,0.066,10.0,0.027,-1.3996703111165698
17.0,1.0,21.841791135064263,33.59977566733893,1.243,10.0,0.032,-1.207727315420769
18.0,1.0,21.16675755809298,34.67935525737761,0.278,10.0,0.034,-1.1924978955134478
19.0,1.0,22.728705298293708,37.44846966506505,0.095,12.0,0.028,-0.9119884399942079
20.0,1.0,37.00659997424697,37.66566547588782,0.709,2.0,0.007,-1.1228650856090256
21.0,1.0,27.602479179745927,41.087508582338025,0.336,10.0,0.034,-1.152677415711311
22.0,1.0,25.028461368512783,40.06804549916241,0.105,10.0,0.038,-1.150359006216861
23.0,1.0,46.94104593324104,55.38291910139193,-0.403,5.0,0.044,-1.3758488613035267
24,1.0,25.310202584735155,,,1,NaN,-1.1722029175588224
25.0,1.0,26.087916356713954,32.47806504294045,0.585,7.0,0.021,-1.2037398198134484
26.0,1.0,24.99045781543427,42.170301945030175,-0.875,2.0,0.191,-1.3696296400214436
27,1.0,29.252077076399743,,,1,NaN,-0.9525603846442798
28.0,1.0,27.043202206451586,37.98118987613185,1.345,3.0,0.064,-0.9958255378425132
29.0,1.0,24.30815799748607,25.564695495945998,-0.426,8.0,-0.001,-1.6873234684237248
30.0,1.0,67.15545776019427,71.88070944285974,-1.565,2.0,0.053,-1.1647030430183631
31.0,1.0,34.60030279944985,44.20747841222381,-0.271,5.0,0.039,-0.8093128984074622
32.0,2.0,31.51396644905557,35.09214133363541,1.085,8.0,0.001,-1.4802334225075917
33.0,1.0,32.11860953702803,43.08121926165235,0.16,8.0,0.033,-1.3914969251226657
34.0,1.0,32.841737587041635,40.54005263056987,1.085,6.0,0.03,-1.281038423420184
35.0,1.0,49.911062115402245,70.37443845481437,2.204,2.0,0.227,-1.2093525718570128
36,1.0,30.30531114655877,,,1,NaN,-0.889303571648807
37,1.0,22.8422101366025,,,1,NaN,-2.003831654199985
38.0,1.0,26.515183407699368,40.48965837959634,-0.652,6.0,0.052,-0.6370771643103288
39.0,1.0,35.23070982149276,38.24850888529554,0.191,2.0,0.034,-1.1915007750158217
40.0,1.0,48.65493491175032,59.49298585096862,0.599,5.0,0.048,-1.1517894253013297
41.0,1.0,34.34316699587217,37.408524965051015,0.738,4.0,0.021,-1.1669367227092557
42.0,1.0,45.29296024388031,47.873197986656976,1.12,2.0,0.029,-0.9739082489546759
43,,26.900575715316304,,,1,NaN,-2.5342613156603506
44,1.0,24.04635032698688,,,1,NaN,-0.9354858362898668
45.0,1.0,28.52103702663424,47.219441765440365,-0.312,3.0,0.115,-0.4788554205461149
46.0,1.0,40.33161690795847,45.45332071795164,0.412,3.0,0.037,-1.1622208990377307
47.0,1.0,35.33200019950326,38.74159757700057,0.358,3.0,0.021,-0.5854901114123341
48.0,1.0,21.432929773065997,22.94176353519929,-0.087,3.0,0.009,-1.5698784720236398
49,,18.38105104038123,,,1,NaN,-1.4455127660018436
50.0,1.0,18.8457123601212,20.183259423874922,0.299,3.0,0.01,-1.5331486361130138
51.0,1.0,26.05428469438931,28.676926917050142,1.304,3.0,0.018,-1.17463831522687
52.0,1.0,24.84205718085363,27.403972242310118,0.973,3.0,0.016,-0.9536705137619353
53.0,1.0,24.788501935433462,27.6216472349043,1.504,3.0,0.02,-0.8774203362208137
54.0,1.0,53.61138104410655,56.59587116889236,0.247,2.0,0.033,-0.9664492950639927
55,1.0,25.530585096547156,,,1,NaN,-1.2020919124091582
56.0,1.0,25.0174599996906,27.438590144969805,0.603,3.0,0.013,-1.1253492001274852
57.0,1.0,30.10408351538112,31.814707801060408,0.264,2.0,0.019,-0.41666329700699384
58.0,1.0,55.3135365104708,56.215553272649245,1.367,2.0,0.01,-1.0505054844970565
59.0,1.0,29.075385545451983,30.288481091295324,1.514,2.0,0.013,-1.208685127479928
60,1.0,51.535912358003614,,,1,NaN,-1.5562456173745636
61,1.0,24.97074813655849,,,1,NaN,-1.2056080351098524
62,1.0,45.95926122271172,,,1,NaN,-1.0795397327144263
63,1.0,20.10291533421144,,,1,NaN,-1.2405983648146612
64,1.0,63.820788282272005,,,1,NaN,-0.9797462845027136
65,1.0,30.41212647969185,,,1,NaN,-0.7394870225725665
66,1.0,28.641188156330344,,,1,NaN,-0.18335519333473344
67,1.0,35.87212660699905,,,1,NaN,-0.4008048661335751
