TimeStep,CellLifeId,label,Orientation,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2
1,1,1,-1.48266828835066,38.0133418043202,115.417407878018,27.353476333229,8.83032479321864,0,0,0
2,1,1,-1.49065068416468,39.0061728395062,114.93024691358,28.3035462811821,8.81351233433218,0,0,0
3,1,1,-1.49420827730813,41.3649592549476,114.750291036088,28.9566273120871,9.12409916796975,0,0,0
4,2,2,-1.51085303942817,17.2006726457399,117.445627802691,30.7018484627591,8.9633972114287,0,4,3
5,2,2,-1.50497769187215,22.1757188498403,118.472843450479,32.026104673724,9.08735986422684,0,4,3
6,2,2,-1.52181520617788,26.2376660341556,117.240037950664,36.4394919781185,9.00235070149558,0,4,3
7,2,2,-1.53951522833906,28.3015530629853,115.107420189819,39.9605656301794,9.07101363927052,0,4,3
8,2,2,-1.56495871201855,26.7417534722222,114.817708333333,46.9772122790261,8.16577544087227,0,4,3
9,2,2,1.55255990852741,33.7297721916732,114.840926944226,47.3401250274847,8.85430354237052,0,4,3
10,2,2,1.54159755801817,34.7459074733096,114.477580071174,52.6824846721474,8.92407466352208,0,4,3
11,3,2,1.51832164665988,32.4375650364204,100.352757544225,33.8784227640694,8.92088135166325,2,8,7
11,4,2,-1.51665180536271,33.9519774011299,126.773305084746,24.9573001861822,8.71821911479533,2,24,0
12,3,2,1.48368781421642,32.519696969697,101.333333333333,36.0150649876253,8.712109001261,2,8,7
12,4,2,-1.4155154337556,33.2184325108853,129.037010159652,26.145237787484,8.16902513136553,2,24,0
13,3,2,1.49800175279654,34.1579234972678,101.539890710383,32.9420605092353,8.74558510796145,2,8,7
13,4,2,-1.45203418978197,34.6176470588235,127.364145658263,26.3174342042136,8.51492818425189,2,24,0
14,3,2,1.47491011939013,34.5796277145812,101.400206825233,35.2215759555173,8.73084520935659,2,8,7
14,4,2,-1.37244978197912,34.9952830188679,129.270889487871,27.9605895671222,8.26649188835755,2,24,0
15,3,2,1.46711397812069,36.6896551724138,100.440961337513,35.3811505993346,8.6508165566104,2,8,7
15,4,2,-1.32757870259679,36.8329207920792,129.191212871287,30.5942033436539,8.29592276490681,2,24,0
16,3,2,-1.31166227658796,32.5267314702309,101.831713244228,37.3027629506382,7.40553269637804,2,8,7
