ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_3,Neighbors_FirstClosestDistance_3,Neighbors_FirstClosestObjectNumber_3,Neighbors_NumberOfNeighbors_3,Neighbors_PercentTouching_3,Neighbors_SecondClosestDistance_3,Neighbors_SecondClosestObjectNumber_3,Number_Object_Number,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
28,1,252,748,56,69,39,25,45.226190476190474,46.861111111111114,3.3667462170776434,402,0.9838628381140276,17.91246396432554,1,0.33689839572192515,0.29702268467030646,51.89034915457973,44.64302857109943,3.1622776601683795,1.7754443131953184,2.0,9.807625002859831,9.284445943226622,13.504000267800597,103.25483399593905,0.6268656716417911,45.226190476190474,46.861111111111114,0,0.0,52.83381022150037,2,0.0,0.8264462809917356,0.0,0,1,42.37438380186905,0.7487546741514196,nan,199.9034426841297,3.0,24,0.21197425733595507,27.0,1,0.02860983102918624,0.7482078853046659
28,2,717,6764,125,125,49,36,86.40306834030683,79.96513249651325,7.356997129607571,1523,0.9937566611046875,30.2144461073691,1,0.10600236546422236,0.13592502244911722,129.15856855261862,114.33722053644648,3.605551275463989,1.917215095761886,2.0,15.135293121499888,14.410125182768267,47.03821681374346,257.4629867976521,0.47078135259356535,86.40306834030683,79.96513249651325,0,0.0,52.83381022150037,1,0.0,0.3067484662576687,0.0,0,2,34.51960232927385,0.9974331954815551,nan,169.8190226632312,3.0,24,0.20327288302518273,27.0,2,-0.6890179906284146,-0.7211984387385542
29,1,243,931,59,72,40,23,46.08641975308642,48.06995884773662,4.280289403421925,452,0.9846448719964231,17.58969042850512,1,0.26100966702470463,0.2336290623714693,57.53726379662764,50.0,3.0,1.592387624647095,1.4142135623730951,10.503808399063157,10.044245723230507,16.432628844167375,114.32590180780451,0.5376106194690266,46.08641975308642,48.06995884773662,0,33.57914915777299,9.429359334652665,2,0.0,0.0,55.164225676679,3,1,41.57282778184213,1.4836803089525485,nan,201.38712299308224,3.0,25,0.20643240324392625,28.0,1,0.860229276895943,1.2088477366255077
29,2,221,779,68,69,49,28,55.502262443438916,48.574660633484164,3.283837340868924,343,0.9837845291608475,16.774562271083887,1,0.28369704749679076,0.30452178235338345,47.936796024932015,42.37924020083418,3.0,1.709979257085324,1.4142135623730951,9.099071570675541,8.597675206708368,21.87458583636822,95.49747468305833,0.6443148688046647,55.502262443438916,48.574660633484164,0,140.12997838222262,9.429359334652665,1,1.0,9.565217391304348,47.59501052792778,3,2,32.22566007335303,44.04794579613819,nan,213.8669684593694,3.0,25,0.15068086626699106,28.0,2,-30.900805896867915,-31.390471863029084
29,3,315,1683,117,98,66,65,90.34603174603174,80.9968253968254,4.118449751543389,394,0.9942882544124338,20.026743534373637,1,0.18716577540106952,0.2428098095952852,63.103750908354854,57.4543296888929,3.605551275463989,1.7788197875266525,1.4142135623730951,7.101985796042612,6.73493746794742,57.81467589574699,127.68124086713189,0.799492385786802,90.34603174603174,80.9968253968254,0,174.0993789515066,40.35135564803585,4,1.0,6.748466257668712,47.59501052792778,2,3,35.638997600106926,4.0757024743521555,nan,173.89472513758335,3.0,25,0.20494582323822527,28.0,2,3.9429634057249103,1.0316929003121516
29,4,157,540,126,126,106,99,116.90445859872611,111.37579617834395,2.5734702309034363,205,0.9815815450305024,14.138550439257221,1,0.29074074074074074,0.3885803643623041,35.24267353201519,31.622776601683793,3.0,1.647080938324024,1.4142135623730951,6.974858324629157,6.732888456969787,34.77900826909594,71.25483399593904,0.7658536585365854,116.90445859872611,111.37579617834395,0,3.1935247933741726,40.35135564803585,3,0.0,0.0,87.83058874000685,2,4,72.14035149509003,43.783154301962675,nan,213.60217696519388,3.0,25,0.33773228587855253,28.0,2,30.501390258419278,31.410663681830698
30,1,94,105,54,53,49,32,50.97872340425532,41.712765957446805,1.783520460137752,99,0.9712478190073744,10.940041919714261,1,0.8952380952380953,0.5606888299575571,22.658418924803698,20.024984394500787,3.0,1.6142900189704523,1.4142135623730951,4.0,5.394306409770702,1.0760846360919505,45.89949493661166,0.9494949494949495,50.97872340425532,41.712765957446805,0,59.413647012530554,14.277022663704637,2,1.0,16.3265306122449,50.24601612112192,3,1,36.79075835920773,8.218759272788558,nan,222.08572773215795,3.0,26,0.1656601652654532,29.0,2,-4.523539039183596,-6.861894676037359
30,2,255,1100,61,79,39,29,45.8156862745098,55.023529411764706,4.3872150023022005,493,0.984934474829604,18.01877032173579,1,0.2318181818181818,0.22793503383701227,59.98347202526487,51.86520991955976,3.0,1.6154909521146825,1.4142135623730951,10.634705327542044,10.37281961448604,18.242990068530194,118.5685424949238,0.5172413793103449,45.8156862745098,55.023529411764706,0,104.62841281728733,14.277022663704637,1,0.0,0.0,44.704073646825485,3,2,42.84170727937812,6.958838998377534,nan,208.34596199145977,3.0,26,0.20562773028994066,29.0,1,-0.27073347857661645,6.953570564028084
30,3,464,3564,118,106,52,52,82.0603448275862,81.19181034482759,5.909255460327667,735,0.9948514424997904,24.306031118985995,1,0.13019079685746351,0.16922605677036517,91.38416341130375,83.86894538504703,3.605551275463989,1.7929292422919656,1.4142135623730951,10.735755778696886,9.261237116672525,54.13167493274369,185.62236636408616,0.6312925170068027,82.0603448275862,81.19181034482759,0,168.768908573879,44.704073646825485,2,1.0,3.389830508474576,49.393950687957336,4,3,36.14979904994038,42.06198040053921,nan,255.9289488599086,3.0,26,0.1412493553815524,29.0,2,26.55808238414729,32.61714971134342
30,4,165,621,126,132,103,105,115.7090909090909,117.35151515151514,2.7489765938083277,224,0.9802842664076475,14.494292838262302,1,0.26570048309178745,0.3637717404551044,36.88459731448232,32.802438933713454,3.1622776601683795,1.6337929660131325,1.4142135623730951,7.669613922856488,7.2881161526832585,38.56811062920154,75.49747468305833,0.7366071428571429,115.7090909090909,117.35151515151514,0,5.334767655313324,49.393950687957336,3,0.0,0.0,93.64756172900508,2,4,77.19441853104172,6.094105443766299,nan,219.69628240896017,3.0,26,0.3513687973442622,29.0,4,-1.195367689635205,5.9757189731711975
31,1,322,1456,64,82,38,26,46.077639751552795,56.57142857142857,4.586172935911192,658,0.9809285019767937,20.248040236149336,1,0.22115384615384615,0.2180467274074386,67.84288734740153,58.52349955359813,3.1622776601683795,1.7337714145807732,1.7071067811865475,13.282225934428155,13.186548210687883,20.56885915317504,136.2253967444162,0.48936170212765956,46.077639751552795,56.57142857142857,0,12.684665343575192,34.51908417825218,2,0.0,0.6211180124223602,88.99799219151235,3,1,42.96029355424979,1.5699080968716002,nan,209.91587008833136,3.0,27,0.20465481497979332,30.0,2,0.26195347704299365,1.5478991596638636
31,2,723,6536,122,112,46,26,76.26002766251729,73.3222683264177,7.530192729322499,1838,0.9846143883287959,30.340603007249587,1,0.11061811505507955,0.1327987258687297,128.2246743297555,112.0446339634344,3.605551275463989,1.9096500934764666,2.0,23.738408944317694,22.406140549913463,45.6274923703752,261.56349186104046,0.39336235038084877,76.26002766251729,73.3222683264177,0,159.51351788555314,34.51908417825218,1,1.0,1.2269938650306749,55.83826814850643,3,2,30.068018099290146,9.77616339853789,nan,265.7051122584465,3.0,27,0.11316311471660183,30.0,3,-5.800317165068918,-7.869542018409888
31,3,207,840,125,132,97,102,112.512077294686,115.79227053140097,2.9758765746238605,277,0.9843941772503714,16.23454913941803,1,0.24642857142857144,0.33603544196936197,43.65198414849027,38.2099463490856,3.605551275463989,1.7464244806044842,1.4142135623730951,7.950886586436348,7.6817699289982695,42.95438652429888,87.9827560572969,0.7472924187725631,112.512077294686,115.79227053140097,0,7.80181677087162,55.83826814850643,2,1.0,1.8018018018018018,88.99799219151235,1,3,74.61622527388143,3.5569846550196598,nan,223.25326706397982,3.0,27,0.3342223218283204,30.0,4,-3.1970136144049093,-1.5592446201141712
32,1,154,224,44,66,37,34,39.84415584415584,50.116883116883116,2.5000170655287857,183,0.9819252619686969,14.002817212590296,1,0.6875,0.39999726953403303,34.75433825440871,31.064449134018133,3.0,1.682287727299168,2.0,5.915269675632993,6.577921192567918,1.3028816905422314,69.55634918610404,0.8415300546448088,39.84415584415584,50.116883116883116,0,27.320638407345303,31.799691091849947,2,1.0,5.2631578947368425,48.47790010742358,3,1,47.95952020926,8.973153216599512,nan,218.88902330493087,3.0,28,0.21910427249907521,31.0,1,-6.233483907396952,-6.454545454545453
32,2,166,552,65,91,42,67,51.54216867469879,79.6867469879518,2.474128184394135,216,0.9772691290906218,14.538148590038452,1,0.3007246376811594,0.404182776910114,34.87633457387451,31.144823004794873,3.1622776601683795,1.7076663362850157,1.4142135623730951,7.768470067010935,7.393869242036402,43.3435382876867,71.84062043356595,0.7685185185185185,51.54216867469879,79.6867469879518,0,116.86432230248475,24.941603696882783,3,1.0,5.555555555555555,31.799691091849947,1,2,49.69551168956332,23.752452964886754,nan,233.6683230532181,3.0,28,0.21267543259701974,31.0,1,5.464528923145998,23.115318416523237
32,3,725,7268,124,124,45,32,76.37793103448276,81.98206896551724,8.138043811800534,1927,0.9842346901705644,30.38253889873249,1,0.09975233902036323,0.12287965303774287,133.3177810465818,116.51609330903607,3.605551275463989,1.8649362910095675,2.0,24.414834802141126,23.579568358513683,45.02275457083373,272.2914139223983,0.3762324857291126,76.37793103448276,81.98206896551724,0,35.815039290169956,24.941603696882783,2,0.0,0.0,48.47790010742358,1,3,38.195429383666,8.66060323038007,nan,274.36571548882654,3.0,28,0.13921356506083393,31.0,2,0.1179033719654683,8.659800639099544
32,4,199,870,124,140,95,110,110.96482412060301,123.65829145728644,3.1368666380922448,265,0.9877988704504482,15.91774699517169,1,0.22873563218390805,0.3187894530983862,45.75487021436975,39.6232255123179,3.1622776601683795,1.6800011501209902,1.4142135623730951,7.141911267421637,7.1256349055406965,43.53349265980645,88.56854249492379,0.7509433962264151,110.96482412060301,123.65829145728644,0,13.810204887192945,54.158662229916295,3,0.0,0.0,73.92258588050964,2,4,81.61539583198834,8.016749814680379,nan,231.2700168786602,3.0,28,0.35290089451936724,31.0,3,-1.5472531740829822,7.866020925885465
33,1,193,385,58,56,47,21,50.76165803108808,37.74611398963731,2.6965491014427743,263,0.9768351603986315,15.67594437773643,1,0.5012987012987012,0.3708443504570176,38.68813601047225,34.713109915419565,3.0,1.7761783749640176,2.0,8.325438908874665,8.278996197554413,8.429873025290352,80.87005768508881,0.7338403041825095,50.76165803108808,37.74611398963731,0,84.29893601584317,10.506656837028732,2,0.0,1.1111111111111112,36.798194245795194,4,1,37.61650906197029,51.11764035254878,nan,325.4833558413753,3.0,29,0.11557122165196901,32.0,3,-25.616273003394674,-44.235954975879935
33,2,180,259,45,59,38,22,40.46666666666667,39.84444444444444,2.798126351166509,213,0.9885110135087507,15.138795132120961,1,0.694980694980695,0.357382002990362,40.06210611282317,36.124783736376884,3.0,1.7150037728470036,2.0,5.715429483888635,6.0553414418788725,-1.7414772646542171,79.55634918610404,0.8450704225352113,40.46666666666667,39.84444444444444,0,79.40202955350752,10.506656837028732,1,2.0,10.588235294117647,37.25162351336441,4,2,47.44507560658382,10.291283496394254,nan,229.18030680132512,3.0,29,0.20702073519656136,32.0,1,0.6225108225108258,-10.272438672438675
33,3,631,6048,129,124,45,52,87.59904912836767,86.67036450079239,7.020925501447592,998,0.997200947200833,28.34456125481373,1,0.10433201058201058,0.14243136461052286,119.86420857045509,107.93516572461452,3.605551275463989,1.8635068565147153,2.0,10.128336778297795,8.9620208354793,53.336169443693294,235.9482681718907,0.6322645290581163,87.59904912836767,86.67036450079239,0,144.78562306126392,22.282887193556633,5,1.0,1.2987012987012987,35.32297192886855,4,3,41.20485284925259,12.161151520435563,nan,286.5268670092621,3.0,29,0.14380799008255174,32.0,3,11.221118093884911,4.688295535275145
33,4,203,750,71,86,41,61,54.49261083743843,74.35467980295566,2.710589952934412,265,0.9819253537547191,16.07692842495848,1,0.27066666666666667,0.36892337733246106,40.87127798886434,37.013511046643494,3.605551275463989,1.7677851214081497,1.4142135623730951,8.27720938009612,7.7356492096892175,51.574057085070194,83.1543289325507,0.7660377358490567,54.49261083743843,74.35467980295566,0,116.22453060206915,35.32297192886855,3,1.0,3.7735849056603774,36.798194245795194,1,4,43.92265143074625,23.176373865734874,nan,297.5420893545614,3.0,29,0.147618279907978,32.0,3,-21.88532019704433,-7.627389162561585
33,5,99,255,109,113,92,98,100.18181818181819,105.06060606060606,1.740056694639045,110,0.9689298569023498,11.227230955528665,1,0.38823529411764707,0.5746939183538722,22.683083933413855,20.615528128088304,2.8284271247461903,1.627524261406922,1.4142135623730951,4.993438317382943,5.610335704965528,50.70315641185526,46.52691193458119,0.9,100.18181818181819,105.06060606060606,0,169.5082618926721,22.282887193556633,3,1.0,5.0,23.297849075740984,6,5,60.91339159043077,33.15484757576894,nan,307.5205630645955,3.0,29,0.19807908447941985,32.0,3,23.80388714733543,23.07853709508882
33,6,105,280,124,132,110,112,116.61904761904762,121.57142857142857,1.934845756178668,117,0.9744761974120595,11.562445770562215,1,0.375,0.5168370640432889,24.52609301927459,22.47220505424423,2.8284271247461903,1.6005127054039983,1.4142135623730951,4.9923017660270625,5.505883411369628,33.0981250371198,50.526911934581186,0.8974358974358975,116.61904761904762,121.57142857142857,0,5.128730150819517,23.297849075740984,5,1.0,6.349206349206349,45.389917224662554,3,6,81.45867799277606,56.45055232660443,nan,330.816267815431,3.0,29,0.24623540592696452,32.0,3,40.241116584564864,39.589359605911326
34,1,209,360,45,61,36,21,40.133971291866025,39.99043062200957,2.9513451674664686,254,0.9894134414539859,16.312788383647018,1,0.5805555555555556,0.33882854876592855,44.092444492200194,39.20459156782532,3.1622776601683795,1.767010178340983,2.0,6.07373393411656,6.398882015808489,-5.7018798859190305,88.0416305603426,0.8228346456692913,40.133971291866025,39.99043062200957,0,67.46819865054816,10.737070523225096,2,3.0,20.61855670103093,38.969258699550394,3,1,47.75848793351093,0.3633155329101928,nan,229.54362233423532,3.0,30,0.20805843982008113,33.0,2,-0.33269537480064315,0.14598617756512766
34,2,200,432,59,59,47,23,50.87,40.14,2.693976448135801,271,0.9771930959802588,15.957691216057308,1,0.46296296296296297,0.37119849384429027,39.67799286117675,35.90264614203248,3.0,1.7917610142226998,2.0,8.519315477702765,8.425727417167437,10.338306063016853,82.2842712474619,0.7380073800738007,50.87,40.14,0,96.64881511078865,10.737070523225096,1,2.0,10.75268817204301,36.2383394013981,3,2,37.091886161598346,2.3963364147877733,nan,327.8796922561631,3.0,30,0.11312651267410459,33.0,1,0.10834196891191539,2.393886010362692
34,3,211,832,72,88,40,62,54.56398104265403,76.18957345971565,2.9584666397173303,281,0.9843309778708862,16.39065416446578,1,0.2536057692307692,0.3380129377073341,42.96960188525429,39.05124837953327,3.1622776601683795,1.736785954004586,1.4142135623730951,8.0,7.576861226981443,53.34241649396825,88.56854249492379,0.7508896797153025,54.56398104265403,76.18957345971565,0,97.966432017139,17.9530201279481,4,1.0,3.5714285714285716,36.2383394013981,2,3,45.0984008191864,1.8362811434555868,nan,299.37837049801703,3.0,30,0.15064014392277253,33.0,4,0.07137020521560089,1.8348936567599878
34,4,420,2700,103,97,43,52,72.5047619047619,76.85238095238095,4.940598568342767,627,0.9948790089298852,23.12489154112443,1,0.15555555555555556,0.20240462489860447,81.51377933739587,73.00684899377592,3.605551275463989,1.8435378765247825,2.0,9.422100695930256,8.238844743945071,55.17627649724863,161.48023074035524,0.6698564593301436,72.5047619047619,76.85238095238095,0,134.7843818682099,17.9530201279481,3,3.0,7.281553398058253,37.915018466415184,5,4,34.818461282141875,18.006396300914453,nan,304.53326331017655,3.0,30,0.11433385274132828,33.0,3,-15.094287223605761,-9.817983548411434
34,5,104,288,108,113,90,97,98.20192307692308,104.73076923076923,1.8639105915306453,112,0.9761710113918576,11.507254783503184,1,0.3611111111111111,0.5365064207177442,24.87455429826416,22.67156809750927,2.8284271247461903,1.6080841025436372,1.4142135623730951,4.797676428756346,5.397844567741926,49.09758868428682,49.35533905932738,0.9285714285714286,98.20192307692308,104.73076923076923,0,27.41201360727775,19.297127735101206,6,1.0,6.25,25.478741095536723,7,5,60.210020987321464,2.007181347239063,nan,309.52774441183453,3.0,30,0.19452221028435662,33.0,5,-1.9798951048951068,-0.32983682983683593
34,6,223,868,130,128,102,97,116.61434977578476,110.5067264573991,2.8146252853463065,289,0.9856897964221253,16.85029431422316,1,0.2569124423963134,0.35528708038198475,44.5599868392746,39.05124837953327,3.605551275463989,1.7921329560000892,1.4142135623730951,7.778041225861645,7.511447947439439,41.86673235984711,88.81118318204308,0.7716262975778547,116.61434977578476,110.5067264573991,0,105.80705877886264,12.191065855365279,7,1.0,6.140350877192983,19.297127735101206,5,6,71.22845312680579,37.550763281008955,nan,324.07763029027103,3.0,30,0.2197882435236509,33.0,3,29.015300647417092,23.83636195660671
34,7,114,315,124,134,109,113,116.2719298245614,122.69298245614036,1.9871975945701412,124,0.9755233955003585,12.047792665040703,1,0.3619047619047619,0.5032212210463721,25.89533154934081,23.853720883753127,2.8284271247461903,1.6301726186088084,1.4142135623730951,5.269651864139677,5.694271230671451,34.29544833039564,53.35533905932738,0.9193548387096774,116.2719298245614,122.69298245614036,0,46.78092761385963,12.191065855365279,6,1.0,7.462686567164179,25.478741095536723,5,7,82.38596202719097,1.1740416856147315,nan,331.9903095010457,3.0,30,0.24815773132357488,33.0,6,-0.3471177944862234,1.121553884711787
35,1,224,656,63,62,47,21,52.38392857142857,40.857142857142854,3.2466804557398374,335,0.9839056444888021,16.88803298257901,1,0.34146341463414637,0.30800690540151265,47.32358932268156,41.7612260356422,3.0,1.731842226628365,2.0,8.818725049825785,8.456194791564027,15.427412305447618,95.59797974644667,0.6686567164179105,52.38392857142857,40.857142857142854,0,129.15573484555085,14.464239606471168,2,1.0,1.8018018018018018,35.22025883888738,3,1,35.49409320193743,1.6751935998381715,nan,329.55488585600125,3.0,31,0.1077031314821609,34.0,2,1.513928571428572,0.7171428571428535
35,2,212,516,46,60,34,17,38.193396226415096,38.056603773584904,3.540024911677617,328,0.9872682531955075,16.42944866646031,1,0.4108527131782946,0.2824838878114279,48.72146239162218,42.42640687119285,3.0,1.6445575151635201,1.4142135623730951,8.310327217476967,7.749836840751641,-7.804288170542358,97.11269837220809,0.6463414634146342,38.193396226415096,38.056603773584904,0,52.1171338963823,14.464239606471168,1,1.0,2.727272727272727,43.53201979301702,4,2,49.93686232435465,2.739620021889523,nan,232.28324235612484,3.0,31,0.21498262990402894,34.0,1,-1.940575065450929,-1.9338268484246655
35,3,467,3355,103,95,42,40,68.91434689507494,71.95717344753747,5.699992471398833,909,0.9902555449424753,24.384480051691096,1,0.1391952309985097,0.17543882821209947,91.031107040393,80.72174428244226,3.605551275463989,1.8167619829784176,2.0,14.270234388188058,12.677190718974906,52.40421972174822,182.89444430272832,0.5137513751375138,68.91434689507494,71.95717344753747,0,86.09258448220118,12.211444985204258,4,3.0,3.9473684210526314,35.22025883888738,1,3,32.405622199791225,6.070760780763924,nan,310.60402409094047,3.0,31,0.10433097991770807,34.0,4,-3.5904150096869643,-4.8952075048434835
35,4,235,1102,78,90,40,61,57.765957446808514,76.9404255319149,3.4462898578530967,302,0.9905716676936916,17.297725082009,1,0.2132486388384755,0.290167119205394,50.01163691566442,45.60701700396552,3.1622776601683795,1.7070977039079156,1.4142135623730951,7.023884117558163,6.851369961172693,55.25954477814813,100.88225099390856,0.7781456953642384,57.765957446808514,76.9404255319149,0,74.39914268848993,12.211444985204258,3,2.0,3.875968992248062,36.482455007892874,1,4,43.35208254775005,3.288834402503112,nan,302.6672049005201,3.0,31,0.1432334981981246,34.0,3,3.201976404154486,0.7508520721992511
35,5,120,360,107,111,87,93,96.3,101.73333333333333,2.006904980443634,132,0.9796635506703245,12.360774464742066,1,0.3333333333333333,0.4982796942279481,27.95863777078038,24.839484696748443,2.8284271247461903,1.6409959445459563,1.4142135623730951,4.989400529829092,5.609824378520973,49.02396051766115,55.01219330881976,0.9090909090909091,96.3,101.73333333333333,0,20.221564536691943,24.085501998575698,7,1.0,5.555555555555555,27.269620690567294,6,5,56.939859765686826,3.549920189211284,nan,313.0776646010458,3.0,31,0.1818713571862278,34.0,5,-1.901923076923083,-2.997435897435892
35,6,129,368,124,133,108,110,115.75193798449612,120.84496124031008,2.0883538357641864,144,0.9781855826149642,12.815923738491737,1,0.35054347826086957,0.47884605705913447,28.340177648973583,26.076809620810597,2.8284271247461903,1.6643146572655347,1.4142135623730951,5.439117575489613,5.8871878503711494,33.891492609424496,58.18376618407356,0.8958333333333334,115.75193798449612,120.84496124031008,0,60.716753559750664,9.54490908182495,7,2.0,10.81081081081081,27.269620690567294,5,6,80.47269521816621,1.9197848650026559,nan,333.9100943660484,3.0,31,0.2410010855495376,34.0,7,-0.5199918400652734,-1.848021215830272
35,7,238,1050,132,131,102,96,118.25630252100841,111.6344537815126,3.280618051710062,340,0.9863682238048709,17.407785949022028,1,0.22666666666666666,0.30482061131095034,49.66381462871092,44.04543109109048,3.1622776601683795,1.7420361958615869,1.4142135623730951,8.825496865626258,8.172335311177738,38.965297493487206,99.05382386916239,0.7,118.25630252100841,111.6344537815126,0,99.06168190355737,9.54490908182495,6,2.0,7.2,24.085501998575698,5,7,72.93498335870065,1.9919281450643962,nan,326.0695584353354,3.0,31,0.22367921651037773,34.0,6,1.641952745223648,1.1277273241135077
36,1,238,630,46,59,32,14,37.19747899159664,35.87394957983193,3.762763329244758,417,0.9771065623946045,17.407785949022028,1,0.37777777777777777,0.26576213077975186,51.26342500867863,44.553338819890925,3.1622776601683795,1.6708129408136632,1.4142135623730951,11.095639122969429,10.906318154775702,-7.839640467870075,106.08326112068524,0.5707434052757794,37.19747899159664,35.87394957983193,0,31.509208042781424,16.05388496399321,2,1.0,6.4,44.02092544515013,3,1,51.28502094404521,2.39913119026782,nan,234.68237354639265,3.0,32,0.2185294965661622,35.0,2,-0.9959172348184566,-2.182654193752974
36,2,233,714,64,62,47,20,52.63519313304721,40.27896995708154,3.292407549884254,358,0.9837952985698561,17.22396045987371,1,0.32633053221288516,0.3037291054794099,49.86693673147691,43.32435804486894,3.0,1.7436729807521947,2.0,9.403652352312376,8.94090820318391,16.811600961779867,98.18376618407356,0.6508379888268156,52.63519313304721,40.27896995708154,0,133.0294824217959,16.05388496399321,1,1.0,2.6315789473684212,31.473075351372987,3,2,35.32521912826092,0.6304108043892604,nan,330.1852966603905,3.0,32,0.10698604536771483,35.0,1,0.2512645616186404,-0.5781729000613112
36,3,470,3780,103,93,40,33,66.97446808510638,68.29574468085106,6.485977462913541,1060,0.9865397476492533,24.462677409178383,1,0.12433862433862433,0.15417876576320907,97.14614273728502,84.8999411071645,3.1622776601683795,1.7412416426289434,1.4142135623730951,16.797453363311636,15.885496449333482,50.221366876599674,195.7228714274745,0.44339622641509435,66.97446808510638,68.29574468085106,0,108.7731843798647,11.366681753268763,4,4.0,9.917355371900827,31.473075351372987,2,3,30.752361881300228,4.143572180001675,nan,314.74759627094215,3.0,32,0.09770483474900908,35.0,3,-1.9398788099685618,-3.661428766686413
36,4,246,1160,80,90,40,61,59.0609756097561,76.45528455284553,3.5072292473055677,304,0.991811301349563,17.697935698969246,1,0.2120689655172414,0.285125359503731,52.23515346913266,47.43416490252569,3.1622776601683795,1.7182090582756722,1.4142135623730951,6.785471824689198,6.671053378131418,56.01372294733006,104.12489168102786,0.8092105263157895,59.0609756097561,76.45528455284553,0,54.19503772078286,11.366681753268763,3,1.0,5.970149253731344,36.74256956405833,2,4,42.11368848685381,1.3829077380420307,nan,304.05011263856215,3.0,32,0.1385090376102449,35.0,4,1.295018162947585,-0.4851409790693708
36,5,121,378,106,109,85,91,95.0495867768595,99.34710743801652,2.0939656727455183,137,0.9809680336830091,12.412170838050638,1,0.3201058201058201,0.4775627475730502,28.782284539233512,25.0,2.8284271247461903,1.6171642368462438,1.4142135623730951,5.098649469721795,5.588636028754402,48.93879992487986,56.42640687119285,0.8832116788321168,95.0495867768595,99.34710743801652,0,18.925280809915446,25.23895170926187,6,0.0,1.3513513513513513,28.86200081912516,7,5,54.397210908610724,2.693994664450012,nan,315.7716592654958,3.0,32,0.17226755255725595,35.0,5,-1.250413223140498,-2.3862258953168123
36,6,263,1147,132,131,101,94,117.84790874524715,110.17490494296578,3.2285335404950235,381,0.9858751703729027,18.29923496393627,1,0.22929380993897122,0.3097381481273607,51.96364249326401,45.60701700396552,3.605551275463989,1.8061369938073186,1.4142135623730951,9.441396865894317,8.702963620880764,39.15147757455949,103.29646455628168,0.6902887139107612,117.84790874524715,110.17490494296578,0,102.42742732376465,9.585547547163566,7,2.0,7.575757575757576,25.23895170926187,5,6,71.43946586649433,1.5156082238441153,nan,327.58516665917955,3.0,32,0.21807906198884802,35.0,7,-0.4083937757612546,-1.459548838546823
36,7,128,391,124,132,107,109,115.6953125,119.515625,2.1650288060911986,144,0.9797427037997976,12.766152972845846,1,0.3273657289002558,0.46188761885594815,29.11015904246491,26.076809620810597,2.8284271247461903,1.630339416937617,1.4142135623730951,5.547001962252291,5.829612569450769,33.98499114871984,59.01219330881976,0.8888888888888888,115.6953125,119.515625,0,58.6472918663199,9.585547547163566,6,1.0,6.578947368421052,28.86200081912516,5,7,79.2087431471881,1.3305417262514434,nan,335.24063609229984,3.0,32,0.2362742896281226,35.0,6,-0.05662548449612359,-1.3293362403100843
37,1,241,966,68,67,47,21,53.86721991701245,44.809128630705395,4.019093091251701,435,0.9811204435339478,17.517155313611116,1,0.2494824016563147,0.24881235077054692,56.1188490191403,48.46648326421054,3.0,1.651893883579391,1.4142135623730951,11.156210028467429,10.853257039971457,20.42570039261412,110.32590180780451,0.5540229885057472,53.86721991701245,44.809128630705395,0,143.05618097195807,19.816213971823373,2,0.0,0.0,24.627091231064178,3,1,33.716756092577725,4.694702078366331,nan,334.87999873875685,3.0,33,0.10068309907896439,36.0,2,1.2320267839652388,4.530158673623852
37,2,253,912,49,62,30,14,36.15415019762846,35.92490118577075,4.483903147662024,586,0.9578053739620928,17.94796937867892,1,0.2774122807017544,0.22301998216027824,55.73868667791431,47.51841748206689,3.0,1.596191866824572,1.4142135623730951,15.26260473426994,16.02027846801227,-8.235502969328632,119.39696961967,0.431740614334471,36.15415019762846,35.92490118577075,0,20.542828833549912,19.816213971823373,1,2.0,6.25,42.1810964202836,3,2,52.300985896250815,1.0445721796366396,nan,235.7269457260293,3.0,33,0.22187105396528142,36.0,1,-1.043328793968179,0.05095160593882042
