CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
0,1,39.05099105834961,39.05099105834961,0.0,1,NaN,0.047583106992987664
1.0,2.0,74.0,74.0,-3.411,4.0,0.04,3.141592653589793
2.0,3.0,159.0,159.0,-0.257,2.0,0.008,3.141592653589793
3.0,4.0,11.171918869018555,11.171918869018555,0.767,3.0,0.05,1.7894652881079947
4.0,5.0,28.174455642700195,28.174455642700195,-0.075,2.0,0.046,2.034443917435608
5.0,6.0,26.16482925415039,26.16482925415039,0.24,4.0,0.035,0.09065989575020908
6.0,7.0,20.214054107666016,20.214054107666016,-0.374,2.0,0.048,0.17985350493849092
7,8,30.074417114257812,30.074417114257812,0.0,1,NaN,0.24497867926188402
8.0,9.0,21.31328773498535,21.31328773498535,-1.835,3.0,0.205,0.11065720619096417
9.0,10.0,9.0,9.0,0.088,4.0,0.018,1.5707963267948966
10.0,11.0,27.159700393676758,27.159700393676758,-0.224,4.0,0.046,1.5232132281242874
11.0,12.0,24.081682205200195,24.081682205200195,0.042,4.0,0.001,0.8329812620680576
12,13,9.0,9.0,0.0,1,NaN,1.5707963267948966
13.0,14.0,14.0,14.0,0.244,4.0,-0.04,1.5707963267948966
14.0,15.0,25.0,25.0,0.207,6.0,0.056,1.5707963267948966
15,16,5.656853675842285,5.656853675842285,0.0,1,NaN,2.356194490192345
16.0,17.0,8.0,8.0,-0.195,2.0,0.029,1.5707963267948966
17,18,8.049844741821289,8.049844741821289,0.0,1,NaN,2.034443917435608
18.0,19.0,18.46091651916504,18.46091651916504,2.267,3.0,-0.16,1.6879050823384698
19.0,20.0,11.067972183227539,11.067972183227539,-0.047,2.0,-0.034,1.2490457207486463
20.0,21.0,16.970561981201172,16.970561981201172,0.478,12.0,0.053,0.7853981633974483
21.0,22.0,11.0,11.0,-0.007,4.0,-0.033,3.141592653589793
22.0,23.0,27.235776901245117,27.235776901245117,0.107,35.0,-0.0,1.9100889752044168
23.0,24.0,308.07720947265625,308.07720947265625,0.017,54.0,-0.002,0.01886568752049921
24,25,29.0,29.0,0.0,1,NaN,3.141592653589793
25.0,26.0,14.0,14.0,0.009,2.0,-0.025,3.141592653589793
26.0,27.0,16.0,16.0,0.656,2.0,-0.096,3.141592653589793
27.0,8.0,15.764815330505371,15.764815330505371,-0.04,3.0,0.029,2.896614057551693
28,28,9.21745777130127,9.21745777130127,0.0,1,NaN,1.3734008294274058
29,29,7.0,7.0,0.0,1,NaN,3.141592653589793
30.0,30.0,10.0,10.0,0.36,2.0,0.0,1.5707963267948966
31,31,12.727922439575195,12.727922439575195,0.0,1,NaN,0.7853981633974483
32,32,11.0,11.0,0.0,1,NaN,3.141592653589793
33,3,32.0,32.0,0.0,1,NaN,3.141592653589793
34.0,5.0,15.0,15.0,-0.047,2.0,0.026,1.5707963267948966
