ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_3,Neighbors_FirstClosestDistance_3,Neighbors_FirstClosestObjectNumber_3,Neighbors_NumberOfNeighbors_3,Neighbors_PercentTouching_3,Neighbors_SecondClosestDistance_3,Neighbors_SecondClosestObjectNumber_3,Number_Object_Number,Parent_RunOmnipose,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
1,1,253,312,44,129,32,103,37.794466403162055,115.14624505928853,1.2802571796330455,268,0.9009294002243059,17.94796937867892,1,0.8108974358974359,0.7810930615414517,27.312276313713657,25.495097567963924,6.0,2.783953150552001,2.8284271247461903,11.0,11.852590701087836,-3.970793921189988,63.798989873223334,0.9440298507462687,0.49558400741230185,0.03068363533753847,0.1538555543595478,0.11408153735363977,0.021082339531357998,0.01774005995348298,0.037085470302095414,0.04099666413546277,0.04471836994714132,0.006826341518741548,0.007806462536654231,0.010396897411897714,0.004214342096905438,0.004008534335407714,0.0038468313031535754,0.019053399377954697,0.007502807868161202,0.004086635941503334,0.006541958850692246,0.006192490104818143,0.0028437237371479436,0.016324452513855343,0.004077171531442352,0.009244956222083437,0.0078976094935546,0.008593390658841443,0.007518786255780298,0.006179540605761211,0.0068127525404650755,0.003946487638241385,37.794466403162055,115.14624505928853,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,0.0,0.0,nan,0.0,1,1,nan,0.0,0,0.0,0.0
2,1,224,270,44,129,34,102,38.651785714285715,114.69196428571429,1.3826089442229963,234,0.9297925590748622,16.88803298257901,1,0.8296296296296296,0.7232703102191949,27.877845488241014,26.1725046566048,5.0,2.5427022149661194,2.23606797749979,9.0,10.261387592402656,-4.125983803260867,62.384776310850235,0.9572649572649573,0.41635862484770286,0.02871168975463411,0.14420596167170444,0.10041593504845145,0.024323193112886877,0.02016631198216251,0.04383191552253552,0.04962746144733482,0.04260620870829529,0.010994523493435757,0.013001059728946074,0.013475214404645105,0.009620388008449393,0.012309628357673054,0.015058630975135691,0.020662790494831846,0.0031074625677385346,0.006114368992370111,0.005738983458775047,0.008994675462109004,0.0006352915318940392,0.006977132628820854,0.002877470699616527,0.0021404853147789235,0.010622124954277765,0.007130871291843066,0.0069865778592779525,0.0040694306996246305,0.005478730159387784,0.006216529648464749,38.651785714285715,114.69196428571429,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,0.9702409094986449,0.9702409094986449,nan,0.9702409094986449,1,2,1.0,1.0,1,0.8573193111236606,-0.45428077357424
3,1,235,280,47,129,37,101,41.280851063829786,114.38723404255319,1.4037464018691193,244,0.9364568526698799,17.297725082009,1,0.8392857142857143,0.7123793860974305,29.273736749602858,27.294688127912362,5.0,2.5559555578403996,2.23606797749979,9.0,10.268722939235122,-3.73011071557675,64.38477631085024,0.9631147540983607,0.4016258966614272,0.008906474940016442,0.1418187323004776,0.10115956699162562,0.009730902644096361,0.005898966593181016,0.046935637190204334,0.053604897022710596,0.045551339868419666,0.004003438067032584,0.003912225889035096,0.004537519112537332,0.010333801614184384,0.019403425049720775,0.0161695142666014,0.025018686570087312,0.0009178513278232923,0.004807141887647225,0.0013404690455933682,0.003366399443581649,0.005532966070089005,0.007076403263991717,0.0046533318222294505,0.0006596151573790459,0.015386152817051331,0.0020335835510230885,0.0031687563773751906,0.002688962334069282,0.0011554961937983025,0.002504944849282819,41.280851063829786,114.38723404255319,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,3.5680492885699984,2.646666796797495,3.0,3.6169077062961397,1,3,0.9864916603647113,2.0,1,2.629065349544071,-0.304730243161103
4,1,243,319,23,132,12,103,16.954732510288064,117.09053497942386,1.4537502962474507,261,0.9377316120413055,17.58969042850512,1,0.7617554858934169,0.6878760421107316,30.035717825739173,28.160255680657446,5.0,2.5585878946249077,2.23606797749979,9.384139223472616,10.433226580006258,-4.594555829584561,66.62741699796952,0.9310344827586207,0.38694921851346054,0.012847950563098565,0.1438174793982074,0.09395806421457932,0.010694608389520226,0.010075356690727972,0.03544272544684924,0.0633332077800563,0.03729973687973595,0.006769603694876776,0.0072925959283867605,0.0077028273561100345,0.016441400322319215,0.01609195495544352,0.021672423426048786,0.017666975739488663,0.0028068057088543774,0.002379380270515,0.0030095242938720014,0.006090416963722747,0.002337111485801464,0.0027112355416438957,0.0036132750923093056,0.0059459644425112045,0.008920307179187122,0.0018487211770543744,0.0036116771395841426,0.0035132697302083325,0.0017407185243818813,0.004903590065064503,16.954732510288064,117.09053497942386,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,0.0,0.0,nan,0.0,2,1,nan,0.0,0,0.0,0.0
5,1,262,330,28,134,17,104,21.83206106870229,118.14885496183206,1.479745813123566,278,0.9423181491039135,18.26441241104166,1,0.793939393939394,0.6757917414810047,31.732173362957017,29.427877939124322,5.0,2.6035333927043145,2.23606797749979,9.689598798355712,10.621346968955137,-4.818277138941485,69.79898987322333,0.9424460431654677,0.38520642115544185,0.019755615107978967,0.1341428069228255,0.09872504008068367,0.018698478722472378,0.011597807009685322,0.044516885334897886,0.05335523166798103,0.04428480984603314,0.012159767435537781,0.00897250363950797,0.007120935825762742,0.013729606851160234,0.018483599889236764,0.018688527251259773,0.023438191103172714,0.004973418023894799,0.0022719984542150786,0.004618889520746052,0.004427760056541377,0.005200758190149825,0.0033303500727802026,0.005207315009630449,0.0023763044074458796,0.013763184420861118,0.0018461187700952212,0.002418022408292706,0.001670431479807752,0.003063452568037309,0.002790495036458102,21.83206106870229,118.14885496183206,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,4.990829094638233,4.990829094638233,nan,4.990829094638233,2,2,1.0,4.0,1,4.877328558414227,1.058319982408193
6,1,286,363,32,134,21,101,26.02097902097902,116.76923076923077,1.6484410709053272,311,0.9584135655558232,19.08262324195121,1,0.7878787878787878,0.6066337569779173,36.065986024767355,32.55764119219941,5.0,2.5602546386767076,2.23606797749979,9.219357446380844,10.292618068240774,-3.6005999440722842,76.97056274847714,0.9196141479099679,0.3435344432021288,0.004890040793827925,0.11544824209471209,0.09687631968956334,0.001006272359904552,0.002487631192337833,0.04538759408235358,0.05457544364159869,0.04627981821170081,0.00208074553007763,0.0010173435960945984,0.0016904014953200203,0.01825057970589463,0.027422650100437946,0.021674753045611114,0.026098841251145803,0.0005121372567560554,0.0016302528895782763,0.0009116222381760516,0.0015214954500304496,0.013646333228625237,0.005343964764978723,0.010375595299825627,0.006012382642566564,0.01575505899348737,0.0011321137279676197,0.00011729341737937426,0.0010615220624158159,0.001963560810416238,0.0012085065070296162,26.02097902097902,116.76923076923077,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,9.07193817153224,4.410260369152485,nan,9.401089463790719,2,3,0.9649879629880942,5.0,1,4.188917952276729,-1.379624192601284
7,1,307,370,34,134,24,97,28.172638436482085,114.57328990228012,1.769701885585154,327,0.964732948530683,19.77080019204319,1,0.8297297297297297,0.5650669235001402,38.88772466628741,36.05551275463989,5.0,2.578367698275883,2.23606797749979,9.0,10.236438301957303,-2.186070074360909,82.62741699796952,0.9388379204892966,0.30068041556438074,0.007677399114552567,0.11328366325713482,0.08153534527808971,0.0020844813816721496,0.004107488344372506,0.04020721953343465,0.05753801513100306,0.03813400461906291,0.0005786545222795916,0.0032318827428848853,0.002241910780673652,0.02531147696532787,0.024053694040071363,0.02861190926400312,0.02118608949207298,0.001527743731652607,0.0009124180401115033,0.00323778815565869,0.0011654847284450866,0.013208991039100695,0.010618319091723713,0.011293211510028054,0.013060959890890648,0.012986143443747463,0.0002362018038488994,0.0007486427524188891,0.0009873431865710751,0.0029273147468458654,0.0005066044579580272,28.172638436482085,114.57328990228012,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,11.496866362072028,3.074377096497267,nan,12.475466560287986,2,4,0.921558028031509,6.0,1,2.1516594155030653,-2.19594086695065
8,1,329,390,32,135,22,96,26.437689969604865,114.46808510638297,1.8645467493005004,354,0.9698695670469049,20.466944330257718,1,0.8435897435897436,0.536323372087698,41.90028967291934,38.2099463490856,5.0,2.5483621038733024,2.23606797749979,9.0,10.207947949382941,-0.17447254583852392,87.79898987322332,0.9293785310734464,0.2842986928655227,0.010976620549271704,0.10584445830693895,0.07854725912256258,0.010176862394277555,0.00658914852382501,0.04342059841317521,0.05135589866402687,0.038848707198605996,0.009365147783628125,0.005368710976843765,0.004484781206499892,0.024711027106438466,0.024424230297655846,0.026986715289248498,0.022653303119562207,0.007460148992651666,0.00420279927901771,0.003582998297501945,0.003365849825323987,0.012280179758946035,0.011155488934932511,0.013076549973854124,0.013747923580870068,0.014247750346173456,0.003964123617809022,0.0029364756073851873,0.0017148244097695909,0.002786193876788244,0.0026004186421638067,26.437689969604865,114.46808510638297,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,9.838888428670403,1.7381352743096206,nan,14.213601834597606,2,5,0.6922164095466198,7.0,1,-1.7349484668772206,-0.10520479589715137
9,1,353,410,39,136,29,95,33.40226628895184,114.84985835694052,1.8896978295760571,372,0.9728020664098803,21.200319792199185,1,0.8609756097560975,0.5291851344425496,44.36661838596123,40.19950248448356,5.0,2.60315868162192,2.23606797749979,9.0,10.27699250343682,0.834259713574306,91.55634918610404,0.9489247311827957,0.2781272025318765,0.00852798311643301,0.09912664747910567,0.07992339357967118,0.010044224115252978,0.006255861589257437,0.047883995877998055,0.0461861311257494,0.04169255166708979,0.007790805185921115,0.006585444789874643,0.004677675514696285,0.0225637898476244,0.02754333316006702,0.023865566741955373,0.02564489121229207,0.006031914520533329,0.004701314727638666,0.004712651909735836,0.0035074892731502905,0.015366507948768407,0.009537043014812476,0.016091811286406785,0.011865461439720996,0.01690113345275952,0.003357865163231494,0.0031187634739208796,0.00259310426811153,0.00319501990368898,0.0025887178427708287,33.40226628895184,114.84985835694052,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,16.59945779617001,6.9750321951120755,nan,21.188634029709682,2,6,0.7834133041750143,8.0,1,6.964576319346978,0.3817732505575435
10,1,375,484,40,137,29,93,34.501333333333335,114.288,2.0296801601131924,407,0.9775888405304782,21.850968611841584,1,0.7747933884297521,0.49268846375491565,48.24847681420191,43.104524124504614,5.0,2.5805555374500546,2.23606797749979,9.408031128974697,10.157428447445616,1.8031180386762078,97.79898987322333,0.9213759213759214,0.2569778413755037,0.002527826530635846,0.08880755868452399,0.07695017667061714,0.0001833549383533466,0.0012306836124502014,0.0411806585108213,0.04719931714868188,0.04022261619580899,0.0009487346983273759,0.0008862574380094193,0.0005757241397234721,0.023883835578535594,0.026961307245477642,0.02607978825568615,0.02472450548540186,0.0010927787622014658,0.0008301824742937057,0.0004115533637221488,0.00042798630136202365,0.017756474483259833,0.012182962169810808,0.01712631862842801,0.013665994724119364,0.016450740541681073,0.0009367173781827983,0.0003972079314448373,0.0010370941766376656,0.00015930056674770071,0.00044675616837171184,34.501333333333335,114.288,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,17.769001174916596,1.23435537075405,nan,22.42298940046373,2,7,0.7924456840954986,9.0,1,1.099067044381492,-0.5618583569405189
