CellId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength
1,NaN,9,1,NaN,NaN
2,-0.000730732514057308,16.6698722839355,35,-0.412790656089783,20.4391269683838
3,0.0572755187749863,18.9736614227295,5,0.149243161082268,25.9528903961182
4,NaN,16.4746150970459,1,NaN,NaN
5,NaN,11,1,NaN,NaN
6,NaN,15.969799041748,1,NaN,NaN
7,NaN,7.07106781005859,1,NaN,NaN
8,NaN,9,1,NaN,NaN
9,-0.180206716060638,18,3,-1.56978356838226,14.3402404785156
10,-0.0494010336697102,32.7273101806641,16,-0.01899210549891,21.9166927337646
11,NaN,16.5544185638428,1,NaN,NaN
12,0.0210902206599712,9.48683071136475,21,-0.444797098636627,23.2259750366211
13,-0.112432479858398,15.4127130508423,2,-1.66188561916351,13.206356048584
14,NaN,8.48528099060059,1,NaN,NaN
15,0.0162545833736658,15.7735509872437,3,0.627983927726746,16.2311611175537
16,-0.00816994067281485,16.5469017028809,17,-0.501170456409454,20.344051361084
17,-0.00874802004545927,18.0249805450439,14,-0.36742290854454,23.0396118164063
18,NaN,11,1,NaN,NaN
19,-0.0371230989694595,13,3,-0.222466364502907,11.6666669845581
20,-0.00119672424625605,18.5936279296875,29,0.462218523025513,20.6774101257324
21,-0.0443615391850471,18,6,-0.24289958178997,18.5567569732666
22,NaN,14.1421356201172,1,NaN,NaN
23,NaN,14.7512712478638,1,NaN,NaN
24,0.00274300575256348,13,8,0.193715408444405,13.5602169036865
25,0.103384971618652,11,2,0.626200377941132,13
26,0.0208400879055262,13.8636207580566,2,0.26708984375,14.3108339309692
27,-0.00404161075130105,12.7279205322266,34,0.0906539633870125,17.3842315673828
28,-0.0248727705329657,16.9705619812012,17,0.127111092209816,14.5941553115845
29,-0.00472966814413667,9,34,0.0217069741338491,20.6368865966797
30,-0.00997331365942955,11,12,-0.551683187484741,20.228609085083
31,NaN,7.51860427856445,1,NaN,NaN
32,NaN,6,1,NaN,NaN
33,NaN,8.59785270690918,1,NaN,NaN
34,-0.159554794430733,15.6283760070801,4,-0.268137603998184,11.578465461731
35,NaN,10,1,NaN,NaN
36,0.0981910526752472,8.49705791473389,3,-0.8607177734375,9.57168674468994
37,NaN,8.9442720413208,1,NaN,NaN
38,-0.132360935211182,19.3372268676758,2,-0.463602691888809,16.1686134338379
39,-0.00304246670566499,18.3357563018799,44,-0.13472492992878,23.0606250762939
40,NaN,31.384241104126,1,NaN,NaN
41,-0.00565938930958509,15,30,-0.084914818406105,23.4508266448975
42,NaN,23.6355800628662,1,NaN,NaN
43,NaN,7,1,NaN,NaN
44,-0.0649500861763954,17.4413299560547,8,-0.206588745117188,18.2558822631836
45,NaN,7,1,NaN,NaN
46,-0.0211948528885841,18.7829704284668,32,0.14470799267292,23.4141731262207
47,0.0086100185289979,6,72,0.184322223067284,20.250846862793
48,0.0242095440626144,12.3693161010742,7,0.0622267946600914,20.547607421875
49,-0.166901662945747,16.9705619812012,2,-0.484415680170059,13.6282367706299
50,-0.169353723526001,16.6206550598145,2,1.22733557224274,13.3103275299072
51,-0.0274578165262938,17.2000007629395,27,-0.427886575460434,16.5104160308838
52,-0.0676064714789391,18.4373111724854,7,-0.942481637001038,19.1042003631592
53,-0.00795911625027657,16.5469017028809,14,0.0525832399725914,18.5014553070068
54,NaN,6.40000057220459,1,NaN,NaN
55,NaN,10,1,NaN,NaN
56,-0.00989403761923313,13.4350271224976,20,0.606817603111267,20.4043273925781
57,-0.379803419113159,23.4008541107178,2,-2.771240234375,15.4446535110474
58,-0.00947018433362246,16.9705619812012,12,-0.325785309076309,22.0381107330322
59,-0.0313227511942387,19.2301826477051,10,-0.0547403953969479,18.9016609191895
60,NaN,8.22192096710205,1,NaN,NaN
61,0.0612362623214722,6.32455492019653,2,0.01922607421875,6.96227741241455
62,NaN,9.1923885345459,1,NaN,NaN
63,0.00560739310458302,9.3914852142334,60,0.26306015253067,18.0634880065918
64,-0.291545629501343,14.3880281448364,2,0.604024231433868,10.1940135955811
65,-0.0199635475873947,10.2859125137329,18,0.222728595137596,11.251012802124
66,-0.0196305122226477,9,4,-0.503275573253632,10.4330768585205
67,NaN,13.1397819519043,1,NaN,NaN
68,NaN,8,1,NaN,NaN
69,-0.313797950744629,27.0180606842041,2,-2.80322265625,18.7786827087402
70,0.0139872515574098,7,17,-0.0391582399606705,11.8878898620605
71,-0.0250467751175165,26.5434341430664,19,0.143959447741508,20.3759059906006
72,0.0427627824246883,7,6,-0.0115695530548692,9.56251335144043
73,0.000452672276878729,12.7279205322266,31,-0.156521707773209,19.6762619018555
74,-0.00489832647144794,17.6776695251465,89,-1.0059700012207,20.8152618408203
75,-0.0146489618346095,13,10,0.216617837548256,19.60666847229
76,0.149348020553589,6,2,-0.6597900390625,7.6957426071167
77,-0.208844587206841,17.2000007629395,2,0.12125650793314,13.1961946487427
78,-0.103407569229603,24.6000022888184,6,0.998935282230377,24.5452346801758
79,-0.0421192646026611,8.49705791473389,2,0.20688883960247,7.99275541305542
80,-0.0701136216521263,12.5219802856445,4,-0.409311920404434,11.2088317871094
81,-0.0269115902483463,15.8089561462402,24,0.144512593746185,11.9831209182739
82,NaN,15,1,NaN,NaN
83,NaN,13.5901546478271,1,NaN,NaN
84,-0.0144659383222461,19.7620983123779,27,0.179223328828812,18.5738296508789
85,-0.0121272755786777,17.8885440826416,41,-0.0391061678528786,17.8053684234619
86,NaN,7.77817440032959,1,NaN,NaN
87,NaN,13.5901546478271,1,NaN,NaN
88,-0.0197338089346886,18.4390907287598,28,-0.0787934809923172,21.2845363616943
89,-0.0143929962068796,17.2000007629395,30,0.370396584272385,23.0635356903076
90,-0.269985288381577,18.9557571411133,2,2.47267651557922,13.6943759918213
91,NaN,6,1,NaN,NaN
92,NaN,17,1,NaN,NaN
93,-0.0570327118039131,15.6000003814697,5,-0.025431314483285,15.5569858551025
94,-0.0181988086551428,16.2000007629395,10,-0.0866007506847382,18.397403717041
95,-0.0150288064032793,16.0863056182861,13,-0.571921348571777,18.3960227966309
96,NaN,13.4350271224976,1,NaN,NaN
97,NaN,17.2582206726074,1,NaN,NaN
98,NaN,6,1,NaN,NaN
99,NaN,8,1,NaN,NaN
100,-0.127901390194893,18.859806060791,3,-2.19600415229797,16.2936382293701
101,NaN,15.0372085571289,1,NaN,NaN
102,-0.104311622679234,13.5871181488037,3,-0.328409820795059,12.0754365921021
103,0.0020075945649296,15.504340171814,13,0.337214529514313,20.3598499298096
104,-0.00736408028751612,15.7648153305054,28,0.233844578266144,20.0722713470459
105,-0.0294748805463314,16.2634544372559,11,-0.510498046875,18.8769702911377
106,-0.0820794105529785,18,4,-0.571807861328125,17.2203311920166
107,NaN,18,1,NaN,NaN
108,NaN,16.6206550598145,1,NaN,NaN
109,0.0348802395164967,18.1596870422363,2,-0.991800963878632,19.1613006591797
110,-0.0310370288789272,18.246862411499,10,0.125288903713226,20.3149681091309
111,NaN,7,1,NaN,NaN
112,NaN,17.8885440826416,1,NaN,NaN
113,NaN,13.4350271224976,1,NaN,NaN
114,-0.128618240356445,8.82522583007813,2,-0.104736328125,7.41261291503906
115,0.0180223789066076,18,2,-0.08917236328125,18.5
116,NaN,7,1,NaN,NaN
117,0.0589273236691952,10.9825038909912,3,0.0176459420472383,13.6940727233887
118,NaN,7.77817440032959,1,NaN,NaN
119,NaN,17.2534065246582,1,NaN,NaN
120,-0.122574888169765,13,2,1.1082763671875,11
121,NaN,19.8077297210693,1,NaN,NaN
122,NaN,8.49705791473389,1,NaN,NaN
123,-0.356455415487289,20.6017875671387,2,-1.86936438083649,13.8364276885986
124,NaN,9.89949417114258,1,NaN,NaN
125,NaN,7.07106781005859,1,NaN,NaN
126,NaN,11.1803398132324,1,NaN,NaN
127,NaN,9.53514099121094,1,NaN,NaN
128,0,9,2,0.258341461420059,9
129,0,7,2,-0.649373352527618,7
130,-0.126994237303734,12.5219802856445,3,0.255547404289246,10.009521484375
131,0.0398931503295898,11.6275539398193,3,0.12752278149128,12.8369226455688
132,-0.00752725079655647,22.467830657959,41,-0.887893795967102,19.1727867126465
133,NaN,18.0127601623535,1,NaN,NaN
134,-0.0368457287549973,22.3438377380371,21,-0.826788067817688,17.4647922515869
135,NaN,5,1,NaN,NaN
136,-0.0347793512046337,19.5051975250244,13,-0.118896484375,21.4759616851807
137,NaN,16.761962890625,1,NaN,NaN
138,-0.0774673968553543,22.5558128356934,7,0.3603515625,14.2222595214844
