CellLifeId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength
73,0.0476534555843226,9,19,3.14089303709247,19.9473684210526
74,0.0167933817707185,17,12,5.81533913581101,20.5833333333333
75,0.0339275647699808,28,2,28.2467821503448,29.5
76,0.0356234342364921,15,11,-2.95325161465472,20.0909090909091
77,0.027629118178314,11,25,-1.9969259739571,16.32
78,0.0356234342364921,20,11,10.4027542027924,26.1818181818182
79,0.0288819699603282,22,12,11.6218579061331,28.6666666666667
80,0.0306704767944467,19,12,7.83048698891268,24.4166666666667
81,0.0278208493284716,20,12,6.74050960159638,24.3333333333333
82,0.0260064295447081,15,16,2.49492351728464,21.8125
83,0.0357288378285664,17,14,4.95511895439933,24.6428571428571
84,0.0356054990620172,17,10,-3.32054774912816,22
85,0.0237191398119986,15,23,-2.37183311289292,21.304347826087
86,0.0306583077310574,22,13,-0.173348213403564,32.4615384615385
87,0.0673187302527621,9,14,2.01338800140419,23.0714285714286
88,0.0267687826051521,21,12,1.44736632026609,25.75
89,0.0323289747472067,19,12,3.30970367382459,24.8333333333333
90,0.0317370920703707,19,14,4.69756750989364,26.2142857142857
91,0.0181572191135545,18,9,9.1186288362854,20.6666666666667
92,0.030564470770114,20,14,1.00313891386419,27.2142857142857
93,0.0343117216546695,18,14,2.72099102145625,25.8571428571429
94,0.0358938953512562,16,14,9.11104255054412,22.7857142857143
95,0.0373455641216008,14,13,7.98455340396301,19.1538461538462
96,0.0277401915143553,15,15,5.97094456775744,19.2
97,0.0308065413582198,14,15,5.76171411373867,18.9333333333333
98,0.0345684287325208,15,14,2.3863328970832,21.2142857142857
99,0.0258864498375706,18,14,1.35117548425592,23.2142857142857
100,0.0368496787450147,17,12,2.65337819139021,23.9166666666667
101,0.0289609402018492,19,12,3.41776386896543,24.5
102,0.0367355032466858,18,11,1.95840715652255,24.0909090909091
103,0.0369623086014065,17,9,0.595082522021244,21.5555555555556
104,0.0344232750064206,17,11,-2.32347114214239,22.3636363636364
105,0.0366816134436705,17,16,-2.41466838525723,27
106,-0.0153291538655287,20,26,1.85237290949626,20.9615384615385
107,0.0380974945104469,16,11,2.37715732906875,21.5454545454545
108,0.0326148085497434,18,13,-0.260810526231779,23.9230769230769
109,0.0330070085980926,17,14,-1.56960012047468,23.7857142857143
110,0.033376325579385,17,12,1.73280546330529,23
111,0.0165035042990463,15,28,0.366099391284706,21.3214285714286
112,0.0323671877187801,16,10,-1.29496196174002,19.9
113,0.0275582700935569,16,16,-0.482497130473282,22.625
114,-0.0803873522722959,14,2,-3.7860814260254,12.5
115,-0.0342557066282796,14,3,0.105237206273336,13.3333333333333
116,0.0302851793676189,18,14,4.22549185340747,25.4285714285714
117,0.0341013489022179,18,13,6.26708385188931,20.6923076923077
118,0.0449743623257548,14,14,7.45858938396412,22.7142857142857
119,0.0332711540090738,18,16,5.20547877633584,26.8125
120,0.0261113127358742,20,12,3.83925519956309,25
121,0.0316655382663452,18,14,5.1312557820917,25.0714285714286
122,0.0351401421524172,17,12,1.80851009755186,23.6666666666667
123,0.0123154548975439,17,23,1.65241835610051,20.8695652173913
124,0.0369431279774027,18,12,1.76096105523591,24.5833333333333
125,0.0309591287130904,18,11,3.80445318580269,22.0909090909091
126,0.0385447737406059,18,11,1.84229256031224,24.7272727272727
127,0.0216849667087197,19,13,1.93312401864871,24.2307692307692
128,0.0383347005299097,17,11,1.86347298516092,22.6363636363636
129,0.0383576096602375,18,10,2.55017696297856,21.8
130,0.0259643177841149,21,10,4.27882319323739,24.9
131,0.040199649540016,17,11,1.71757131571018,24.0909090909091
132,0.0127640443962516,21,22,0.380447203392307,24
133,0.0383576096602375,18,10,-1.5793250514526,24.1
134,0.0315546687558855,17,12,0.895531166595238,22.1666666666667
135,0.0371240430372666,16,13,0.459143683277521,23.3076923076923
136,0.0279381626409944,16,15,2.91538545062069,21.2666666666667
137,0.0312752160185272,14,14,4.31978873711091,19.2142857142857
138,0.0306704767944467,19,12,7.49081099639946,24.5833333333333
139,0.030450560166381,19,10,8.24623808479312,23.4
140,0.0261926827104415,15,14,5.04359650632863,18.0714285714286
141,0.0341002290094963,13,15,4.40842218545505,19.1333333333333
142,0.0370335508851432,17,14,3.19768770873031,24.2857142857143
143,0.0319160210213422,15,8,6.80095402536724,18.375
144,0.0309591287130904,18,11,-1.98385704375424,22.7272727272727
145,0.0441356666891646,14,11,-2.90029953006819,21.2727272727273
146,0,12,1,11.9096407607448,12
147,0.0280377892089765,17,11,8.7642158777729,20.6363636363636
148,0.032437054294539,17,13,6.61530958958288,23.0769230769231
149,0.0373077191956948,16,10,4.05845785037176,20.4
150,0.0299337456867797,16,14,4.29701699283463,21.7857142857143
151,0.0294555168186026,18,10,-0.844666933204125,21.5
152,0.0371240430372666,16,13,0.0354641463560425,23.4615384615385
153,0.0380974945104469,16,11,9.85344041671013,22.0909090909091
154,0.0340550415843994,18,10,8.98444066904749,23
155,0.0296695894132549,19,11,8.39828601627763,24.3636363636364
156,0.0404090535713544,18,10,8.06988533800595,25.1
157,0.0431052996629423,19,9,1.6660714161335,24.3333333333333
158,0,22,1,27.4747451309933,22
159,0.0318066218206295,22,12,8.95000678368695,28.3333333333333
160,0.0334541890196788,23,12,10.8356273604247,31.4166666666667
161,0.0417587656165123,8,20,-1.69400185304057,15.9
162,0.0235928751858626,10,27,0.891430685254986,17.5925925925926
163,0,6,1,5.94299604636188,6
164,0,12,1,24.7622042421169,12
165,0,7,1,28.447464945575,7
166,0,8,3,14.373126149472,7.66666666666667
167,0,18,2,24.2773878804416,18
168,0.0214504045246075,10,32,0.48632475985192,17.25
169,0,10,1,1.20255787478366,10
170,0,9,1,5.42278995739961,9
171,0.0958940241505937,18,4,10.7860549777455,25.5
172,0,9,4,16.192774928301,10
173,0.0924196240746594,16,5,12.8191042865315,20.8
174,0.0336749200754452,15,15,0.74499578890109,21.9333333333333
175,0.0362923834308046,14,14,0.869513302512517,20.2142857142857
176,0.0372275386350224,15,13,-1.40795545836421,22.2307692307692
177,0.0385081766977747,15,12,-2.84851542070355,21.25
178,0.0286982455351499,16,13,-1.62317174079336,20.4615384615385
179,0.0426252862618704,13,12,-2.86776536857601,19.3333333333333
180,0.0330070085980926,20,14,10.0757638103311,27.7142857142857
181,0.0355460092594844,18,13,8.7735674191105,25.4615384615385
182,0,29,1,5.37058029241348,29
183,0,32,1,12.8517427674215,32
184,0.0294780575431535,14,14,0.0251592458632434,18.8571428571429
185,0.0276408461914199,14,13,-0.512130232548803,18.3846153846154
186,0,10,1,1.68235993016727,10
187,-0.00679380845597586,10,35,-0.289969554549704,22.2
188,0.00904014347497382,27,17,2.8050610873341,25.1764705882353
189,0.0298421305358831,19,13,11.2237958185663,24.8461538461538
190,0.030564470770114,20,14,11.2466490324534,28.2142857142857
191,0.0300889465597166,17,16,6.01499223055827,25.1875
192,0.0317120087130029,16,11,7.12894357280813,21.0909090909091
193,0.0288811325233311,17,16,4.07395927904454,23.4375
194,0.0314071584323492,16,16,4.85026432749849,23.5
195,0.1618359385939,8,2,21.8917360757187,10.5
196,0.0337887590090137,16,8,1.38670106542326,19.75
197,0.0370325496119588,17,13,2.51693752590186,24.9230769230769
198,0.034922703301243,16,12,0.673176800626125,21.75
199,0.0355460092594844,15,13,1.49154343983386,20.7692307692308
200,0.0368496787450147,17,12,4.07429390800639,23.8333333333333
201,0.033376325579385,17,12,2.53201711003195,22.0833333333333
202,0.0370325496119588,17,13,-1.09773310229744,24.3076923076923
203,0.034922703301243,16,12,-1.65268668436691,22
204,0.017666354631111,18,24,-0.670534570118557,24.3333333333333
205,0.0399542805384402,15,11,-0.0719709498900356,21.1818181818182
206,0.0334587019575782,19,11,3.84676201747471,24.1818181818182
207,0.0339161083597226,16,11,2.68814564521358,20.2727272727273
208,-0.0322457830561367,17,9,6.72488684649442,18.2222222222222
209,0.0425688019804992,15,8,5.85156597542009,19.625
210,0.0344449405493528,14,16,2.30833504635824,22.375
211,-0.0191788048301187,16,20,2.73918310962001,19.55
212,-0.0960566258281988,19,8,0.247584281871839,14.875
213,-0.00596014966447648,17,14,0.987930235608836,21.7857142857143
214,0.0302851793676189,18,14,2.70887464874811,24.3571428571429
215,0.0302851793676189,18,14,1.5456398529491,23.1428571428571
216,0.0275582700935569,16,16,4.72056639219629,21.5
217,0.0235891652680396,16,9,7.88256656916317,19.1111111111111
218,0.0338728912020843,14,15,2.45781173129505,21
219,0.0294247161079819,16,11,3.54176874955905,19.3636363636364
220,-0.0364362470912046,19,10,2.17058758082722,19.8
221,0.0245551532668667,17,7,0.604134717198369,19.2857142857143
222,0.0287367071909775,17,8,1.0054586154349,20.75
223,0.0322363415088397,16,13,0.961196279929074,21.3846153846154
224,0.0294555168186026,18,10,0.63863304622588,22.4
225,0.0323289747472067,19,12,1.33193991133197,24.5
226,0.0362410297725988,18,10,4.95109464835206,22.5
227,0.0353327092622221,18,12,2.29727163585014,23.4166666666667
228,0.0362410297725988,18,10,2.85066710710827,23.1
229,0.0362410297725988,18,10,4.31237317816234,23.4
230,0.0332660777412658,17,10,2.57034068739044,21.5
231,0.026777742562366,18,11,4.51550242879555,21.2727272727273
232,0.029395488099794,16,15,3.30121957849973,22.2
233,0,31,1,3.14892241435052,31
234,0.0379625141968293,8,22,-2.25015048052652,17.2272727272727
235,0,10,1,2.38794857622857,10
236,0.0326148085497434,18,13,2.96339034589516,25.4615384615385
237,0.0128647307571362,20,29,0.558064860167187,25.1724137931034
238,-0.0184594068735712,22,19,-0.272387873035443,23.1052631578947
239,-0.188288413419379,14,3,-3.92253729926227,10.6666666666667
240,-0.0430828348497298,18,17,1.05400768750777,22.2352941176471
241,0.0291273865438943,17,13,2.63168243047718,21.9230769230769
242,0.0322638668170194,15,15,8.61971534717295,21.6666666666667
243,0.0359331000488458,14,10,9.94363359354691,18.3
244,-0.0726540187416093,16,9,1.14173669967091,16.5555555555556
245,-0.0119867530188242,16,16,1.15236491134846,19.75
246,-0.0924196240746594,20,10,1.41028845498908,17.7
247,0.0296712492183477,17,12,1.30910694953376,22.5833333333333
248,0.0294247161079819,16,11,1.85905222791473,19.8181818181818
249,0.0385723657343763,12,18,1.35667952914645,23.2222222222222
250,0.0261961858341534,15,13,2.28555577690577,18.6923076923077
251,0.0403015941571666,18,11,6.24712187770651,24.2727272727273
252,0.033385019194166,20,10,7.0099797481084,25.4
253,0.033674211309462,18,12,1.12193388130537,22.9166666666667
254,0.0295058535847981,18,13,0.667239154327076,23.9230769230769
255,0.0310897659964124,16,12,-0.0307530050824596,20.8333333333333
256,0.0286982455351499,16,13,-1.29610593525147,21.0769230769231
257,0.0299337456867797,16,14,1.82434603774739,21.6428571428571
258,0.0304978003972663,16,13,3.11012572292105,20.6923076923077
259,-0.011169530145818,18,15,3.30806426027867,18.7333333333333
260,0.0304978003972663,16,13,0.0946882066145014,21.0769230769231
261,0.0214857591085083,17,8,1.29233037422795,19.625
262,0.0330392837637052,16,12,-2.25014453426755,21.5833333333333
263,0.033674211309462,12,12,-2.30545628607454,15.5833333333333
264,0.0308065413582198,14,15,-0.868368212624589,19.7333333333333
265,0.0308065413582198,14,15,-0.0868937301213413,19.7333333333333
266,0.0617314897572469,13,11,0.673960198231153,25
267,-0.049127959548838,21,17,0.284666704298748,23.5294117647059
268,0.0317370920703707,19,14,0.766541771856911,27.0714285714286
269,-0.0339366937731169,20,18,0.683137292674857,23.0555555555556
270,0.0372590751290864,16,15,5.14691977904687,24.9333333333333
271,0.0295058535847981,18,13,4.76808809817327,23.3076923076923
272,-0.0999830594760645,20,7,1.04630533798114,14.5714285714286
273,-0.0635714793682067,19,14,1.80461891689967,19.2857142857143
274,0.0288636096938246,18,14,7.05101860333061,23.2142857142857
275,0.0294797429960117,17,15,5.25754401003282,22.6666666666667
276,0.0266483708540677,20,14,3.83170228333014,25
277,0.0258631797977654,19,15,4.24952070647981,24.6
278,0.0278208493284716,20,12,1.68089841963577,25.0833333333333
279,0.0248718127971299,20,15,2.3668179766153,25.5333333333333
280,0.0353327092622221,18,12,10.7222289712453,24.5
281,0.0313286708883576,19,13,9.22908723833612,24.8461538461538
282,0.0309591287130903,15,11,9.6704349131161,19.1818181818182
283,0.0275128537069433,14,15,6.28530788541871,18.9333333333333
284,0.0360428550149511,16,11,8.7029656877085,20.7272727272727
285,0.0367443601247425,16,12,6.95270853161428,21.6666666666667
286,0.0201432381839735,16,9,6.87380508839056,18.1111111111111
287,0.0273888454323209,17,13,5.50636657545965,21.4615384615385
288,-0.051344235597033,16,9,1.08718887868659,16.7777777777778
289,0,16,17,1.0104289752521,19.9411764705882
290,0.0163309605701813,16,13,1.01466342892171,20.3076923076923
291,0.0335009689945058,16,15,1.21568705651544,23.6
292,0.0300870840190237,14,11,1.11820338169067,17.8181818181818
293,0.0276408461914199,14,13,1.63618096155671,18.1538461538462
294,0.0294555168186026,18,10,8.48473343820977,22.4
295,0.0368496787450147,17,12,6.43582880609193,23.5
296,0.031794938139354,18,10,1.09074917474517,22.1
297,0.0329463907023625,18,11,-0.483466044838468,23.6363636363636
298,0.0266483708540677,16,14,1.96160577879102,20.7857142857143
299,-0.002694427636286,17,15,1.85894228747228,22.6666666666667
300,0,12,1,3.55465910498511,12
301,0.0302851793676189,18,14,4.64026883488282,24.3571428571429
302,0,21,1,46.4886242190927,21
303,0,18,1,53.3293032514695,18
304,0.0301429058924164,20,13,9.60269216771804,26.6923076923077
305,0.033674211309462,18,12,8.05950432511499,24.1666666666667
306,0.0278777152096914,18,13,2.67987137853678,23.6923076923077
307,0.0191788048301187,18,10,5.78164001497004,20.5
308,0.0262889801095257,19,14,4.70540181089102,23.8571428571429
309,0.0283792013203328,18,12,4.28282619318509,23.0833333333333
310,0.0275582700935569,16,16,5.44692078985173,21
311,0.0297342818078432,14,13,5.75844990682604,18.5384615384615
312,0.0251050371958311,19,13,2.61503001993448,23.5384615384615
313,0.0271515147699099,19,15,2.95668134648019,24.6666666666667
314,0.0346752393929441,15,12,9.28905808002987,20.1666666666667
315,0.0385081766977747,16,12,7.89946857255538,21.75
316,0.0348832095843032,16,10,10.1873298242182,20.8
317,0.0342684090331936,17,9,9.6131889260296,21.6666666666667
318,0.0338728912020843,14,15,4.75732128792503,20.6666666666667
319,0.0308065413582198,15,15,5.06762503767689,20.5333333333333
320,0.0344449405493528,14,16,1.60107508947533,21.5
321,0.0301429058924164,15,13,2.65588697494921,20.1538461538462
322,0.0303432708488007,14,16,2.29864852553683,19.6875
323,0.030453646189283,13,16,2.54570923209429,18.25
324,0.0330070085980926,16,14,6.10309763050221,22.0714285714286
325,0.0294247161079819,16,11,6.75272455775714,20.2727272727273
326,0.03180118494966,12,17,2.39258193450384,17.4705882352941
327,0.0286622552369723,13,17,3.05287894407545,17.8235294117647
328,-0.0787051340700709,18,8,1.08076391182725,17.125
329,-0.020392256764922,14,11,1.2676623370772,17.0909090909091
330,0.0343910671336791,21,12,-1.748310840986,27.6666666666667
331,0.0318066218206295,22,12,-3.38976396998976,28.9166666666667
332,0.0313926489944888,15,14,-0.108823192503053,21.5714285714286
333,0.0283193860831759,16,14,-1.41667358869712,21.0714285714286
334,0.0108124028828844,16,25,0.632942912807657,19.96
335,0.0225258393393425,18,12,2.18807665376611,21.25
336,0,6,1,-13.0787599242499,6
337,0,10,1,5.02582406828431,10
338,0.0390519403873038,21,11,8.93865537932953,29.5454545454545
339,0.0369554891891451,25,11,11.6514515394964,34.2727272727273
340,0.0321592879431619,20,11,7.61824785967876,25.7272727272727
341,0.0236039252582863,21,11,6.38191033278632,25.1818181818182
342,0.0600241638804774,13,11,11.8618537596182,26.0909090909091
343,0.033385019194166,20,10,10.5165023627317,26
344,0,8,1,56.4922168876361,8
345,0.0331238609920042,22,11,13.0333581807453,27.9090909090909
346,0.0306354886252293,24,10,13.3921848468781,30.1
347,0.0233173244973093,16,16,1.67054727570053,21.1875
348,0.0271822423748998,16,17,1.83799126354449,21.7058823529412
349,0.0257697109001308,14,15,2.97749973865095,17.8666666666667
350,0.0276104045358544,14,14,4.14888564843883,18.7142857142857
351,0.0303289267731938,16,7,6.5553612574772,19.1428571428571
352,0.0315546687558855,17,12,5.45990969973784,21.8333333333333
353,0.146481638489081,4,10,-0.637870961885762,23.8
354,0.0960072790575643,8,11,2.18205759121951,26.7272727272727
355,0,9,1,5.41268140031273,9
356,0.0238501406067789,26,4,-1.12665130054739,28
357,0.100128976738155,17,4,1.91574796648746,24
358,0.0837714760936354,7,2,1.79424368274511,8
359,-0.0486500594062848,15,7,9.3785574166925,13.7142857142857
360,-0.0124883816124916,11,17,3.49594079519107,16.9411764705882
361,-0.0932692979892371,28,4,-0.298949339199623,18.25
362,0,6,1,37.5617458147684,6
363,0,6,2,-7.36210267760362,6
364,0.0427798991249153,8,23,4.11938277858216,19.5652173913043
365,0.0228415697689812,16,22,4.52644404817492,22.5454545454545
366,0.0367443601247425,16,12,-1.9292857175423,21.0833333333333
367,0.033376325579385,17,12,-3.0637994385358,22.4166666666667
368,0.0312752160185272,14,14,-1.53057840984269,19.0714285714286
369,0.0314951658212079,16,14,-2.73299234725001,20.7857142857143
370,-0.00191646865241532,15,24,1.63061154108655,17.9166666666667
371,0.0416567107608308,7,21,1.71637546428378,16.2380952380952
372,0,16,1,5.5084974674752,16
373,0.0924196240746594,18,5,9.61412366078109,28.8
374,0.0224238582206902,19,19,4.11804841511734,25.1578947368421
375,0.0443045315759981,9,20,2.65430777653304,20
376,-0.0294555168186026,14,10,0.773738632034428,16.3
377,-0.0924196240746594,16,5,0.286650465659865,13
378,0.0400847564997191,16,11,3.30283016889571,21.6363636363636
379,0.0233449960031414,18,7,5.10010776688209,19.4285714285714
380,0,14,1,17.3927205733858,14
381,0.0227033610562663,18,15,2.87327061123212,22.6
382,0.0441356666891646,14,11,3.85070900296257,20.7272727272727
383,0.027197123628817,19,12,5.83776235782545,23.5
384,0.0371240430372666,16,13,3.58696834297887,22.6923076923077
385,0.0367443601247425,16,12,1.28911231690287,21.8333333333333
386,0.0385081766977747,15,12,0.709175984639905,20.5
387,-0.0295596785245639,17,17,4.07976623078372,14.8235294117647
388,0.0337887590090137,16,16,3.49465999677749,23.1875
389,0.033376325579385,17,12,0.513415391176832,22.3333333333333
390,0.0372275386350224,15,13,-0.343117143996638,21.3076923076923
391,0.0378275338832117,15,11,3.1661018189183,20.6363636363636
392,0.0336749200754452,15,15,2.55173559369592,21.4666666666667
393,0.0292998057281895,15,15,-0.216677398971362,21
394,0.0331220781195787,14,16,-0.89775804446324,20.875
395,0.0385081766977747,14,12,3.41258757664277,20.4166666666667
396,0.0336749200754452,15,15,2.10616940921509,20.6666666666667
397,0.0387321187448285,19,11,-3.8368917008654,26.1818181818182
398,0.0329463907023625,18,11,-3.40565903417319,24
399,0.0808492907003801,7,12,-2.79328584422464,19.8333333333333
400,0.0385081766977747,18,12,11.7239608394554,25.0833333333333
401,0.0310897659964124,20,12,9.72710522536943,25.3333333333333
402,0.0321865869268004,13,18,6.60065684171268,19.2777777777778
403,0.0371504075023607,11,14,7.0543425844493,15.9285714285714
404,0.0258874685921277,14,5,3.26947867435157,14.6
405,0.0140551711742557,13,18,0.995936268827268,19.1666666666667
406,0.0190487472552235,16,22,1.20375699588898,20
407,0.0419605028565816,8,21,1.65718387184522,17
408,0.0207930824670854,16,13,0.408565600185772,21.0769230769231
409,0.0355460092594844,16,13,1.41961407922175,21.6923076923077
410,0.0353327092622221,18,12,7.12538374694458,24.3333333333333
411,0.0355460092594844,18,13,6.11056311781367,24.4615384615385
412,-0.0367412699193097,16,15,0.239239284446292,19.4666666666667
413,0.0214256933784436,17,12,0.695262294854711,21.75
414,0.033376325579385,17,12,1.23343176157462,22.75
415,0.0342684090331936,17,9,2.12052505010203,20.3333333333333
416,0.0357288378285664,17,14,1.26893302307171,25.3571428571429
417,0.0341013489022179,18,13,3.21959348977536,25.3076923076923
418,0.0355460092594844,18,13,3.38872788746217,25.2307692307692
419,0.0420089200339361,16,11,4.01238119892973,22.7272727272727
420,0.0439961820232083,15,11,0.249430539428073,21.9090909090909
421,0.0344232750064206,17,11,-0.760239443643823,21.9090909090909
422,0.0282075044573986,15,13,1.46905227978025,20.0769230769231
423,0.0286982455351499,16,13,2.02352009859806,20.9230769230769
424,0.0257560602505518,14,17,0.0785706287501407,18.2941176470588
425,0.0308065413582198,13,15,-0.531610686251778,18.0666666666667
426,-0.10338497610128,15,2,27.2279741376833,13
427,0.0059347285610899,14,15,3.42404102333025,16.0666666666667
428,0.0360428550149511,16,11,-4.18386059391302,21.4545454545455
429,0.0315546687558855,17,12,-3.30416921671238,22.1666666666667
430,0.029621285932346,19,15,-0.0758528143926895,29
431,0.170275207921997,6,2,8.55221204088958,8
432,0.0296736428054494,7,3,27.1866983190609,8.33333333333333
433,0.068596072737618,8,17,5.18446110877401,29.1764705882353
434,0.0332664316917493,23,13,13.5297624482228,32
435,0.0285813897571751,20,7,20.7215250573854,23.4285714285714
436,0.0175107038154913,18,14,10.9438062299065,22.7142857142857
437,0.0369510848588749,18,13,11.752517669833,25.7692307692308
438,0.0318001874757052,13,3,1.13569432062166,14.3333333333333
439,0.0159000937378526,13,6,1.39697313580716,14.1666666666667
440,0.0215728904934398,14,6,2.33563695669776,14.8333333333333
441,0.0209428690234088,14,8,0.953360877346125,15.625
442,0.0143483749212182,15,29,4.02506926341859,20.551724137931
443,0.0407656346087122,14,13,6.28758835285901,20.8461538461538
444,0.0386545663501961,14,10,9.43264349019705,19.3
445,0.0360802715094055,15,14,6.56187356945027,21.9285714285714
446,0.0612874633542196,18,4,0.704127010986456,19.75
447,0.0261113127358742,20,12,0.908899862883176,24.5
448,0.0271822423748998,15,17,2.32417236703138,19.5294117647059
449,0.0515317761312053,9,16,3.28491030284995,19.0625
450,0.0348705542365795,18,11,1.87976215884395,23.3636363636364
451,0.0294555168186026,18,10,1.07871998642108,22.4
452,0.0348705542365795,18,11,1.63806728951105,24
453,0.0423992511146665,18,10,1.94147943067282,25
454,0.0419072439614916,16,10,-0.499584877930285,21.7
455,0.0326148085497434,18,13,1.49732050193185,23.8461538461538
456,0.0334587019575782,19,11,6.25582931302153,24.5454545454545
457,0.067348422618924,18,6,5.18690379626316,22.1666666666667
458,0.0385081766977747,20,12,3.38728392276566,27.9166666666667
459,0.0420089200339361,19,11,1.19602198169693,27.2727272727273
460,0.0329463907023625,18,11,0.835953222906961,23.2727272727273
461,0.0303289267731938,16,7,4.58402128738242,18.1428571428571
462,0.0308089159194323,17,13,1.61359106052287,22.6153846153846
463,0.0301201218449291,17,14,3.07669188091283,22.8571428571429
464,0.0339161083597226,16,11,2.44474601291409,21.2727272727273
465,0.0290633985514073,13,15,1.18657458812087,18.0666666666667
466,0.0231787242945158,14,13,0.910740032659285,16.6153846153846
467,0,7,1,34.7667658532543,7
468,0.0327733312456241,19,13,-0.391877744674648,26.4615384615385
469,-0.0383186872733446,19,13,0.0499411360150303,20.6153846153846
470,0.0256917799712097,6,4,-4.66929667320753,6.25
471,0.0901033573573699,16,6,8.30263262267094,23.1666666666667
472,0.0479470120752968,9,4,14.212920364722,10.25
473,0,13,4,27.991650487801,13
474,0.0256665000348899,14,14,7.93788537269958,17.1428571428571
475,0,10,1,0.289736837136265,10
476,0.0314412550198158,13,13,10.4464453306884,16.9230769230769
477,0.0310897659964124,16,12,9.36762691251209,20.5
478,0.0362923834308046,14,14,8.75491846016376,20.6428571428571
479,0.0330070085980926,15,14,6.6632150855019,20.9285714285714
