CellId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength
1,0.00104588828980923,24.0380954742432,25,0.0375878922641277,23.9266910552979
2,-0.000770256097894162,29.5882358551025,279,-0.0264258347451687,27.1479988098145
3,0.00367819471284747,21.8197154998779,25,-0.0292480476200581,23.8666019439697
4,0.00236108619719744,11.3137073516846,279,-0.25918984413147,21.2222499847412
5,0.00266889575868845,13.4350271224976,25,-0.291269540786743,14.2356147766113
6,-3.63222752639558e-05,22.1278648376465,25,-0.473169773817062,22.1492900848389
7,-0.0181748773902655,26.5236339569092,25,-0.680556654930115,18.9754447937012
8,-0.0125913191586733,13.4350271224976,26,-0.345487147569656,14.0969400405884
9,0.00130106613505632,14.1421356201172,25,-0.283142894506454,14.5300903320313
10,-0.0287993010133505,24.5967483520508,26,0.0885322764515877,25.0778675079346
11,0.0012551307445392,20.1304569244385,25,-0.38236328959465,20.4872436523438
12,0,24.7487373352051,25,-0.470078110694885,24.5284671783447
13,0,13.4350271224976,260,-0.0183017831295729,16.461483001709
14,-0.0122967502102256,14.8492422103882,26,-0.500596284866333,15.8147392272949
15,-0.000124149315524846,20.6017875671387,25,-0.152910158038139,20.7060222625732
16,0.00152734469156712,21.466251373291,9,-1.22248446941376,21.9838638305664
17,-0.00091926334425807,25.5162086486816,208,-0.0286295972764492,24.2604064941406
18,-0.00198906706646085,16.496618270874,55,-0.288765102624893,21.0131072998047
19,-0.00129487994126976,20.1246089935303,25,-0.40238282084465,19.9438362121582
20,0.00203421921469271,16.9941158294678,25,-0.441038399934769,18.0692195892334
21,0.00229306542314589,22.1938629150391,25,-0.398723959922791,23.1493072509766
22,0.000407676707254723,17,25,-0.426149100065231,17.669376373291
23,0.00161665596533567,16,25,-0.457942694425583,16.9011096954346
24,0.00254160561598837,10,25,-0.453680008649826,11.1271448135376
25,0.000115807852125727,12.9436645507813,25,-0.478198230266571,13.3889207839966
26,0.00189397810027003,21.2132034301758,25,-0.475034177303314,22.6376895904541
27,-0.00082314811879769,28.2836990356445,25,-0.435678720474243,27.3426494598389
28,0.00158835726324469,22.3076953887939,25,-0.164501950144768,23.7111473083496
29,-0.0199284292757511,27.4472332000732,25,-0.481263011693954,15.138632774353
30,0.000329427537508309,16.1276168823242,247,-0.0408268347382545,23.8995742797852
31,-0.0023335178848356,16.9705619812012,253,-0.116611242294312,24.2660160064697
32,-0.000601704930886626,17.7087516784668,25,-0.322400718927383,16.5510807037354
33,0.00173644383903593,14.3164777755737,25,-0.331570625305176,14.6592750549316
34,0.00152422592509538,17,25,-0.337753891944885,17.3629703521729
35,0.00297524128109217,20.8000011444092,25,-0.408198237419128,20.7463359832764
36,-0.0204276144504547,29,25,-0.453291028738022,22.7791042327881
37,0.000233790080528706,15,25,-0.47232910990715,14.8160181045532
38,0.00172102614305913,15,25,-0.463561207056046,15.4399995803833
39,0,8,3,-0.414469391107559,7.66666650772095
40,0.00232030241750181,11,25,-0.486284166574478,11.0121459960938
41,0.0019762166775763,13,25,-0.424873054027557,14.5498056411743
42,-0.0607738494873047,12,2,-0.216796875,11
43,-0.0645803585648537,28.1145782470703,10,-0.997452795505524,26.5036869049072
44,0.00172102614305913,30,25,-0.452897131443024,29.5589237213135
45,0.000168727419804782,10.6066017150879,255,0.0313243605196476,12.4287910461426
46,0.00302007864229381,11.3137073516846,26,-0.402121514081955,14.0338068008423
47,-0.0581607036292553,13.096923828125,2,-0.530537903308868,12.0484619140625
48,0.00871763844043016,9,22,-0.310004949569702,9.44309139251709
49,0.00129626865964383,11,271,0.140770345926285,24.9692611694336
