TimeStep,CellLifeId,Orientation,label,Center_X,Center_Y,InstantaneousGrowthRate,InstantaneousVelocity,divideFlag,Major_axis,Minor_axis,parent
1,1,-3.0700411004819843,1,148.90731707317073,89.65365853658537,0.257,0.416,False,25.729281466469462,10.164792394731698,0
1,2,-3.062070239842103,2,147.96,98.3,-0.241,0.465,False,22.28227918476168,8.669165722971073,0
1,3,-3.063395746873703,3,148.18,106.404,0.57,0.539,False,34.07754418676064,9.520038140647138,0
2,1,-3.089529285636617,1,150.9377990430622,90.3157894736842,1.137,-0.115,False,27.01408478944353,9.95626467720051,0
2,2,-3.0751281388432883,2,150.29333333333332,98.98666666666666,0.193,-0.011,False,21.075211084850405,9.092263497434308,0
2,3,-3.1135641663410025,3,151.09469696969697,106.95454545454544,1.467,0.111,False,36.9251080729229,9.428961249260814,0
3,1,-3.133304328354476,1,151.54,88.164,0.632,-0.273,False,32.69754064635645,9.86057298942958,0
3,2,-3.1124266468975907,2,151.62576687116564,96.83435582822086,0.056,-0.094,False,22.042037475921184,9.425656593422856,0
3,3,-0.02984801247177383,3,153.38244514106583,104.6332288401254,0.605,-0.252,False,44.26223398011832,9.697542366945733,0
4,1,-0.010916839864402148,1,150.5503597122302,87.15467625899281,0.616,0.265,False,35.85522262984771,10.052799277977932,0
4,2,-3.1350032043951663,2,151.83125,95.6375,0.158,0.535,False,22.32178995506766,9.234693725394498,0
4,3,-0.015220157128510438,3,152.74486803519062,103.3284457478006,,,True,47.28666350515628,9.899576033831629,0
5,1,-0.02499388715730183,1,151.9141914191419,87.44554455445545,,,True,38.935304733921015,10.261702184403507,0
5,2,-0.010124064454412142,2,154.76047904191617,95.9940119760479,0.002,0.267,False,23.111077643451537,9.329706542062718,0
5,4,-2.929463719355247,3,142.86363636363637,102.78977272727272,0.391,-0.283,False,24.419168021071897,9.306378205694209,3
5,5,-0.18196595530485501,3,165.51098901098902,103.5989010989011,0.396,0.133,False,25.41059035188657,9.15018472925028,3
6,6,-0.20662757959242783,1,143.79881656804733,88.12426035502959,0.589,0.174,False,21.90608177309425,9.92685973870761,1
6,7,-3.0630176041059087,1,161.63503649635035,87.0948905109489,0.175,0.477,False,18.40597198471821,9.560967916137468,1
6,2,-3.112702944516499,2,156.60122699386503,95.5521472392638,0.041,0.44,False,23.11862174349155,9.09373971414388,0
6,4,-2.8186355538024443,3,142.41538461538462,100.97948717948718,0.366,0.139,False,26.372041008326075,9.504887289073013,3
6,5,-0.17858104219812226,3,166.41414141414143,103.4040404040404,0.404,0.434,False,27.389370940221877,9.264982931910886,3
7,7,-3.0319586439410426,1,164.0,87.73376623376623,0.848,-0.488,False,19.282482548423356,10.260874539286936,1
7,6,-0.14781853331474867,1,144.33157894736843,88.92105263157895,1.012,-1.428,False,24.85177724689308,9.86561356965243,1
