TimeStep,CellLifeId,label,Orientation,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2
1,1,1,-0.894940295930645,120.202868565347,38.9226968315862,27,7.82506053170338,0,3,4
1,2,2,-1.28116104440957,108.163627307041,62.3780245893675,28,7.76706269434132,0,5,6
2,1,1,-0.903238951294181,117.319069554407,38.9946638383431,28,8.16722915896499,0,3,4
2,2,2,-1.27582763317474,105.512304274038,62.6778338081508,29,7.61722183439923,0,5,6
3,1,1,-0.892101429074798,113.95777767687,40.6616073044894,30,8.16363056673166,0,3,4
3,2,2,-1.26428041244667,101.00417407093,65.8124352910292,30,7.94174074901331,0,5,6
4,1,1,-0.885538963753533,112.346436148701,40.6328719026019,31,8.34969033839721,0,3,4
4,2,2,-1.27188575388681,98.6994106960923,66.3949314340475,31,7.83718537106194,0,5,6
5,1,1,-0.884414267122729,110.17687135014,46.6932280420446,33,8.19341962693027,0,3,4
5,2,2,-1.26743710473837,96.4865330517338,74.252194668919,32,7.91939357693404,0,5,6
6,1,1,-0.883620309153417,109.357178330913,51.4434797464564,34,8.1969068678329,0,3,4
6,2,2,-1.26309607284271,94.7149175490065,79.7020498426976,33,8.05258274103079,0,5,6
7,1,1,-0.905978535832571,107.63,53.69,36,8.24244068979571,0,3,4
7,2,2,-1.25753590229265,92.3084140660175,84.0602520448111,35,8.23915052806186,0,5,6
8,1,1,-0.912217386676925,106.065996803508,63.454568645347,37,8.33281627467806,0,3,4
8,2,2,-1.26007146483839,89.9368183361499,94.7210694695349,36,7.97796810972085,0,5,6
9,1,1,-0.921964026246664,105.902651372482,68.885338271886,41,8.0741433235201,0,3,4
9,2,2,-1.2600187863998,88.5528995109873,102.903951956689,38,7.96962063884465,0,5,6
10,1,1,-0.932747469336266,105.689444373128,70.2861849293235,41,8.37299336763146,0,3,4
10,2,2,-1.25753536814723,87.8224956670731,104.284585010754,39,7.96759479860009,0,5,6
11,1,1,-0.937729794945177,105.429325621187,69.597429739157,45,8.03561634239599,0,3,4
11,2,2,-1.25237777797693,87.3513983504629,105.891666647942,41,7.96237529263904,0,5,6
12,1,1,-0.939442350614528,105.55746734751,68.173009187654,46,8.03827036867624,0,3,4
12,2,2,-1.24713235894628,86.0040041657535,105.78290230797,43,7.742979721339,0,5,6
13,1,1,-0.932816271199496,104.942174879914,70.1878476482818,50,8.24557248837235,0,3,4
13,2,2,-1.19170579912166,85.1455749246587,109.685960545965,46,7.92987443708913,0,5,6
14,1,1,-0.920557537436998,103.472536401861,73.895471580158,53,7.77622049322245,0,3,4
14,2,2,-1.16022257374137,85.1622434946631,111.463972568226,48,7.60444130931096,0,5,6
15,1,1,-0.889845113429863,100.833948501473,79.8790647540024,58,7.71179641465798,0,3,4
15,2,2,-1.11620091318789,86.1518912941375,114.012132341948,51,7.81555317662656,0,5,6
16,1,1,-0.881425244775086,100.069344390123,81.0604578196402,61,7.8259330570987,0,3,4
16,2,2,-1.10022607612665,85.8340775454842,114.207555799475,53,7.95738627803168,0,5,6
17,1,1,-0.894288005972571,97.3558376797901,88.2463106442124,67,7.76220573082329,0,3,4
17,2,2,-1.06306587216377,86.5084721304753,117.747586755119,59,7.43983861600182,0,5,6
18,1,1,-0.892533749524185,95.3493320119442,90.363720551567,69,7.40260150773766,0,3,4
18,2,2,-1.05323230674684,87.2167106881339,116.691443655145,61,7.32897520088353,0,5,6
19,1,1,-0.928132031182072,93.4091633619813,97.0304187566695,78,7.64684341424043,0,3,4
19,2,2,-1.02614293633014,88.048915175986,118.951735447663,68,7.18886962328955,0,5,6
20,1,1,-0.935147768983045,91.6221629452797,99.6639570662602,81,7.53167717487847,0,3,4
20,2,2,-1.02034495339987,87.0962064582219,119.738495544208,70,7.25826156612045,0,5,6
21,1,1,-0.962277858114943,89.2806608194666,104.496199165654,90,7.54944369127865,0,3,4
21,2,2,-1.00445030091144,88.1647410524214,119.160133833361,78,7.40870974535178,0,5,6
22,1,1,-0.968544768692276,86.9851252685956,107.004970237318,95,7.52800654593407,0,3,4
22,2,2,-0.990784771553753,88.032876007865,119.261687835637,82,7.23614800243706,0,5,6
23,1,1,-0.981067170084271,86.2664755835273,109.053023127588,106,7.39040698999063,0,3,4
23,2,2,-0.98364773643946,88.4826801317457,117.972502757604,90,7.29038258772042,0,5,6
24,2,2,-0.983641844460034,88.0756960385681,120.648753982722,94,7.20818496266352,0,5,6
24,3,1,-0.911280598016963,94.299101314387,98.7645664194515,77,7.33041619445342,1,7,8
24,4,1,-1.15703038577834,65.38,145.45,35,7.1453692565988,1,15,16
25,3,1,-0.91976700459012,95.66827528916,92.3815367990118,85,7.25136424133397,1,7,8
25,4,1,-1.17337806137089,64.1924879070213,143.825448794891,38,7.27377020047987,1,15,16
25,5,2,-0.936300890730607,105.260827563666,92.0637859531211,50,7.16609984392132,2,9,10
25,6,2,-1.14174148543122,76.2586463971095,135.109308824145,55,6.85865473942952,2,11,12
26,3,1,-0.921832777932236,95.523825180942,98.8194642020716,89,7.46707170612955,1,7,8
26,4,1,-1.17825883177828,62.3112670703707,152.558029321502,41,7.29121060966245,1,15,16
26,5,2,-0.94515306425493,105.326791975229,97.8806510475053,52,7.21571232455079,2,9,10
26,6,2,-1.13812562586088,74.9217992721682,142.146778525427,57,6.97022973627627,2,11,12
27,3,1,-0.961757778835901,93.4015830844054,104.659603718523,100,7.27100989330233,1,7,8
27,4,1,-1.35905322774098,61.5678304498859,150.142498324221,46,7.01373938645952,1,15,16
27,5,2,-0.962202938238222,106.182393480442,97.4471179425663,57,7.17869883267809,2,9,10
27,6,2,-1.14133900349814,74.2509733874793,147.208996891374,65,6.77946028430506,2,11,12
28,4,1,-1.36036996484396,60.9723803844893,153.719905902824,48,7.02608225870807,1,15,16
28,5,2,-0.965659285888778,106.692511006709,100.530888034787,60,7.10260100139805,2,9,10
28,6,2,-1.14067314903899,73.5074057753831,152.462525566843,66,6.93956618104257,2,11,12
28,7,1,-0.91331075822567,111.90403289445,79.4931057789799,30,6.60031788415505,3,19,20
28,8,1,-0.985316904929077,83.3325104948229,121.872880298553,75,7.31295405040947,3,21,22
29,4,1,-1.34974510613312,61.8274614442723,148.281793941603,53,6.92137423712299,1,15,16
29,7,1,-0.905995671781167,114.166342586848,73.4476068440341,33,6.4773152250913,3,19,20
29,8,1,-1.04557704931532,82.0872382969061,121.971080667913,85,7.21552688201702,3,21,22
29,9,2,-0.998933032111184,118.350752810306,80.548506068931,32,7.01766069356444,5,25,26
29,10,2,-0.812721742095373,100.280605121759,107.777601153069,36,7.17209282864089,5,33,34
29,11,2,-1.30945281008392,80.4101237692291,136.789410122132,37,7.27415279366787,6,0,0
29,12,2,-0.785488695684764,65.9370427622946,168.952829205717,38,6.53281539524435,6,23,24
30,4,1,-1.32948139182128,60.6644919526818,150.198465261719,56,7.11492150477607,1,15,16
30,7,1,-0.904918687981001,113.962499834763,75.5390630127458,33,6.71636041085325,3,19,20
30,8,1,-1.06289770590564,80.5575000761587,125.244520558017,90,7.13821534797213,3,21,22
30,9,2,-0.987007207594487,118.156809329648,81.164430426061,33,6.86870850774773,5,25,26
30,10,2,-0.821759671729207,99.5128119700405,109.864760983824,37,7.28638356449537,5,33,34
30,11,2,-1.32697336875143,79.2109921128447,139.338163583455,39,7.17839551837085,6,0,0
30,12,2,-0.709128956446893,64.5245158426334,172.278291724312,40,6.44249725006583,6,23,24
31,4,1,-1.28199889564233,59.7133867241566,144.076212604607,63,6.92114200971897,1,15,16
31,7,1,-0.871165583226915,114.909427601883,68.0454923814561,37,6.66244637232602,3,19,20
31,8,1,-1.07625155169439,78.0437066939639,123.996660043129,100,7.10270920933152,3,21,22
31,9,2,-0.932387036731237,120.866437038619,72.5505182539694,36,6.96569779053219,5,25,26
31,10,2,-0.824329644954729,99.4106637251944,103.401527459827,44,7.0761601599541,5,33,34
31,11,2,-1.31277992219187,76.7417141104777,138.655520419265,44,7.01452308165751,6,0,0
31,12,2,-0.574577843504542,64.5134804717527,169.089421811024,44,6.5248481358357,6,23,24
32,7,1,-0.828189929826279,113.61139659024,70.8454353434432,39,6.4080292979907,3,19,20
