ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_3,Neighbors_FirstClosestDistance_3,Neighbors_FirstClosestObjectNumber_3,Neighbors_NumberOfNeighbors_3,Neighbors_PercentTouching_3,Neighbors_SecondClosestDistance_3,Neighbors_SecondClosestObjectNumber_3,Number_Object_Number,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
1,1,363,1419,110,88,67,55,86.57300275482093,72.7107438016529,3.541143672903881,505,0.9830685398160514,21.498510523728477,1,0.2558139534883721,0.28239464206205434,58.19822983542215,50.80354318352215,4.242640687119285,2.0504849846475235,2.0,12.048460396410633,10.66414016211801,55.267570703620166,127.09545442950498,0.7188118811881188,86.57300275482093,72.7107438016529,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,nan,0.0,1,1,nan,0.0,0,0.0,0.0
2,1,204,572,86,77,64,51,74.31372549019608,62.94117647058823,1.9615329988909536,222,0.9720963435780364,16.11647812414279,1,0.35664335664335667,0.5098053413148786,33.95749843210816,30.805843601498726,4.242640687119285,2.033072488409016,2.0,7.517604471958146,7.965816744801801,39.78449356779205,70.91168824543142,0.918918918918919,74.31372549019608,62.94117647058823,0,0.0,25.16554689991733,2,1.0,9.782608695652174,0.0,0,1,15.675915440163417,15.675915440163417,nan,15.675915440163417,1,2,1.0,1.0,1,-12.259277264624856,-9.769567331064664
2,2,160,352,107,84,85,68,95.89375,75.8875,1.6361301820767207,176,0.9470316441970403,14.27299292922217,1,0.45454545454545453,0.6111983086399102,25.46809041504064,24.186773244895647,4.242640687119285,2.044930267228819,2.0,7.765802747153208,8.178829110044738,55.260284491432266,57.35533905932737,0.9090909090909091,95.89375,75.8875,0,0.0,25.16554689991733,1,1.0,9.859154929577464,0.0,0,2,9.847238656204585,9.847238656204585,nan,9.847238656204585,1,2,1.0,1.0,1,9.320747245179064,3.176756198347107
3,1,207,621,83,75,60,48,70.95652173913044,60.17391304347826,2.02449445530402,225,0.97577666031803,16.23454913941803,1,0.3333333333333333,0.4939504760707429,35.38712976925286,32.202484376209235,3.605551275463989,2.008872654348254,2.0,7.256297000112809,7.741609727583093,40.19505848516478,72.5685424949238,0.92,70.95652173913044,60.17391304347826,0,0.0,24.249250471762057,2,1.0,5.208333333333333,0.0,0,1,20.02614802633136,4.3506969443055485,nan,20.026612384468965,1,3,0.9999768129462592,2.0,1,-3.35720375106564,-2.767263427109974
3,2,170,378,103,81,82,63,92.04705882352941,72.14117647058823,1.5846920283151769,181,0.9486487924957738,14.712264360219255,1,0.4497354497354497,0.6310374395352935,26.564814354338655,25.0,4.242640687119285,2.103158542751065,2.0,8.043152845265823,8.403281298958111,50.84423931671488,58.18376618407356,0.9392265193370166,92.04705882352941,72.14117647058823,0,0.0,24.249250471762057,1,1.0,6.756756756756757,0.0,0,2,5.503607615735358,5.369541227531539,nan,15.216779883736123,1,3,0.3616801752923876,2.0,2,-3.8466911764705856,-3.746323529411768
4,1,208,648,82,74,58,47,69.02403846153847,59.09134615384615,2.0940536918413653,228,0.9771076158252493,16.273715780512877,1,0.32098765432098764,0.4775426742380562,36.015933116567254,32.802438933713454,4.123105625617661,2.000861832395969,2.0,7.178464420591613,7.662232720536753,40.020410903199746,73.9827560572969,0.9122807017543859,69.02403846153847,59.09134615384615,0,0.0,23.995418399317,2,1.0,7.216494845360825,0.0,0,1,22.21382767683199,2.215049139116407,nan,22.24166152358537,1,4,0.9987485716063134,3.0,1,-1.9324832775919702,-1.0825668896321048
4,2,168,418,101,80,79,61,89.9702380952381,70.79761904761905,1.696184263277114,181,0.9568292923784463,14.625465582862905,1,0.4019138755980861,0.5895585884448363,27.64101074868208,25.238858928247925,4.242640687119285,2.030543724938382,2.0,7.7781745930520225,8.033873218787424,49.97767038743028,59.840620433565945,0.9281767955801105,89.9702380952381,70.79761904761905,0,0.0,23.995418399317,1,1.0,7.6923076923076925,0.0,0,2,3.8988785929644454,2.47352600274912,nan,17.690305886485245,1,4,0.22039633559660762,3.0,2,-2.0768207282913096,-1.3435574229691838
5,1,211,672,80,77,56,49,67.13270142180095,61.62559241706161,2.2111002881366484,232,0.9806288735462583,16.39065416446578,1,0.31398809523809523,0.4522635202778278,37.82311413218077,34.828149534535996,3.605551275463989,1.9555207088302862,2.0,7.149478599715339,7.408602166122199,39.05617975668866,76.5685424949238,0.9094827586206896,67.13270142180095,61.62559241706161,0,0.0,22.461436750054983,2,1.0,5.0,0.0,0,1,22.378692927379042,3.162208076724965,nan,25.403869600310337,1,5,0.8809166981043574,4.0,1,-1.8913370397375218,2.534246263215458
5,2,178,440,98,82,76,62,87.09550561797752,71.92134831460675,1.7096917258208695,193,0.9598991666650062,15.054455784347004,1,0.40454545454545454,0.5849007659669598,29.05285530050348,26.40075756488817,4.242640687119285,2.061916039851954,2.0,7.7781745930520225,8.144836751610063,47.44810327228295,61.840620433565945,0.9222797927461139,87.09550561797752,71.92134831460675,0,0.0,22.461436750054983,1,1.0,5.0,0.0,0,2,0.9466543598249899,3.0865602669154946,nan,20.77686615340074,1,5,0.04556290408936587,4.0,2,-2.8747324772605793,1.123729266987695
6,1,219,750,80,80,55,50,66.07762557077625,62.990867579908674,2.4074789263681895,249,0.9818406234262901,16.698486766680407,1,0.292,0.4153722755565522,39.648940772357214,36.40054944640259,4.242640687119285,1.9529438745566514,2.0,7.4524131352509935,7.521707140794058,38.80838568785013,81.39696961966999,0.8795180722891566,66.07762557077625,62.990867579908674,0,0.0,22.384013822094804,2,1.0,2.830188679245283,0.0,0,1,22.683396564057336,1.7254452531745423,nan,27.12931485348488,1,6,0.8361212469449281,5.0,1,-1.0550758510246965,1.3652751628470625
