TimeStep,CellLifeId,label,Orientation,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2
1,1,1,-0.530781541150718,130.931205855971,56.2468962470123,25,6.8984450957757,0,0,0
1,2,2,0.0166738232128533,106,60.5,27,6.85946942914085,0,0,0
1,3,3,0.438370869880183,125.047277813455,80.7877675288514,25,6.99936138413406,0,0,0
1,4,4,0.662915972110459,75.1922910813042,89.8941005218914,25,7.42411591385622,0,0,0
1,5,5,0.566603631241948,146.5,93,24,7.27365150865194,0,0,0
1,6,6,1.12568160483932,89,109,24,7.20644575947638,0,0,0
2,1,1,-0.550769592383928,130.916656829541,56.5078779864747,26,7.49249158145675,0,0,0
2,2,2,-0.00527703091831391,106.44,60.86,27,7.34007577950652,0,0,0
2,3,3,0.437417911043357,124.987075770242,81.1481990507618,27,7.33939209875457,0,0,0
2,4,4,0.632885477564023,75.2411009848837,89.9674251677654,26,7.70179345061426,0,0,0
2,5,5,0.556475317003147,146.751340646966,93.5204627541773,26,7.76614975359,0,0,0
2,6,6,1.11197736724902,88.7702671417569,109.633156665098,26,7.53056810479635,0,0,0
3,1,1,-0.584274260869847,130.281259219758,57.4971466007636,27,7.28237317174212,0,0,0
3,2,2,-0.0176846593223502,105.64,62.19,27,7.31976697945855,0,0,0
3,3,3,0.45955227147063,123.19187441203,81.9682265628926,27,7.44857533035272,0,0,0
3,4,4,0.590038213624945,74.946343903158,91.32726332108,26,7.70933051789869,0,0,0
3,5,5,0.550489902544911,145.878447589938,95.1161341769806,26,7.68157544154513,0,0,0
3,6,6,1.06577462121487,88.2024180135505,111.43191321819,26,7.45214010130799,0,0,0
4,1,1,-0.632313407243436,131.437824969549,60.9011625539929,27,7.3886673093127,0,0,0
4,2,2,-0.0292442015462787,107.33,65.1,28,7.11900060282374,0,0,0
4,3,3,0.489181455557011,124.153689353443,84.8064071446271,27,7.52984326594728,0,0,0
4,4,4,0.540370917647901,77.0727729522174,95.0287589601269,27,7.59875793911306,0,0,0
4,5,5,0.542553567341335,147.33,97.6,27,7.47702449179179,0,0,0
4,6,6,0.968415299381658,88.5466969911491,113.18800557628,26,7.53122190669361,0,0,0
5,1,1,-0.647365280330922,130.448837765063,62.178456575002,27,7.21835600514772,0,0,0
5,2,2,-0.0732268910366302,106.55,65.98,28,7.23327442702041,0,0,0
5,3,3,0.501443819227977,122.809653945484,85.4184447218048,28,7.20073323855572,0,0,0
5,4,4,0.53306350905495,76.86528574984,95.656540068052,27,7.47000969280987,0,0,0
5,5,5,0.54372452005271,146.219230427752,98.6665573991466,27,7.54699225509303,0,0,0
5,6,6,0.928899677553526,88.05,114.48,27,7.29483822131104,0,0,0
6,1,1,-0.671504208026005,129.708917842551,63.8085566563131,28,6.99322685359894,0,0,0
6,2,2,-0.127638823204425,108.02,66.2,28,7.05284199327374,0,0,0
6,3,3,0.515694727183857,123.338455159452,84.8884054944079,28,7.27901479933071,0,0,0
6,4,4,0.535541789194077,77.8348503372561,96.3748426139189,27,7.53735454278538,0,0,0
6,5,5,0.542132710544665,146.762017967323,98.6283051141603,27,7.59986006742357,0,0,0
6,6,6,0.91125994043543,88.6248618020383,114.506375267461,26,7.41859509935751,0,0,0
7,1,1,-0.617630909492827,126.47044730997,65.7123736518619,28,6.8265766660295,0,0,0
7,2,2,-0.242998371150278,109.76,64.62,30,6.6316138259643,0,0,0
7,3,3,0.553917409961757,122.996988551078,84.0452352028419,28,7.18486222702197,0,0,0
7,4,4,0.517557202690351,79.0126206244554,96.0545151833425,28,7.49817216857532,0,0,0
7,5,5,0.535085286696783,146.574930224734,97.7951553682219,28,7.42124080839756,0,0,0
7,6,6,0.908796922384045,89.26,114.12,28,7.21856908648872,0,0,0
8,1,1,-0.578353362480925,126.41,66.95,29,6.70693237127873,0,0,0
8,2,2,-0.291415010090929,110.38891914552,65.8063460684343,30,6.82970675887178,0,0,0
8,3,3,0.596239999608064,122.215505970584,84.5829588022855,29,7.14329464988699,0,0,0
8,4,4,0.52643615984233,79.1587723845737,96.8823016137458,28,7.58852530820566,0,0,0
8,5,5,0.556154516671133,146.721392158905,98.6106836680658,29,7.52774487156855,0,0,0
8,6,6,0.894457934301686,89.2999349471332,114.637029175474,28,7.46967979511099,0,0,0
9,1,1,-0.561615330526445,127.513197982369,66.2837229493199,30,6.73360325219279,0,0,0
9,2,2,-0.302751020661198,110.59,65.55,31,6.80391521299463,0,0,0
9,3,3,0.622407721371683,122.298503466484,84.9562385640826,29,7.32054040752241,0,0,0
9,4,4,0.512862776993744,79.4089914466882,96.7403348373687,29,7.39025097079951,0,0,0
9,5,5,0.580530896073679,146.815766032861,98.4680857941469,29,7.58068343111961,0,0,0
9,6,6,0.88064449167396,89.4755746787037,114.731672861442,28,7.53280479065716,0,0,0
10,1,1,-0.560098522108649,127.353601386659,66.5743651656486,29,7.03468966845004,0,0,0
10,2,2,-0.328955771745353,110.43,65.84,31,6.96624104337247,0,0,0
10,3,3,0.634639821046588,121.328270952693,84.6497551411474,30,7.2592313914556,0,0,0
10,4,4,0.526193100593354,79.2465148027282,97.5212401310703,30,7.44427880264382,0,0,0
10,5,5,0.581059867880406,146.237604242017,98.4834855892647,29,7.78965376300003,0,0,0
10,6,6,0.865656238857258,89.4866901233992,114.635169360833,29,7.47787631251683,0,0,0
11,1,1,-0.543066236153086,128.848064094734,63.7516182460007,31,6.69070257483229,0,0,0
11,2,2,-0.351995864815646,112.889343232324,62.8376140079027,32,6.96558722537727,0,0,0
11,3,3,0.640188813973849,121.220335068827,81.6123180535696,32,7.30736613379787,0,0,0
11,4,4,0.525665029917191,81.1691058199469,94.9424952143267,30,7.65556622374652,0,0,0
11,5,5,0.598509918068952,147.638293985343,95.4230880309405,31,7.65602276077998,0,0,0
11,6,6,0.83752130571398,89.585346741911,111.638506801071,30,7.64591774537043,0,0,0
12,1,1,-0.546540877426291,128.907163728599,62.7901324395593,31,6.74956896395612,0,0,0
12,2,2,-0.363839580304268,112.98,62.05,32,7.08505720891221,0,0,0
12,3,3,0.658240157029103,121.174137179505,80.4455349985007,32,7.43929420147101,0,0,0
12,4,4,0.523013350524705,81.6634125232694,94.232905444632,31,7.36526755445099,0,0,0
12,5,5,0.600380472226062,147.349917862699,93.8549614129019,31,7.82051326547226,0,0,0
12,6,6,0.843176129640264,89.98,111.05,30,7.87289330529569,0,0,0
13,1,1,-0.55462889283826,129.365047967087,61.3866860701075,31,6.9631543099723,0,0,0
13,2,2,-0.368204986075607,112.94,61.15,32,7.12633260515106,0,0,0
13,3,3,0.666989481017689,120.94,79.15,32,7.38708705378273,0,0,0
13,4,4,0.522165500064779,81.6906208830836,93.5833705758886,32,7.31264256908526,0,0,0
13,5,5,0.60359526879661,146.744546817593,92.7778470612896,32,7.72198439767457,0,0,0
13,6,6,0.84009761962675,89.5676458630527,110.483695065439,30,7.77598180701579,0,0,0
14,1,1,-0.550743551319024,129.906067820825,62.2983395099418,31,6.90865309955868,0,0,0
14,2,2,-0.383243496971444,113.48,62.06,33,6.87975414633254,0,0,0
14,3,3,0.684147169389468,120.796006166625,79.172520835844,32,7.26235334690209,0,0,0
14,4,4,0.52052811374013,82.7313308121179,94.4937783247213,32,7.49516764126646,0,0,0
14,5,5,0.585809495539157,147.203562956226,93.9766324049202,32,7.82552089071037,0,0,0
14,6,6,0.837239711137134,90.3513989476586,110.22524214471,31,7.30276272586994,0,0,0
15,1,1,-0.544916578965754,130.417585267389,60.9008266234511,33,6.58687004243957,0,0,0
15,2,2,-0.375358699583447,114.455188090125,60.476696860894,33,6.94416297926882,0,0,0
15,3,3,0.68899271372327,120.604056600603,78.3421200030485,33,7.17026258833512,0,0,0
15,4,4,0.527128486374755,82.5578724213887,93.4084731509291,33,7.34353666177814,0,0,0
15,5,5,0.606472058781659,147.205013884492,92.5708319777813,33,7.27407645340072,0,0,0
15,6,6,0.815158313381725,90.0110404977313,108.953206326107,32,7.05613397787744,0,0,0
16,1,1,-0.54032846065591,129.761230119173,59.307208843735,34,6.74002339012269,0,0,0
16,2,2,-0.381412412005255,113.19,58.55,35,6.9051095138369,0,0,0
16,3,3,0.696749535494978,120.306533925075,76.7291359020052,33,7.3470245655507,0,0,0
16,4,4,0.528540367677972,82.9378632889809,91.9817720219705,34,7.46562076516083,0,0,0
16,5,5,0.634887588925857,146.490887308629,90.6560256797371,33,7.87066212898288,0,0,0
16,6,6,0.799577931243458,89.19,107.55,32,7.52054320178458,0,0,0
17,1,1,-0.536394900114183,129.09,59.13,34,6.88736876959951,0,0,0
17,2,2,-0.383702315427889,113.240820569158,58.9064644403186,36,6.90946406015177,0,0,0
17,3,3,0.686425671373293,119.406888217621,76.743241861711,34,7.51054725474064,0,0,0
17,4,4,0.540358689197106,82.3327781952945,92.5587621055831,34,7.60606481798426,0,0,0
17,5,5,0.655803646241874,145.285101811732,90.5262790617619,34,7.81826131055603,0,0,0
17,6,6,0.78368497051886,88.4429471668939,107.275841423397,33,7.61414418892567,0,0,0
18,1,1,-0.528609050640791,129.423509406911,56.9256672683878,35,6.85223215120646,0,0,0
18,2,2,-0.388286713949383,113.06,56.93,36,6.88712213781963,0,0,0
18,3,3,0.663055522253788,118.858178510286,75.5162936647466,36,7.1890602408665,0,0,0
18,4,4,0.549094724214175,82.9864986743773,91.190957622526,36,7.0609541963527,0,0,0
18,5,5,0.677210976387352,145.246689043711,87.8196617054184,35,7.56559778872221,0,0,0
18,6,6,0.777137131576322,87.3529173468025,105.435841365179,34,7.46259595951421,0,0,0
19,1,1,-0.519754823407395,130.363970488486,56.4216663230189,35,6.91139741104458,0,0,0
19,2,2,-0.391373765147182,114.311458663803,56.5943858976693,37,6.82075340664625,0,0,0
