ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_3,Neighbors_FirstClosestDistance_3,Neighbors_FirstClosestObjectNumber_3,Neighbors_NumberOfNeighbors_3,Neighbors_PercentTouching_3,Neighbors_SecondClosestDistance_3,Neighbors_SecondClosestObjectNumber_3,Number_Object_Number,Parent_RunOmnipose,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
1,1,255,352,140,117,108,106,123.89411764705882,111.10588235294118,1.6727412819864889,279,0.9585247063250616,18.01877032173579,1,0.7244318181818182,0.5978210801448237,34.14303959634368,31.400636936215164,5.0,2.4181468051528596,2.0,9.05321482623473,9.731088983112251,-83.3787021907363,73.21320343559643,0.9139784946236559,0.3292860891556455,0.015159180057983961,0.11742088128511663,0.08900286751363048,0.01668357743871139,0.007100290858937998,0.040526028983394906,0.055489804421687244,0.041737072199584065,0.013372199179564613,0.008297126522938325,0.0037811137795920585,0.01770807247129825,0.023739792929300004,0.024240211125859012,0.02339463056985023,0.00813971822632134,0.006171151405802021,0.0034595629579490398,0.0022631559606474875,0.006973696793174471,0.008060531357276468,0.007691142315712386,0.00982994702094263,0.014176306749201723,0.0033683081176676018,0.0022837673072852865,0.0009435289723789341,0.002218786317907926,0.0015117411417382245,123.89411764705882,111.10588235294118,0,0.0,90.71984938576499,2,0.0,0.0,0.0,0,1,1,0.0,0.0,nan,0.0,1,1,nan,0.0,0,0.0,0.0
1,2,247,476,227,138,199,121,212.8178137651822,129.06882591093117,1.6403862902483064,269,0.9524114205914289,17.733870630789692,1,0.5189075630252101,0.6096125077030663,32.45780335607153,29.546573405388315,5.0,2.3946177713152674,2.23606797749979,9.129209481298185,9.893641393128703,-67.33407766944374,71.35533905932738,0.9182156133828996,0.36024074175210213,0.00792940654210083,0.12233226351868506,0.09864439615841572,0.004652505771461136,0.005264208899840721,0.04445045334493435,0.056323635825874116,0.045009442410384154,0.0010382420559031371,0.004865838541776898,0.0036535610690674853,0.024145423021611045,0.019566116890328826,0.024098554340084972,0.02314081800450254,0.0011292807334177565,0.00301961590485524,0.0031003955666168283,0.0024570581266099246,0.006694652029779767,0.006184190711484435,0.005904646526804579,0.006658109530510319,0.012509575698801201,0.0008900152693532071,0.0019466698505142418,0.0019267970577817135,0.0022532614258125683,0.0014682548148778382,212.8178137651822,129.06882591093117,0,0.0,90.71984938576499,1,0.0,0.0,0.0,0,2,2,0.0,0.0,nan,0.0,2,1,nan,0.0,0,0.0,0.0
2,1,264,384,139,114,107,102,123.13636363636364,107.9659090909091,1.6787384176229005,291,0.9586683715407163,18.333991376950163,1,0.6875,0.5956854203741899,34.99277628026902,31.575306807693888,5.0,2.4356538483898924,2.118033988749895,9.333809511662428,9.95634905153271,-82.73349466832313,74.62741699796952,0.9072164948453608,0.3371466798496318,0.02470128055603142,0.10972817384972657,0.09404095981201419,0.025628105493628896,0.012967984504710057,0.038617838347481066,0.05094261261381556,0.044423951396854844,0.019516121030122357,0.013676174687512262,0.00731682064810521,0.014020168877073877,0.022019657492003394,0.020893550033400057,0.024438498948100785,0.011015610796738665,0.01026495334861405,0.005304417771453286,0.004682759093914833,0.006752681841946192,0.005059916569665636,0.0075179784653640405,0.00692414205556206,0.014154335268013333,0.004227294773056095,0.003410225684588595,0.0017823868465878178,0.002822228874537064,0.003480840785827471,123.13636363636364,107.9659090909091,0,0.0,90.86429446548678,2,0.0,0.0,0.0,0,1,1,3.2301119527039694,3.2301119527039694,2.0,3.2301119527039694,1,2,1.0,1.0,1,-0.7577540106951801,-3.139973262032086
2,2,260,493,227,135,198,118,212.19615384615383,125.98461538461538,1.6733581445082821,283,0.9559559005122243,18.19456736586892,1,0.5273833671399595,0.597600700891112,33.976361012244304,30.870698080866262,5.0,2.421711710859599,2.23606797749979,9.216490640797259,9.972413075237105,-67.39911730772609,73.94112549695427,0.9187279151943463,0.3473686061187223,0.012410252885832451,0.11796905911566001,0.09610865934747952,0.010655344744499678,0.00530798145654473,0.04286527782182163,0.055849153248522555,0.04451794714963929,0.0088282247911222,0.004259587790816916,0.003220836331847713,0.023986335254949757,0.019909367844841416,0.025419592443017964,0.023209362863450756,0.0059427111722124976,0.0027615234460035675,0.002658698043415912,0.0022849760919901384,0.007829193795728625,0.006919283159370564,0.007420485858375472,0.008322575665024434,0.012722895133435826,0.0017665395731630254,0.001592636391943676,0.0017833204906907343,0.0023118631097592103,0.0017309367545183425,212.19615384615383,125.98461538461538,0,0.0,90.86429446548678,1,0.0,0.0,0.0,0,2,2,3.1462383294282468,3.1462383294282468,nan,3.1462383294282468,2,2,1.0,1.0,2,-0.6216599190283603,-3.084210526315786
3,1,271,374,140,104,106,93,123.19188191881919,98.35424354243543,1.7242062610680573,294,0.9644311244967411,18.575465448360347,1,0.7245989304812834,0.5799770146876461,36.604441532429064,33.37663853655727,5.0,2.423095353039732,2.0,9.165816664212263,9.675808317766638,-82.99131341575153,76.62741699796952,0.9217687074829932,0.30973780666358086,0.020402944057362517,0.10776299225921199,0.08604732281444116,0.019381783687946637,0.011553544207636723,0.039311706414109256,0.05243485416122558,0.04110508796146884,0.015561023611468749,0.01200539697728919,0.007569185034630062,0.020364941460848787,0.022099485093194683,0.024790376096051794,0.023016629859681077,0.010172066033651875,0.00891928920296292,0.006876964385955128,0.005268297710332167,0.010979065960626262,0.007045331047066552,0.010352680643788723,0.010164194591105036,0.013964725671492215,0.004709256458645555,0.004742376605854907,0.00325705818501285,0.003554781463743924,0.003706622938720625,123.19188191881919,98.35424354243543,0,0.0,91.31945672409064,2,0.0,0.0,0.0,0,1,1,0.0,0.0,nan,0.0,3,1,nan,0.0,0,0.0,0.0
3,2,277,576,229,126,197,108,212.71841155234657,116.36101083032491,1.7669937085511649,302,0.9609394797274412,18.77997214831907,1,0.4809027777777778,0.5659329714421811,36.11038854407111,32.89376840679705,5.0,2.4252043739478575,2.23606797749979,9.26826867810511,9.993860163163687,-67.34495880077546,78.42640687119285,0.9172185430463576,0.3236052447339832,0.005130815207831385,0.11669364997300259,0.08842118676317978,0.006483457535483339,0.002784921911007045,0.04242307653431459,0.0569996167523942,0.04115922139488382,0.004202803244342671,0.0013117997731221605,0.00350583777615125,0.02603436417877331,0.021472308903240866,0.028158337441088883,0.021732240762246995,0.0035776115892515647,0.0027479048136392556,0.0003345917269572851,0.003545641656940465,0.008825796155433137,0.010360328517673423,0.00827488048738451,0.012576216064387904,0.01178278305256553,0.002053282169113203,0.0010817241802481008,0.002808337907316497,0.00020936501066378836,0.0032780233280132456,212.71841155234657,116.36101083032491,0,0.0,91.31945672409064,1,0.0,0.0,0.0,0,2,2,12.70820384329746,9.637765183331554,nan,12.784003512759801,2,3,0.9940707408765427,2.0,2,0.5222577061927325,-9.623604554290466
4,1,284,420,140,101,105,89,122.61971830985915,95.0669014084507,1.821534031903316,312,0.9658006551358255,19.015783725757565,1,0.6761904761904762,0.5489878215204702,37.875121986324714,34.52535300326414,5.0,2.425454479183468,2.118033988749895,9.242444314740363,9.820479000544427,-81.98382004786234,80.62741699796952,0.9102564102564102,0.30121942249607037,0.021681952491193077,0.10758246164497436,0.08190161264577496,0.023063316138733785,0.01214056442802621,0.036858096242292526,0.05224374737459557,0.03851484470282409,0.017866334597716534,0.01468792490646077,0.007738103156170271,0.02122648973531855,0.019217772248513537,0.025844047781634873,0.02111678707826507,0.011072392659161238,0.011502082523453567,0.007711506978139847,0.00540805945408396,0.0070249561151996005,0.009341489122980579,0.007426511562990818,0.012441245496394391,0.012277819680061239,0.005303280593845881,0.005389892491254114,0.004938910392429825,0.0036970861100596953,0.003982402297940508,122.61971830985915,95.0669014084507,0,0.0,91.11528475143862,2,0.0,0.0,0.0,0,1,1,3.3367633271314596,3.3367633271314596,nan,3.3367633271314596,3,2,1.0,3.0,1,-0.5721636089600395,-3.2873421339847226
4,2,291,594,229,123,196,105,211.92439862542955,113.14089347079037,1.7947250628844018,319,0.9616761993192221,19.248706645328987,1,0.4898989898989899,0.5571884076733429,37.189567105981794,34.17601498127012,5.0,2.459807220665433,2.23606797749979,9.470462247029644,10.196921382643382,-67.97312321889072,81.01219330881975,0.9122257053291536,0.31721978383384625,0.016009986634118605,0.11366930257229388,0.08617878955793362,0.018003936119495734,0.00870722416387574,0.040106213507466966,0.054529744003583305,0.040488577535865135,0.013310322638126867,0.011006676142314225,0.005395067551422797,0.02239651001772016,0.020895954921413284,0.026190821333643817,0.022233155791795172,0.008797988683227363,0.006451779629608809,0.0064652958688142985,0.003310674116242682,0.008084629629662322,0.008836801807518559,0.008458748675112149,0.011229547605780564,0.013200785510685594,0.004087939068807018,0.0023459193253483144,0.0028822460617603483,0.0031355793961125636,0.0019478626219016349,211.92439862542955,113.14089347079037,0,0.0,91.11528475143862,1,0.0,0.0,0.0,0,2,2,15.952969078815038,3.3165663474875693,nan,16.10056986024737,2,4,0.9908325740819423,3.0,2,-0.79401292691702,-3.220117359534541
5,1,310,481,140,96,103,83,121.01612903225806,89.7483870967742,1.8490022381871773,345,0.9673944651328473,19.867165345562018,1,0.6444906444906445,0.5408322279698444,40.22170920536856,36.49657518178932,5.0,2.50024336537821,2.23606797749979,9.503574015871319,10.187131420573673,-81.5213631913828,84.87005768508881,0.8985507246376812,0.2963245186695949,0.004094197979359556,0.10471683077658442,0.08415222875087099,0.0033876770217861596,0.00897298258679504,0.0403758006005637,0.054771861989875756,0.0400024774379541,0.0039745620469958465,0.004287402405366385,0.008949098770912456,0.02469329460509251,0.025086509012455925,0.027490576765015463,0.02177031694246412,0.0033772794925616524,0.0023026471029194357,0.0049191437284462226,0.00764722475626977,0.012636963874408878,0.012516894277540042,0.012310592099896897,0.012299802923394554,0.012522888261229131,0.0023716275451320544,0.0010833459156573805,0.0017438340662094451,0.0035629025608892003,0.006059464027062971,121.01612903225806,89.7483870967742,0,0.0,91.3309291884781,2,0.0,0.0,0.0,0,1,1,8.87663594988034,5.55500612553623,nan,8.89176945266769,3,3,0.9982980324818465,4.0,1,-1.6035892776010883,-5.318514311676509
5,2,310,646,228,118,194,99,210.52903225806452,107.88064516129032,1.8808556741221274,343,0.9657026345014248,19.867165345562018,1,0.47987616099071206,0.5316729049222456,39.45586421496448,35.84689665786984,5.0,2.4774689365463143,2.23606797749979,9.615384615384615,10.24473787758176,-67.33422171899939,85.59797974644667,0.9037900874635568,0.3071628473680159,0.019189379199295937,0.10615874946289447,0.08596641338504357,0.018698060687231913,0.012175495554027995,0.04134365339265567,0.05076132337663285,0.041537860590623796,0.014804807369101993,0.011986263386755581,0.008776757398373214,0.021634782820148503,0.021874783275477185,0.024778961664889184,0.02311343239604038,0.010023348485462128,0.007712562497665702,0.007612856767011768,0.006326427080133694,0.009027698249634838,0.009218746856880098,0.009977969317553275,0.010820470359303265,0.013612515885762778,0.004777801921528611,0.0043131128089978,0.0029693662382870188,0.0043352339595243965,0.004386507804550512,210.52903225806452,107.88064516129032,0,0.0,91.3309291884781,1,0.0,0.0,0.0,0,2,2,21.311441158841767,5.442174158989372,nan,21.542744019236743,2,5,0.9892630734418776,4.0,2,-1.3953663673650283,-5.2602483095000565
