CellId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength,AverageOrientation
1,0,38,1,NaN,NaN,NaN
2,0.5,20,8,1.88744361790879,28.75,-0.270878859744651
3,0.66,23,10,1.6965982392615,36.5,-0.562348622287918
4,0.6,23,7,1.31189780918121,33.1428571428571,-1.22886025710555
5,0.6,22,5,3.25560563470393,29.6,-1.42288365286796
6,0.65,38,4,2.81553040515371,44,-1.12291182223649
7,0.6,38,4,4.86076336910045,43.75,-1.39557237033276
8,0.666666666666667,19,6,2.0527312686637,29,-1.17910408932223
9,0.64,22,5,3.85878192732033,29.6,-1.23364283052366
10,0.4,29,13,0.371426355760485,45.2307692307692,-0.932447887022746
11,0.85,29,4,4.27155509404682,38,-1.29255029010157
12,0.75,27,4,4.61856051107085,35,-1.28836019437888
13,0.666666666666667,28,6,3.79408698631357,39,0.74189818653302
14,0.971428571428571,33,7,0.464381583117966,46.2857142857143,-0.999488885905793
15,0.55,25,8,1.25761705451631,35.5,-1.00666691982405
16,0.457142857142857,25,7,2.42081301199712,31.5714285714286,-1.24618367472331
17,0.833333333333333,26,6,4.00619842925272,39,-0.489158537080287
18,0.6,22,6,2.97855708890211,32.6666666666667,0.0436131739375997
19,0.628571428571429,24,7,4.00559682706043,34.2857142857143,-1.45951281685443
20,0.733333333333333,20,6,3.06197782017143,30.8333333333333,-1.26501774937416
21,0.8,23,5,5.09091637949706,32.8,-1.43625457324113
22,0.025,22,8,0.496832039287028,27.75,-1.21332361865145
23,0.325,22,8,2.06753270879047,34.25,-1.11405287520065
24,0.55,28,4,1.95198839877352,33.25,-1.4274356143747
25,0.933333333333333,31,6,3.43795615015278,41.5,-1.00412591724309
26,0.3,31,6,4.94780233646664,37.1666666666667,1.30738492787251
27,0.666666666666667,46,3,-0.893150300430849,50.6666666666667,-0.885758534502889
28,0.56,29,5,0.311746202458053,36,-0.753625954483843
29,0.2,27,2,4.54571786360637,28,-0.895070908350087
30,0.85,27,4,3.0082780389121,34.5,-1.06151903474779
31,0.85,23,4,6.33127995956514,31,0.71766660851154
32,0.75,25,4,8.16498681780489,31.75,-1.28463900534686
33,0.2,22,3,0.542796039669991,23.3333333333333,-1.2519862230882
34,0.733333333333333,22,3,1.67014923171176,28,-1.28016158439507
35,0.533333333333333,20,3,4.16674586022643,24.6666666666667,-1.21907916782338
36,1.4,23,3,5.80569783326894,35.6666666666667,-1.50429510533812
37,0.4,23,3,3.50010895778171,26.6666666666667,-1.33385281275506
38,0.733333333333333,24,3,5.63446811248543,30,-1.12493742458489
39,0.266666666666667,28,3,6.86998153739661,29.6666666666667,-0.460443433605229
40,0,30,3,8.84878015035586,29,1.37953890667015
41,0,1,1,NaN,NaN,NaN
42,0,1,1,NaN,NaN,NaN
43,0.3,40,2,-2.85406586393653,41.5,-0.854810084195771
44,0.2,25,2,-2.77734530109704,26,-0.873983342890403
45,0.2,26,2,-1.21466005047916,27,-0.746244268620343
46,0.3,36,2,-0.500165949222942,37.5,-0.354154155526903
47,0.3,29,2,-0.0807428755959393,30.5,-0.855364189671014
48,0.3,28,2,4.11482014769221,29.5,-1.34622343324598
49,0.2,31,2,5.45230628131771,32,-1.29978267981741
50,0.2,29,2,7.3347302921944,30,-1.38208690729534
51,0.2,32,2,12.7496271586164,33,1.45785746420649
52,0.2,29,2,14.4287730615512,30,-0.978796964450322
53,0.2,30,2,17.446916941354,31,-1.51686692592482
54,0,35,1,NaN,NaN,NaN
55,0,32,1,NaN,NaN,NaN
56,0,22,1,NaN,NaN,NaN
57,0,22,1,NaN,NaN,NaN
