StepNumber,NumberOfCells
1,9
2,10
3,11
4,10
5,10
6,11
7,12
8,11
9,11
10,13
11,13
12,14
13,14
14,14
15,15
16,15
17,15
18,15
19,15
20,15
21,15
22,16
23,15
24,16
25,16
26,17
27,17
28,17
29,18
30,18
31,18
32,18
33,17
34,18
35,18
36,19
37,19
38,18
39,20
40,19
41,20
42,20
43,21
44,20
45,20
46,20
47,22
48,22
49,23
50,23
51,22
52,23
53,23
54,23
55,23
56,24
57,24
58,24
59,25
60,24
