TimeStep,Cell_lable,Orientation,Center_X,Center_Y
1,1,90,195.5,59
1,2,26.5650501251221,131.400009155273,53.7000007629395
1,3,66.8014068603516,329.060333251953,83.4741439819336
1,4,75.9637603759766,46.1470642089844,166.588241577148
1,5,30.9637546539307,232.088226318359,192.852935791016
1,6,7.12501668930054,282.361541748047,224.607711791992
1,7,32.0053825378418,276.258422851563,258.286529541016
1,8,80.1341857910156,133.095413208008,285.548614501953
1,9,8.13010311126709,139.809997558594,298.329986572266
2,1,90,195.5,59
2,2,26.5650501251221,131.600006103516,54.3000030517578
2,3,63.4349517822266,328.700012207031,83.4000091552734
2,4,77.9052429199219,45.9999961853027,167.000015258789
2,5,29.7448825836182,232.215393066406,193.123077392578
2,6,7.12501668930054,281.984649658203,224.623092651367
2,7,30.9637546539307,276.117645263672,258.470581054688
2,8,79.6951522827148,133.540008544922,285.720031738281
2,9,6.11550378799438,139.736450195313,298.793182373047
2,10,33.6900672912598,121.423072814941,164.115371704102
3,1,4.76364183425903,194.858612060547,59.6965560913086
3,2,25.3461780548096,131.367645263672,54.279411315918
3,3,63.4349517822266,329.200012207031,83.3999938964844
3,4,77.47119140625,46.3705902099609,167.41764831543
3,5,29.7448825836182,232.092315673828,193.338455200195
3,6,7.12501668930054,282.415405273438,224.676940917969
3,7,31.6075019836426,276.446350097656,258.774658203125
3,8,80.5376739501953,134.094604492188,285.567565917969
3,9,5.52753973007202,138.812362670898,298.772155761719
3,11,36.8698959350586,121.080009460449,164.560012817383
3,12,45,114,176.5
4,1,4.76364183425903,195.906890869141,60.1172409057617
4,2,25.0168952941895,131.770080566406,54.4927024841309
4,3,63.4349517822266,329.5,83.5000152587891
4,4,75.9637603759766,46.3823623657227,167.529418945313
4,5,30.9637546539307,232.54411315918,193.926452636719
4,6,12.5288076400757,282.835266113281,225.241134643555
4,7,31.6075019836426,276.446350097656,258.774658203125
4,8,79.6951522827148,134.548004150391,285.763977050781
4,9,3.9451858997345,138.733154296875,299.119537353516
4,13,90,45.5,146
5,1,6.34019184112549,196.286575317383,60.4207305908203
5,2,25.2011222839355,131.533996582031,54.4277687072754
5,3,63.4349517822266,329.5,83.5000152587891
5,4,71.565055847168,46.4500007629395,167.349990844727
5,5,30.2564353942871,232.463729858398,194.06217956543
5,6,12.9946165084839,282.907287597656,225.401672363281
5,7,30.9637546539307,276.485290527344,259.191162109375
5,8,79.2156982421875,135.408111572266,285.517547607422
5,9,4.76364183425903,138.706909179688,299.017272949219
5,13,56.3099365234375,46.269229888916,147.153839111328
6,1,6.58194494247437,196.37516784668,60.5817489624023
6,2,23.1985893249512,132.344833374023,54.8620719909668
6,3,63.4349517822266,329.100036621094,84.1999969482422
6,4,71.5650482177734,46.6499977111816,167.450012207031
6,5,29.0546054840088,232.405685424805,194.169830322266
6,6,12.9946165084839,282.76123046875,225.367965698242
6,7,30.9637546539307,276.705871582031,259.323516845703
6,8,79.6951522827148,135.643981933594,285.792022705078
6,9,3.81407451629639,138.256637573242,299.650451660156
6,14,77.0053787231445,43.6235961914063,137.702239990234
6,15,26.5650501251221,113.400009155273,177.200012207031
7,1,7.43140935897827,195.891250610352,60.8336372375488
7,2,23.9624900817871,133.082489013672,55.3144378662109
7,3,61.189208984375,329.218811035156,83.5796508789063
7,4,70.3461761474609,46.7533912658691,167.40950012207
7,5,29.0546054840088,232.405685424805,194.169830322266
7,6,14.036244392395,282.852966308594,225.588241577148
7,7,31.6075019836426,276.547180175781,259.298248291016
7,8,79.8753280639648,136.244140625,285.867126464844
7,9,4.23639488220215,139.218292236328,299.55322265625
7,14,74.0546035766602,43.4339599609375,137.518859863281
7,15,90,113,178.5
7,16,45,119.000015258789,167.000015258789
8,1,6.34019184112549,196.341461181641,60.926830291748
8,2,23.1985912322998,133.793121337891,55.4827613830566
8,3,59.7435646057129,328.774597167969,84.2564697265625
8,4,71.5650482177734,46.9499969482422,167.349990844727
8,5,28.6104621887207,232.694244384766,194.560485839844
8,6,10.3048458099365,281.936004638672,225.851989746094
8,7,30.9637546539307,276.485290527344,259.191162109375
8,8,79.5085296630859,136.112747192383,286.108795166016
8,9,3.81407499313354,139.183639526367,299.245574951172
8,14,72.8972702026367,43.2621650695801,136.727035522461
8,16,28.07248878479,116.73356628418,171.124557495117
9,1,6.34019184112549,196.396331787109,60.9329299926758
9,2,23.1985912322998,133.758636474609,55.8965530395508
9,3,59.5344543457031,329.113128662109,83.992301940918
9,4,71.5650482177734,47.0499954223633,167.649993896484
9,5,26.5650501251221,232.400024414063,194.70002746582
9,6,10.0079803466797,282.338928222656,225.91276550293
9,7,30.1413822174072,276.658386230469,259.366149902344
9,8,79.5085296630859,135.751998901367,286.360778808594
9,9,3.57633447647095,138.679000854492,299.636169433594
9,14,70.3461761474609,43.3529434204102,136.588241577148
9,16,28.3007564544678,115.924308776855,173.497711181641
10,1,7.43140935897827,196.813171386719,61.4321517944336
10,2,23.4985637664795,134.349746704102,56.1955490112305
10,3,59.7435646057129,329.147644042969,84.0388412475586
10,4,71.5650482177734,47.1499977111816,167.949981689453
10,5,28.6104621887207,232.595504760742,194.824844360352
10,6,9.46232128143311,282.783813476563,226.297302246094
10,7,29.7448825836182,276.361541748047,259.492309570313
10,8,78.1113433837891,136.111419677734,286.529235839844
10,9,80.5376739501953,129.01350402832,300.5810546875
10,14,67.6198654174805,42.994083404541,136.414199829102
10,16,36.8698959350586,119.460014343262,166.720016479492
10,17,45,113.250015258789,178.750015258789
10,18,23.9624919891357,149.762893676758,299.283508300781
11,1,6.84277391433716,196.817840576172,61.5181465148926
11,2,23.7494945526123,134.787536621094,56.3465118408203
11,3,60.2551155090332,329.099975585938,84.3000030517578
11,4,71.5650482177734,46.9500007629395,167.850006103516
11,5,26.5650501251221,232.600021362305,194.800018310547
