CellId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength,AverageOrientation
1,0.416666666666667,30,12,-0.782529507427956,42.1666666666667,0.451787344549939
2,0.666666666666667,34,9,-0.423982674937176,46.1111111111111,0.198385064609989
3,0.657142857142857,31,7,-1.23754570212511,40.5714285714286,0.289734119878773
4,0.533333333333333,25,9,-0.812108499662056,37.2222222222222,0.193469396457063
5,0.525,27,8,-0.941240679882688,36.375,0.245033499874173
6,0.5,40,4,-1.16004632104352,44.5,0.209577235102626
7,0.466666666666667,28,6,-1.14940728559596,35,0.27689043770834
8,0.342857142857143,30,7,-0.454146497932441,36.1428571428571,0.33891605488088
9,0.666666666666667,27,9,-0.307268369108268,41.5555555555556,0.228614800863701
10,0,1,1,NaN,NaN,NaN
11,0,1,1,NaN,NaN,NaN
12,0.55,22,8,-1.03232146823278,31.625,-0.109598903369172
13,0.314285714285714,24,7,-1.13788961333782,29,0.643900062692036
14,0.5,24,6,-1.06681742688367,31.1666666666667,0.106780128676353
15,0.5,27,6,-1.1790408961879,33.6666666666667,0.200657250251446
16,1.06666666666667,29,6,-0.238483748290878,40.1666666666667,0.564481693810581
17,0.133333333333333,30,12,0.0135582716626338,31.5833333333333,-0.221435383560248
18,0,1,1,NaN,NaN,NaN
19,0,1,1,NaN,NaN,NaN
20,0.366666666666667,27,6,-0.641787398923645,33,0.481617395033635
21,0.44,28,5,-0.871673249165889,32.2,-0.142095015724361
22,0.4,21,7,-0.698631911330466,28.1428571428571,0.638787036771706
23,0.314285714285714,22,7,-0.800674610881371,27.5714285714286,0.407551223956152
24,0.485714285714286,22,7,-1.21733343894528,30.4285714285714,0.0588306543174919
25,0.285714285714286,23,7,-1.18330762674878,28.5714285714286,0.536393770051334
26,0.366666666666667,27,6,-0.575637781954742,32.3333333333333,1.25244840508975
27,0.48,36,5,-1.89489080561094,40.4,0.0447445623720036
28,0.4,30,6,-1.53789377627547,35.8333333333333,0.823116202203112
29,0.4,24,6,-0.668768305610335,29.6666666666667,0.211342913751451
30,0.35,27,4,-1.41188988576767,30.25,-0.18290941194282
31,0.333333333333333,20,6,-1.65730563731545,24.1666666666667,-0.090726031145505
32,0.3,21,6,-1.66232139287908,25.1666666666667,0.959877726029343
33,0.36,24,5,-1.52227917923019,29.2,-0.313756545613404
34,0.32,23,5,-1.23852343961228,26.6,-0.119780788041982
35,0.133333333333333,22,3,-2.97382893156213,23.3333333333333,-0.226941894695849
36,0.2,20,3,-2.48295428372936,21.3333333333333,-0.0373481027146518
37,0,24,1,NaN,NaN,NaN
38,0.1,22,2,-2.95228001932702,22.5,-0.17066110719079
39,0.1,19,2,-2.95337321128031,19.5,-0.0917687387417168
40,0.1,19,2,-1.77399654548254,19.5,0.10587710429152
41,0,11,1,NaN,NaN,NaN
42,0,16,1,NaN,NaN,NaN
43,0,26,1,NaN,NaN,NaN
44,0,28,1,NaN,NaN,NaN
